盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.5,0,0.5,0,0,0,0.5,16.2,0,-,-,-,-,2018,11.05,7.81,9.33,5.36,0,5.36,2017,2.07,24.2,0,24.2
2017,0.5,0,0.5,0,0,0,0.5,16.2,0,-,-,-,-,2017,13.8,7.63,9.58,5.22,0,5.22,2016,1.25,40,0,40
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,10.4,2.88,5.58,0,0,0,2015,-0.68,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8.4,2.57,5.4,0,0,0,2014,0.16,0,0,0
2014,0.15,0,0.15,1.15,0,1.15,1.3,4.4,337,84.2,1.36,0,31.9,2014,12.9,6.8,10.1,1.49,11.4,12.9,2013,2.11,7.1,54.5,61.6
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,15.95,3.12,9.5,0,0,0,2012,-0.56,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,4.1,1.49,2.53,0,0,0,2011,-1.28,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,5.96,1.2,3.7,0,0,0,2010,-1.46,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,8.7,5.33,6.36,0,0,0,2009,-2.57,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,9.03,3.75,6.67,0,0,0,2008,-1.23,0,0,0
2008,0.75,0,0.75,0.75,0,0.75,1.5,-,-,174,1.21,4.34,43.4,2008,15.3,3.15,9.75,7.69,7.69,15.4,2007,2.89,26,26,51.9
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,16.9,4.92,8.77,0,0,0,2006,-0.8,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,7.99,4.04,5.56,0,0,0,2005,-1.67,0,0,0
2005,0,0,0,0.34,0,0.34,0.34,-,-,44.5,1.78,0,-,2005,12.5,6.1,9.08,0,3.69,3.69,2004,0.51,0,65.7,65.7
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,24.2,9.1,14.3,0,0,0,2003,0.24,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,17.1,6.5,12.3,0,0,0,2002,0.34,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,38.3,9.1,21.7,0,0,0,2001,-3.08,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,20.2,6.05,10.9,0,0,0,2000,0.03,0,0,0
2000,0,0,0,0,0,0,0,-,-,0,0,0,-,-,-,-,-,-,-,-,1999,-0.38,0,0,0
1999,0,0,0,0,0,0,0,-,-,0,-,0,-,-,-,-,-,-,-,-,1998,-,-,-,-
平均,0.09,0,0.09,0.11,0,0.11,0.21,,,,,,,平均,14,5.09,8.95,1.1,1.3,2.4,平均,-0.22,5.1,7.7,12.8
累計,1.9,0,1.9,2.23,0,2.23,4.13,,,,,,,累計,,,,,,,累計,-4.11,,,
