盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.02,0.28,0.3,0,0,0,0.3,0.71,0,-,-,-,-,2018,13.4,9.34,10.9,2.77,0,2.77,2017,0.19,159,0,159
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,11.25,8.65,9.41,0,0,0,2016,-1.09,0,0,0
2016,0.17,0,0.17,0,0,0,0.17,0.46,0,-,-,-,-,2016,10.2,8.39,9.19,1.85,0,1.85,2015,0.32,53,0,53
2015,0.39,0,0.39,0.42,0,0.42,0.8,1.07,11.6,0,0,0.01,0,2015,12.2,7.92,10.3,3.74,4.04,7.77,2014,0.42,91.8,99.2,191
2014,0.2,0,0.2,0.44,0,0.44,0.65,0.58,12.5,0,0,0,0,2014,16.5,9.69,12.8,1.6,3.44,5.04,2013,0.01,2049,4405,6454
2013,0.07,0.13,0.2,0,0,0,0.2,0.57,0,0.16,0.23,0.02,0,2013,13.85,8.82,10.6,1.88,0,1.88,2012,0.24,83,0,83
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,14.15,8.01,10.6,0,0,0,2011,0.4,0,0,0
2011,0.24,0,0.24,0,0,0,0.24,0.68,0,0.6,0.14,0.08,0,2011,26.4,10,17.2,1.39,0,1.39,2010,1.5,16,0,16
2010,2.85,0,2.85,0,0,0,2.85,8.16,0,8,1.17,0.76,0,2010,35.3,22.15,29.2,9.75,0,9.75,2009,2.41,118,0,118
2009,1.32,0,1.32,0.79,0.2,0.99,2.31,3.42,20.6,5.4,0.64,0.82,0,2009,36,13.8,27,4.88,3.67,8.56,2008,3.03,43.5,32.7,76.2
2008,3.51,0,3.51,0.4,1,1.4,4.91,-,-,10,0.83,0.44,6.4,2008,52.2,15,34.2,10.3,4.09,14.4,2007,4.5,78,31.1,109
2007,2.49,0,2.49,0.18,1,1.18,3.67,-,-,9,1.07,0.3,-,2007,72.4,33.9,50.9,4.89,2.31,7.2,2006,3.51,71,33.5,104
2006,2.09,0,2.09,0.42,0,0.42,2.51,-,-,9,1.29,0.35,-,2006,37.6,24.1,28.9,7.23,1.45,8.67,2005,3.02,69.2,13.8,83
2005,1.52,0,1.52,0.35,0,0.35,1.87,-,-,8,1.31,0.26,-,2005,29.3,19.9,24,6.34,1.46,7.8,2004,2.74,55.5,12.8,68.3
2004,2.46,0,2.46,0.31,0.51,0.82,3.29,-,-,8,1.11,0.23,-,2004,40,19.5,30.4,8.11,2.7,10.8,2003,3.54,69.6,23.2,92.8
2003,1.92,0,1.92,0,0.2,0.2,2.12,-,-,8,1.59,0.4,-,2003,41,26,34.2,5.61,0.59,6.2,2002,2.5,76.7,8.1,84.8
2002,1,0,1,0.5,0.7,1.2,2.2,-,-,0,0,0,-,2002,55,26.9,40.5,2.47,2.97,5.44,2001,2.16,46.3,55.6,102
2001,0,0,0,1.01,1.01,2.03,2.03,-,-,0,0,0,-,2001,41.8,13.4,26.5,0,7.65,7.65,2000,2.4,0,84.5,84.5
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,2000,69,22.8,43.4,0,0,0,1999,-2.5,0,0,0
1999,0,0,0,0,1,1,1,-,-,0,0,0,-,1999,42.3,13,26.7,0,3.74,3.74,1998,-0.2,0,-500,-500
1998,0,0,0,3.5,0,3.5,3.5,-,-,0,0,0,-,1998,172,27.6,101,0,3.48,3.48,1997,4.04,0,86.6,86.6
1997,0,0,0,3,0,3,3,-,-,0,0,0,-,1997,104.5,82,92.1,0,3.26,3.26,1996,3.74,0,80.3,80.3
1996,0,0,0,1.2,0,1.2,1.2,-,-,0,0,0,-,-,-,-,-,-,-,-,1995,2.78,0,43.2,43.2
1995,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.78,0.02,0.79,0.48,0.22,0.7,1.49,,,,,,,平均,43,19.6,30.9,3.3,2,5.3,平均,1.72,134,196,330
累計,20.3,0.41,20.7,12.5,5.62,18.1,38.8,,,,,,,累計,,,,,,,累計,39.7,,,
