盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,3,0,3,1,0,1,4,3.97,13.2,-,-,-,-,2018,135.5,71.2,108,2.77,0.92,3.69,2017,5.66,53,17.7,70.7
2017,6.5,0,6.5,2,0,2,8.5,7.17,22.1,-,-,-,-,2017,159.5,99.9,129,5.05,1.56,6.61,2016,10.77,60.4,18.6,78.9
2016,6.5,0,6.5,2,0,2,8.5,5.98,18.4,-,-,-,-,2016,191,104,133,4.88,1.5,6.38,2015,12.46,52.2,16.1,68.2
2015,4.5,0,4.5,2,0,2,6.5,3.45,15.3,18.2,2.43,0.91,0,2015,196.5,92,133,3.38,1.5,4.88,2014,9.77,46.1,20.5,66.5
2014,4.5,0,4.5,0,0,0,4.5,3.45,0,12.6,2.69,0.63,0,2014,146,72,108,4.17,0,4.17,2013,6.11,73.6,0,73.6
2013,2,0,2,0,0,0,2,1.53,0,5.61,2.43,0.28,0,2013,82.8,46.25,65.7,3.04,0,3.04,2012,3.02,66.2,0,66.2
2012,3,0,3,0,0,0,3,2.3,0,8.41,2.79,0.42,0,2012,59.5,30.7,42.7,7.03,0,7.03,2011,3.93,76.3,0,76.3
2011,4,0,4,0,0,0,4,3.07,0,11.2,2.53,0.56,0,2011,98,31.35,66.9,5.98,0,5.98,2010,5.79,69.1,0,69.1
2010,2,0,2,0,0,0,2,1.53,0,5.61,5.89,0.28,0,2010,91,45.15,70.3,2.84,0,2.84,2009,1.24,161,0,161
2009,0.5,0,0.5,0,0,0,0.5,0.38,0,1.4,0.98,0.07,0,2009,46.8,9.72,23.6,2.12,0,2.12,2008,1.32,37.9,0,37.9
2008,1.06,0,1.06,0.3,0,0.3,1.36,-,-,5.18,2.53,0.04,1.65,2008,28.5,9.29,19.1,5.54,1.57,7.11,2007,1.9,55.8,15.8,71.6
2007,1.14,0,1.14,0.3,0,0.3,1.44,-,-,5.25,2.69,0.06,-,2007,56,20,34.6,3.3,0.87,4.16,2006,1.94,58.8,15.5,74.2
2006,0.51,0,0.51,1.2,0,1.2,1.71,-,-,5.48,2.71,0.04,-,2006,46,20.8,27.9,1.83,4.31,6.14,2005,2.51,20.3,47.8,68.1
2005,0,0,0,1.35,0,1.35,1.35,-,-,4.61,2.42,0,-,-,-,-,-,-,-,-,2004,3.47,0,38.9,38.9
平均,2.8,0,2.8,0.72,0,0.72,3.53,,,,,,,平均,103,50.2,74,4,0.9,4.9,平均,4.99,59.4,13.6,73
累計,39.2,0,39.2,10.1,0,10.1,49.4,,,,,,,累計,,,,,,,累計,69.9,,,
