盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,4.14,4.14,0,0,0,4.14,2.38,0,-,-,-,-,2018,67.5,48.2,54.8,7.55,0,7.55,2017,2.52,164,0,164
2017,2.77,1.37,4.14,0,0,0,4.14,2.41,0,-,-,-,-,2017,78.7,46.7,62.3,6.65,0,6.65,2016,2.82,147,0,147
2016,1.4,0.6,2,0,0,0,2,1.27,0,-,-,-,-,2016,60.4,44,49.9,4.01,0,4.01,2015,1.91,105,0,105
2015,0.94,0,0.94,0,0,0,0.94,0.48,0,0.98,1.8,0.05,0,2015,72.9,38.1,54,1.74,0,1.74,2014,1.22,77,0,77
2014,1.78,0,1.78,0,0,0,1.78,0.78,0,1.62,1.8,0.08,0,2014,100,41.7,62,2.87,0,2.87,2013,2.05,86.8,0,86.8
2013,0.8,0,0.8,0,0,0,0.8,0.35,0,0.31,0.9,0.01,0,2013,74.7,54.7,61.3,1.31,0,1.31,2012,0.78,103,0,103
2012,3.6,0,3.6,0,0,0,3.6,1.58,0,2.74,1.53,0.1,0,2012,104,44.45,77.4,4.65,0,4.65,2011,4.08,88.2,0,88.2
2011,3,0,3,0,1,1,4,1.2,0,1.94,1.43,0.09,0,2011,126.5,85,105,2.86,0.95,3.82,2010,3.75,80,26.7,107
2010,3.2,0,3.2,0,0,0,3.2,1.16,0,1.89,1.4,0.09,0,2010,115,96,102,3.15,0,3.15,2009,3.86,82.9,0,82.9
2009,0.3,0,0.3,1.5,1,2.5,2.8,0.08,6.97,0.76,1.35,0,0.19,-,-,-,-,-,-,-,2008,2.21,13.6,113,127
平均,1.78,0.61,2.39,0.15,0.2,0.35,2.74,,,,,,,平均,88.9,55.4,69.9,3.9,0.1,4,平均,2.52,94.7,14,109
累計,17.8,6.11,23.9,1.5,2,3.5,27.4,,,,,,,累計,,,,,,,累計,25.2,,,
