盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.93,1.07,3,0,0,0,3,2.75,0,-,-,-,-,2018,95.5,38.5,57,5.26,0,5.26,2017,2.52,119,0,119
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,45.2,16.1,25.5,0,0,0,2016,-0.66,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,19.1,11.65,14.7,0,0,0,2015,0.52,0,0,0
2015,1.14,0,1.14,0,0,0,1.14,1.08,0,3.31,2.7,0.05,0,2015,19.8,11.1,14.7,7.75,0,7.75,2014,1,114,0,114
2014,0.1,0,0.1,0,0,0,0.1,0.14,0,10.7,1.8,0.11,0,2014,15.8,10.65,13.5,0.74,0,0.74,2013,4.37,2.3,0,2.3
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,13.8,3.86,7.56,0,0,0,2012,-0.74,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,5.98,3.59,4.27,0,0,0,2011,-1.98,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,10.1,3.4,6.58,0,0,0,2010,-0.22,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,10.4,4.4,7.04,0,0,0,2009,-4.1,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,5.44,2.2,4.07,0,0,0,2008,-0.81,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,7.72,2.04,4.92,0,0,0,2007,-0.35,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,12.4,5.35,8.65,0,0,0,2006,-1.36,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,9.8,5.71,7.11,0,0,0,2005,-0.37,0,0,0
2005,0,0,0,0,0.27,0.27,0.27,-,-,0,0,0,-,2005,9.73,4.35,7.54,0,3.53,3.53,2004,0.28,0,95.1,95.1
2004,0.4,0,0.4,0.2,0,0.2,0.6,-,-,1.5,1.49,0,-,2004,16.3,7.3,11.1,3.62,1.81,5.43,2003,0.52,76.9,38.5,115
2003,0.6,0,0.6,0,0,0,0.6,-,-,1.96,1.95,0,-,2003,17,8.8,11.6,5.17,0,5.17,2002,0.52,115,0,115
2002,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,2002,20.3,8.4,12.9,3.88,0,3.88,2001,0.95,52.6,0,52.6
2001,0,0,0,0,0,0,0,-,-,-,-,-,-,2001,20,4.65,12.4,0,0,0,2000,0.26,0,0,0
2000,0,0,0,0,0,0,0,-,-,0,0,0,-,2000,37.9,4.52,20.7,0,0,0,1999,-0.62,0,0,0
1999,0,0,0,0.81,0.67,1.48,1.48,-,-,0,0,0,-,1999,46,13.05,26.5,0,5.58,5.58,1998,1.35,0,110,110
1998,0,0,0,1.5,0.5,2,2,-,-,0,0,0,-,1998,60,44.5,54.1,0,3.7,3.7,1997,1.61,0,124,124
1997,0,0,0,0.5,0,0.5,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,0.59,0,84.7,84.7
1996,0,0,0,1.1,0,1.1,1.1,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0.5,0,0.5,0,0.6,0.6,1.1,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,0.3,0.5,0.8,0.8,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.2,0.04,0.24,0.17,0.1,0.27,0.51,,,,,,,平均,23.7,10.2,15.8,1.3,0.7,2,平均,0.15,21.8,20.6,42.4
累計,5.17,1.07,6.24,4.41,2.54,6.95,13.2,,,,,,,累計,,,,,,,累計,3.28,,,
