盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.31,0.19,1.5,0,0,0,1.5,1.27,0,-,-,-,-,2018,27.1,18.5,21.3,7.05,0,7.05,2017,1.46,103,0,103
2017,1.11,0.39,1.5,0,0,0,1.5,1.27,0,-,-,-,-,2017,24.8,14.9,17,8.82,0,8.82,2016,1.26,119,0,119
2016,0.83,0.17,1,0,0,0,1,0.85,0,-,-,-,-,2016,18.9,11.3,14.2,7.06,0,7.06,2015,0.96,104,0,104
2015,1,0,1,0,0,0,1,0.85,0,2.48,2.41,0.04,0,2015,17.45,10.55,14,7.13,0,7.13,2014,1.21,82.6,0,82.6
2014,1,0,1,0,0,0,1,0.85,0,2.33,2.55,0.04,0,2014,20.35,15.1,17.2,5.83,0,5.83,2013,1.07,93.5,0,93.5
2013,0.5,0,0.5,0,0,0,0.5,0.42,0,0.68,2.7,0.01,0,2013,18.95,11.6,14.1,3.55,0,3.55,2012,0.3,167,0,167
2012,0.5,0,0.5,0,0,0,0.5,0.42,0,0,0,0,0,2012,15.6,10.1,12.8,3.9,0,3.9,2011,-1.52,-32.9,0,-32.9
2011,2.5,0,2.5,0,0,0,2.5,2.2,0,7.86,2.74,0.13,0,2011,31.4,10.1,20.8,12,0,12,2010,3.61,69.3,0,69.3
2010,2,0,2,0,0,0,2,1.56,0,6.73,2.68,0.11,0,2010,32,27.3,29.7,6.72,0,6.72,2009,3.21,62.3,0,62.3
2009,1,0,1,0,0,0,1,0.78,0,0,0,0,0,-,-,-,-,-,-,-,2008,-0.17,-588,0,-588
2008,2,0,2,0.5,0,0.5,2.5,-,-,5.64,1.8,0.06,0.8,-,-,-,-,-,-,-,2007,4.25,47.1,11.8,58.8
2007,2,0,2,2,0,2,4,-,-,8.1,1.8,0.04,-,-,-,-,-,-,-,-,2006,8.57,23.3,23.3,46.7
平均,1.31,0.06,1.38,0.21,0,0.21,1.58,,,,,,,平均,23,14.4,17.9,6.9,0,6.9,平均,2.02,20.8,2.9,23.7
累計,15.8,0.74,16.5,2.5,0,2.5,19,,,,,,,累計,,,,,,,累計,24.2,,,
