盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.4,0,0.4,0,0,0,0.4,0.28,0,-,-,-,-,2018,14.8,10.85,12.2,3.29,0,3.29,2017,0.53,75.5,0,75.5
2017,0.5,0,0.5,0,0,0,0.5,0.35,0,-,-,-,-,2017,11.8,10.5,11.2,4.48,0,4.48,2016,0.65,76.9,0,76.9
2016,0.5,0,0.5,0,0,0,0.5,0.35,0,-,-,-,-,2016,11.95,9.92,10.6,4.7,0,4.7,2015,0.82,61,0,61
2015,0.5,0,0.5,0,0,0,0.5,0.35,0,0,0,0.03,0,2015,13.9,8.99,11.4,4.38,0,4.38,2014,0.6,83.3,0,83.3
2014,0.3,0,0.3,0,0,0,0.3,0.21,0,0,0,0.02,0,2014,18,10.9,13.7,2.19,0,2.19,2013,0.44,68.2,0,68.2
2013,0.1,0,0.1,0,0,0,0.1,0.07,0,0,0,0.01,0,2013,11.8,9.51,10.3,0.98,0,0.98,2012,0.1,100,0,100
2012,0.5,0,0.5,0,0,0,0.5,0.35,0,0,0,0.03,0,2012,13.3,8.7,10.6,4.71,0,4.71,2011,0.6,83.3,0,83.3
2011,0.7,0,0.7,0,0,0,0.7,0.49,0,0,0,0.04,0,2011,16.7,9.1,13.2,5.31,0,5.31,2010,0.95,73.7,0,73.7
2010,0.7,0,0.7,0,0,0,0.7,0.49,0,0,0,0.04,0,2010,24.3,11.75,16.8,4.17,0,4.17,2009,0.85,82.4,0,82.4
2009,0.7,0,0.7,0,0,0,0.7,0.49,0,0,0,0.04,0,2009,16.85,6.31,10.9,6.44,0,6.44,2008,0.9,77.8,0,77.8
2008,1,0,1,0,0,0,1,-,-,0,0,0.06,0,2008,16.15,5.65,11.2,8.98,0,8.98,2007,2.33,43,0,43
2007,0.5,0,0.5,0.5,0,0.5,1,-,-,0,0,0.03,-,2007,19.2,12.35,15,3.33,3.33,6.67,2006,1.41,35.5,35.5,70.9
2006,0.25,0,0.25,0.25,0,0.25,0.51,-,-,0,0,0.01,-,2006,13.6,7.65,9.38,2.7,2.7,5.41,2005,0.62,40.9,40.9,81.8
2005,0.2,0,0.2,0.2,0.1,0.3,0.51,-,-,0,0,0.01,-,2005,12.3,6.85,8.22,2.47,3.7,6.17,2004,0.52,39,58.5,97.5
2004,0,0,0,0.5,0,0.5,0.5,-,-,0,0,0,-,2004,13.9,6.8,10.1,0,5,5,2003,0.57,0,88.5,88.5
2003,0,0,0,0.7,0,0.7,0.7,-,-,0,0,0,-,2003,15.3,10.2,11.8,0,5.93,5.93,2002,0.85,0,82.4,82.4
2002,0,0,0,1,0,1,1,-,-,0,0,0,-,2002,24.9,11.55,16.3,0,6.13,6.13,2001,1.02,0,98,98
2001,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,2001,37.7,7.5,20.2,0,7.41,7.41,2000,2.18,0,68.8,68.8
2000,0,0,0,2.5,0,2.5,2.5,-,-,0,0,0,-,2000,124,18.2,65.1,0,3.84,3.84,1999,2.76,0,90.6,90.6
1999,0,0,0,2.18,0,2.18,2.18,-,-,0,0,0,-,1999,128.5,71.5,106,0,2.06,2.06,1998,2.46,0,88.6,88.6
1998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,1.87,-,-,-
1997,0,0,0,2,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
平均,0.31,0,0.31,0.52,0,0.52,0.83,,,,,,,平均,27.9,12.7,19.7,2.9,2,4.9,平均,1.1,47,32.6,79.6
累計,6.86,0,6.86,11.3,0.1,11.4,18.3,,,,,,,累計,,,,,,,累計,23,,,
