盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.6,0,1.6,0,0,0,1.6,7.47,0,-,-,-,-,2018,40.9,36.5,39.1,4.09,0,4.09,2017,2.54,63,0,63
2017,1.5,0,1.5,0,0,0,1.5,7.01,0,-,-,-,-,2017,45.05,35.55,39.2,3.83,0,3.83,2016,2.68,56,0,56
2016,1.72,0,1.72,0,0,0,1.72,8.32,0,-,-,-,-,2016,46.1,36,41.3,4.16,0,4.16,2015,2.75,62.5,0,62.5
2015,1.5,0,1.5,0,0,0,1.5,7.25,0,17.8,1.8,0.18,0,2015,41.2,32.15,37.9,3.96,0,3.96,2014,2.05,73.2,0,73.2
2014,1.4,0,1.4,0,0,0,1.4,6.77,0,15.9,1.8,0.16,0,2014,46.55,35.6,39.8,3.52,0,3.52,2013,1.83,76.5,0,76.5
2013,1.1,0,1.1,0,0,0,1.1,5.32,0,14.5,1.8,0.14,0,2013,49.7,33.5,41.8,2.63,0,2.63,2012,1.66,66.3,0,66.3
2012,0.9,0,0.9,0,0,0,0.9,4.35,0,12.5,1.8,0.12,0,2012,49.45,30.8,37.4,2.41,0,2.41,2011,1.43,62.9,0,62.9
2011,0.7,0,0.7,0,0,0,0.7,3.39,0,10.7,1.8,0.11,0,2011,37.3,26.5,31.3,2.24,0,2.24,2010,1.23,56.9,0,56.9
2010,0.53,0,0.53,0,0,0,0.53,2.56,0,6.47,1.8,0.06,0,2010,38.4,20.1,25.7,2.06,0,2.06,2009,0.75,70.7,0,70.7
2009,0.51,0,0.51,0,0,0,0.51,2.48,0,7.14,1.77,0.07,0,2009,24,10.8,17.7,2.89,0,2.89,2008,0.82,62.5,0,62.5
