盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,0.54,0.29,0.4,-,-,-,-,-,-,-,-
2017,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,1.15,0.48,0.68,-,-,-,-,-,-,-,-
2016,0,0,0,0,0,0,0,-,-,-,-,-,-,2016,3.18,0.66,1.59,0,0,0,2015,-,-,-,-
2015,-,-,-,-,-,-,-,-,-,-,-,-,-,2015,2.6,1.2,1.7,-,-,-,-,-,-,-,-
2014,-,-,-,-,-,-,-,-,-,-,-,-,-,2014,3.14,1.68,2,-,-,-,-,-,-,-,-
2013,-,-,-,-,-,-,-,-,-,-,-,-,-,2013,3.46,1.65,2.23,-,-,-,-,-,-,-,-
2012,0,0,0,0,1,1,1,0,0,26.9,-,0,0,2012,8.71,2.78,4.96,0,20.2,20.2,2011,-,-,-,-
2011,0.22,0,0.22,0,0,0,0.22,0,22.7,18.1,-,0,0,2011,13,6.51,9.97,2.22,0,2.22,2010,-,-,-,-
2010,0.22,0,0.22,0,0,0,0.22,0,0,0,-,0,0,2010,11.75,6.91,9.06,2.44,0,2.44,2009,-,-,-,-
2009,-,-,-,-,-,-,-,-,-,-,-,-,-,2009,10.45,8.56,9.1,-,-,-,-,-,-,-,-
平均,0.04,0,0.04,0,0.1,0.1,0.14,,,,,,,平均,5.8,3.07,4.17,1.2,5,6.2,平均,,,,
累計,0.44,0,0.44,0,1,1,1.44,,,,,,,累計,,,,,,,累計,,,,
