盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.69,0.11,0.8,0,0,0,0.8,8.71,0,-,-,-,-,2018,57.6,30.8,42,1.9,0,1.9,2017,1.55,51.6,0,51.6
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,67.3,23,35,0,0,0,2016,-3.33,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,30.4,16.8,23.1,0,0,0,2015,-2.81,0,0,0
2015,0.83,0,0.83,0,0,0,0.83,9.1,0,34.6,1.91,2.45,0,2015,63.9,20,38.9,2.13,0,2.13,2014,1.98,41.9,0,41.9
2014,0.19,0.26,0.45,0,0,0,0.45,4.18,0,3.46,9.02,0.26,0,2014,79.8,49.2,65.3,0.68,0,0.68,2013,0.04,1118,0,1118
2013,0,0.54,0.54,0,0,0,0.54,5,0,0,0,0,0,2013,62.9,42.55,53.3,1.01,0,1.01,2012,-1.3,-41.3,0,-41.3
2012,0.53,0.57,1.1,0,0,0,1.1,9.46,0,10.8,2.25,0.81,0,2012,84,40,63.1,1.74,0,1.74,2011,0.56,196,0,196
2011,4.48,0,4.48,0,0,0,4.48,38.4,0,96.8,1.68,7.26,0,2011,116.5,48,79.4,5.65,0,5.65,2010,7.16,62.6,0,62.6
2010,1.8,0,1.8,0,0,0,1.8,13.8,0,31.2,1.8,2.34,0,2010,122.5,78.5,96,1.88,0,1.88,2009,2.59,69.5,0,69.5
2009,0.12,0,0.12,0,0,0,0.12,0.75,0,0,0,0,0,2009,124,28.1,81.7,0.15,0,0.15,2008,0.07,171,0,171
2008,2.4,0,2.4,0.1,0,0.1,2.5,-,-,56.5,2.7,1.3,6.2,2008,141,25.2,66.8,3.59,0.15,3.74,2007,3.92,61.2,2.6,63.8
2007,1.73,0,1.73,0.19,0,0.19,1.92,-,-,33.4,2.69,0.57,-,2007,180,95.2,131,1.32,0.15,1.46,2006,3.47,49.8,5.5,55.3
2006,1.49,0,1.49,0.5,0,0.5,1.99,-,-,17.4,2.7,0.37,-,2006,143,54.5,93,1.6,0.53,2.14,2005,3.8,39.3,13.1,52.4
2005,0.5,0,0.5,1.5,0,1.5,2,-,-,16.2,2.7,0.27,-,2005,65.5,34.5,48,1.04,3.13,4.17,2004,4.2,11.9,35.7,47.6
2004,2.17,0,2.17,0.99,0,0.99,3.15,-,-,15.9,2.7,0.41,-,2004,124,35.4,72.1,3.01,1.37,4.37,2003,4.89,44.3,20.2,64.5
2003,1.3,0,1.3,1.7,0,1.7,3,-,-,11.3,2.7,0.2,-,2003,84.5,35,52,2.5,3.27,5.76,2002,4.68,27.8,36.3,64.1
2002,0,0,0,0,0.5,0.5,0.5,-,-,0,0,0,-,2002,77.5,22.7,49.4,0,1.01,1.01,2001,-0.18,0,-278,-278
2001,0,0,0,0,1,1,1,-,-,0,0,0,-,2001,32.5,11.65,17.5,0,5.71,5.71,2000,0.39,0,256,256
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,-0.66,0,0,0
1999,0,0,0,0.5,1.2,1.7,1.7,-,-,0,-,0,-,-,-,-,-,-,-,-,1998,-,-,-,-
1998,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
平均,0.87,0.07,0.94,0.26,0.13,0.39,1.33,,,,,,,平均,92.1,38.4,61.5,1.6,0.9,2.4,平均,1.63,100,4.8,105
累計,18.2,1.48,19.7,5.47,2.7,8.17,27.9,,,,,,,累計,,,,,,,累計,31,,,
