盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,3,0,3,0,0,0,3,5.2,0,-,-,-,-,2018,25.15,16.15,21.6,13.9,0,13.9,2017,3.5,85.7,0,85.7
2017,3.3,0,3.3,0,0,0,3.3,5.72,0,-,-,-,-,2017,30.6,20.55,25.6,12.9,0,12.9,2016,3.95,83.5,0,83.5
2016,0.4,0.3,0.7,0,0,0,0.7,1.21,0,-,-,-,-,2016,22.5,14.9,17.7,3.95,0,3.95,2015,0.51,137,0,137
2015,0.53,0,0.53,0,0,0,0.53,0.92,0,2.76,2.7,0.02,0,2015,20.6,12.4,16.7,3.18,0,3.18,2014,0.63,84.4,0,84.4
2014,0,0.3,0.3,0,0,0,0.3,0.57,0,0.39,0.72,0,0,2014,18.7,13.2,15.6,1.92,0,1.92,2013,0.33,90.9,0,90.9
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,21.7,11.2,14.5,0,0,0,2012,-0.23,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,14.2,7.2,10.3,0,0,0,2011,0.17,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,13.9,6.51,10.3,0,0,0,2010,0.06,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,12.5,8.26,9.76,0,0,0,2009,0.95,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,11.3,2.25,5.11,0,0,0,2008,-1.22,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,9.2,2.01,5.62,0,0,0,2007,-0.69,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,12.7,4.98,7.39,0,0,0,2006,-0.38,0,0,0
2006,0.15,0,0.15,0,0,0,0.15,-,-,0.53,118.4,0,-,2006,8.19,3.93,4.85,3.09,0,3.09,2005,0,0,0,0
2005,0.5,0,0.5,0,0,0,0.5,-,-,3.06,2.18,0.02,-,2005,8.35,4.9,6.24,8.02,0,8.02,2004,0.82,61,0,61
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,9.95,4.65,7.08,0,0,0,2003,-0.33,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,6.25,3.52,4.34,0,0,0,2002,-0.35,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,7,3.7,4.77,0,0,0,2001,-0.09,0,0,0
2001,0.35,0,0.35,0,0.25,0.25,0.6,-,-,0,0,0,-,2001,8.55,3.78,5.81,6.03,4.37,10.4,2000,0.76,46.1,33.4,79.5
2000,0,0,0,1,0.5,1.5,1.5,-,-,-,-,-,-,2000,17.4,6.9,11.3,0,13.3,13.3,1999,1.17,0,128,128
1999,0,0,0,0.77,0.73,1.5,1.5,-,-,0,0,0,-,1999,21.5,11.35,15.4,0,9.76,9.76,1998,1.05,0,143,143
1998,0,0,0,1.23,0.27,1.5,1.5,-,-,0,0,0,-,1998,42.4,15.1,24.4,0,6.15,6.15,1997,1.49,0,101,101
1997,0,0,0,1.25,0.25,1.5,1.5,-,-,0,0,0,-,1997,42,19.2,30.6,0,4.9,4.9,1996,1.25,0,120,120
1996,0,0,0,0.7,0,0.7,0.7,-,-,0,0,0,-,1996,31,25.6,28.7,0,2.44,2.44,1995,1.36,0,51.4,51.4
1995,0,0,0,0.5,0,0.5,0.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1994,0.76,0,65.5,65.5
1994,0,0,0,0.5,0,0.5,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,1.33,1.17,2.5,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.32,0.02,0.34,0.28,0.12,0.4,0.74,,,,,,,平均,18.1,9.66,13.2,2.3,1.8,4.1,平均,0.64,24.5,26.8,51.3
累計,8.23,0.6,8.83,7.28,3.17,10.5,19.3,,,,,,,累計,,,,,,,累計,15.5,,,
