盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.5,0,1.5,0,0,0,1.5,3.38,0,-,-,-,-,2018,39.3,29.85,34.6,4.34,0,4.34,2017,2.76,54.3,0,54.3
2017,1.43,0,1.43,0,0,0,1.43,3.23,0,-,-,-,-,2017,42.25,31.4,35.3,4.05,0,4.05,2016,2.97,48.2,0,48.2
2016,0.88,0,0.88,0,0,0,0.88,1.88,0,-,-,-,-,2016,43.5,16.75,26.8,3.3,0,3.3,2015,1.02,86.7,0,86.7
2015,0.8,0,0.8,0,0,0,0.8,1.51,0,4.47,1.8,0.09,0,2015,25.05,13.8,20.3,3.94,0,3.94,2014,1.32,60.6,0,60.6
2014,1.5,0,1.5,0,0,0,1.5,2.82,0,7.05,1.8,0.14,0,2014,28.95,23.85,26.3,5.7,0,5.7,2013,2.08,72.1,0,72.1
2013,2,0,2,0,0,0,2,3.77,0,9.16,1.8,0.18,0,2013,32.5,25.1,28.2,7.1,0,7.1,2012,2.7,74.1,0,74.1
2012,3,0,3,0,0,0,3,5.65,0,11,1.8,0.22,0,2012,35,25.1,29.6,10.1,0,10.1,2011,3.25,92.3,0,92.3
2011,3,0,3,0,0,0,3,5.65,0,11,1.8,0.22,0,2011,39.2,23,31.3,9.6,0,9.6,2010,3.25,92.3,0,92.3
2010,1,0,1,0,0,0,1,1.88,0,4.56,1.8,0.09,0,2010,43.3,29,33,3.03,0,3.03,2009,1.34,74.6,0,74.6
2009,2.5,0,2.5,0,0,0,2.5,4.71,0,9.92,1.8,0.2,0,2009,46,16.65,27.3,9.16,0,9.16,2008,2.8,89.3,0,89.3
2008,4,0,4,0,0,0,4,-,-,17.2,1.69,0.43,0,2008,45.5,14.55,33.4,12,0,12,2007,5.54,72.2,0,72.2
2007,3.5,0,3.5,0.5,0,0.5,4,-,-,14.4,1.62,0.17,-,2007,62.9,33.5,50.7,6.9,0.99,7.88,2006,5.33,65.7,9.4,75
2006,4.38,0,4.38,0.49,0,0.49,4.86,-,-,16.6,1.74,0.2,-,2006,70.4,35.8,50.9,8.59,0.95,9.55,2005,6.86,63.8,7.1,70.9
2005,3.88,0,3.88,0.97,0,0.97,4.85,-,-,12.9,1.43,0.15,-,2005,86.8,56,71.6,5.43,1.36,6.78,2004,7.35,52.8,13.2,66
2004,2,0,2,2,0,2,4,-,-,8.59,1.87,0.1,-,2004,109.5,51,75.3,2.66,2.66,5.31,2003,4.94,40.5,40.5,81
2003,2.5,0,2.5,2.5,0,2.5,5,-,-,7.54,1.36,0.08,-,2003,142,60,82.2,3.04,3.04,6.08,2002,8.31,30.1,30.1,60.2
2002,2,0,2,3,0,3,5,-,-,0,0,0,-,2002,153,63,95.9,2.08,3.13,5.21,2001,9.13,21.9,32.9,54.8
2001,2,0,2,8,0,8,10,-,-,0,0,0,-,-,-,-,-,-,-,-,2000,12.92,15.5,61.9,77.4
2000,2.1,0,2.1,8,0,8,10.1,-,-,0,0,0,-,-,-,-,-,-,-,-,1999,11.81,17.8,67.7,85.5
1999,2.5,0,2.5,4.5,0,4.5,7,-,-,0,-,0,-,-,-,-,-,-,-,-,1998,-,-,-,-
平均,2.32,0,2.32,1.5,0,1.5,3.82,,,,,,,平均,61.5,32.3,44.3,5.9,0.7,6.7,平均,5.04,59.2,13.8,73
累計,46.5,0,46.5,30,0,30,76.4,,,,,,,累計,,,,,,,累計,95.7,,,
