盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.22,0,0.22,0,0,0,0.22,11.9,0,-,-,-,-,2018,12.9,9.11,10.5,2.07,0,2.07,2017,0.4,54.5,0,54.5
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,13.4,9.02,10.4,0,0,0,2016,0.1,0,0,0
2016,0.46,0,0.46,0,0,0,0.46,25.1,0,-,-,-,-,2016,12.05,9.07,10.1,4.52,0,4.52,2015,1.06,43.3,0,43.3
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,18.25,10.65,13.6,0,0,0,2014,-0.14,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,15.35,9.82,10.8,0,0,0,2013,-0.25,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,13.45,10.2,11.3,0,0,0,2012,0.01,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,15.15,11,12.4,0,0,0,2011,-0.42,0,0,0
2011,0.4,0,0.4,0,0,0,0.4,18.5,0,0,0,0.61,0,2011,26.15,11.3,17.1,2.34,0,2.34,2010,2.31,17.3,0,17.3
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,26,10.1,17.3,0,0,0,2009,-1.04,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,12.9,6.04,8.97,0,0,0,2008,-7.11,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,20.1,5.01,12.4,0,0,0,2007,-0.63,0,0,0
2007,0.12,0,0.12,0.3,0,0.3,0.42,-,-,0,0,0,-,2007,16.55,12.3,14.6,0.82,2.04,2.86,2006,0.2,59.7,149,209
2006,0,0,0,0.25,0.25,0.49,0.49,-,-,0,0,0,-,2006,16.15,13.55,14.7,0,3.36,3.36,2005,0.19,0,260,260
2005,0.2,0,0.2,1.01,0,1.01,1.21,-,-,0,0,0,-,2005,19.1,14.15,16.7,1.21,6.04,7.24,2004,1.39,14.5,72.3,86.8
2004,0.1,0,0.1,0.5,0,0.5,0.6,-,-,0,0,0,-,2004,25.8,14.8,18.1,0.55,2.76,3.32,2003,0.64,15.6,78.1,93.8
2003,0,0,0,1,0,1,1,-,-,0,0,0,-,2003,18,11,14.2,0,7.07,7.07,2002,1.23,0,81.3,81.3
2002,0.15,0,0.15,0.45,0,0.45,0.6,-,-,0,0,0,-,2002,17.6,10,13.8,1.08,3.25,4.33,2001,0.74,20.3,60.8,81.1
2001,0.3,0,0.3,0.7,0,0.7,1,-,-,0,0,0,-,2001,22.8,8.9,16,1.88,4.38,6.26,2000,1.31,22.9,53.4,76.3
2000,0,0,0,1,0,1,1,-,-,0,0,0,-,2000,25,15.5,19.4,0,5.16,5.16,1999,1.36,0,73.5,73.5
1999,0,0,0,0,0,0,0,-,-,0,0,0,-,1999,29.8,19.2,22.6,0,0,0,1998,-1.08,0,0,0
1998,0.5,0,0.5,1,0,1,1.5,-,-,0,0,0,-,1998,32.7,18.8,25.2,1.98,3.97,5.95,1997,1.32,37.9,75.8,114
1997,0.5,0,0.5,1,0,1,1.5,-,-,-,-,-,-,1997,47.6,26.5,36.1,1.39,2.77,4.16,1996,1.09,45.9,91.7,138
1996,0.3,0,0.3,0.7,0.5,1.2,1.5,-,-,0,0,0,-,1996,45.9,28.8,35.7,0.84,3.36,4.21,1995,0.95,31.6,126,158
1995,0,0,0,1,0.5,1.5,1.5,-,-,0,0,0,-,1995,50.5,27.8,37.5,0,4,4,1994,0.4,0,374,374
1994,1.5,0,1.5,1.5,0,1.5,3,-,-,0,0,0,-,1994,83,39.5,50.6,2.96,2.96,5.93,1993,3.36,44.6,44.6,89.3
1993,1.5,0,1.5,1.5,0,1.5,3,-,-,0,0,0,-,1993,85,43.3,59.8,2.51,2.51,5.01,1992,4.57,32.8,32.8,65.7
1992,0,0,0,0,3.33,3.33,3.33,-,-,0,0,0,-,-,-,-,-,-,-,-,1991,6.65,0,50.1,50.1
1989,0,0,0,0,19.05,19.05,19.05,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,0,0,0,35,30,65,65,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
平均,0.22,0,0.22,1.62,1.85,3.47,3.68,,,,,,,平均,27.7,15.6,20.4,0.9,2.1,3,平均,0.69,16.3,60.1,76.5
累計,6.25,0,6.25,46.9,53.6,101,107,,,,,,,累計,,,,,,,累計,18.6,,,
