盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.5,0,2.5,0,0,0,2.5,4.15,0,-,-,-,-,2018,96.5,72.2,83,3.01,0,3.01,2017,6.04,41.4,0,41.4
2017,3,0,3,0,0,0,3,4.97,0,-,-,-,-,2017,97.8,78.5,84,3.57,0,3.57,2016,7.19,41.7,0,41.7
2016,2.5,0,2.5,0,0,0,2.5,4.15,0,-,-,-,-,2016,122,81,101,2.47,0,2.47,2015,9.45,26.5,0,26.5
2015,4.5,0,4.5,0,0,0,4.5,7.46,0,45.2,2.71,1.06,0,2015,147.5,81.7,113,3.99,0,3.99,2014,10.07,44.7,0,44.7
2014,4,0,4,0,0,0,4,6.63,0,36.1,2.7,0.84,0,2014,137.5,99.5,119,3.36,0,3.36,2013,8.06,49.6,0,49.6
2013,3,0,3,0,0,0,3,4.97,0,28,2.7,0.65,0,2013,124,65.8,89.3,3.36,0,3.36,2012,6.24,48.1,0,48.1
2012,1,0,1,0,0,0,1,1.66,0,0,0,0,0,2012,71,57.2,63.8,1.57,0,1.57,2011,-2.36,-42.4,0,-42.4
2011,4,0,4,0,0,0,4,6.63,0,29.3,2.61,0.68,0,2011,78.5,50,65.6,6.1,0,6.1,2010,6.78,59,0,59
2010,3.8,0,3.8,0,0,0,3.8,6.3,0,28.4,2.7,0.66,0,2010,94.5,70.1,80.6,4.71,0,4.71,2009,6.34,59.9,0,59.9
2009,3.6,0,3.6,0,0,0,3.6,5.97,0,26.4,2.7,0.61,0,2009,87.5,37.4,61.8,5.83,0,5.83,2008,6.01,59.9,0,59.9
2008,5.82,0,5.82,0,0,0,5.82,-,-,43.7,2.7,1.02,0,2008,116,36.5,78.3,7.43,0,7.43,2007,10.11,57.5,0,57.5
2007,5.48,0,5.48,0,0,0,5.48,-,-,35.8,2.72,0.84,-,2007,139.5,87,109,5.02,0,5.02,2006,8.35,65.7,0,65.7
2006,6,0,6,0.5,0,0.5,6.5,-,-,40.7,2.75,0.95,-,2006,136,84.8,109,5.52,0.46,5.98,2005,10.48,57.2,4.8,62
2005,5.96,0,5.96,0.5,0,0.5,6.46,-,-,34.8,2.64,0.81,-,2005,139.5,97,109,5.46,0.45,5.91,2004,9.8,60.8,5.1,65.9
2004,4,0,4,1,0,1,5,-,-,42.4,4.48,0.42,-,2004,113.5,78,95.2,4.2,1.05,5.25,2003,8.27,48.4,12.1,60.5
2003,2.5,0,2.5,2,0,2,4.5,-,-,30.5,4.49,0.3,-,-,-,-,-,-,-,-,2002,7.37,33.9,27.1,61.1
2002,0.5,0,0.5,2,0,2,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,-,-,-,-
2001,0.3,0,0.3,2,0,2,2.3,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,-,-,-
2000,0.3,0,0.3,2,0,2,2.3,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,-,-,-,-
1999,0.6,0,0.6,2,0,2,2.6,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-,-,-,-
平均,3.17,0,3.17,0.6,0,0.6,3.77,,,,,,,平均,113,71.8,90.8,4.4,0.1,4.5,平均,7.39,44.5,3.1,47.6
累計,63.4,0,63.4,12,0,12,75.4,,,,,,,累計,,,,,,,累計,118,,,
