盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,16.2,9.02,11.5,0,0,0,2017,-0.86,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,12.9,8.62,9.95,0,0,0,2016,-0.52,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,10.65,7.04,8.96,0,0,0,2015,-1.38,0,0,0
2015,0.75,0,0.75,0,0,0,0.75,1.54,0,5.3,2.54,0.18,0,2015,20,9.38,13.9,5.4,0,5.4,2014,1.02,73.5,0,73.5
2014,0.75,0,0.75,0,0,0,0.75,1.53,0,5.28,2.44,0.18,0,2014,26.8,16.8,20.9,3.57,0,3.57,2013,1.06,70.6,0,70.6
2013,0.5,0,0.5,0,0,0,0.5,1.02,0,3.5,4.1,0.12,0,2013,22.2,16.3,19.1,2.62,0,2.62,2012,0.42,119,0,119
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,25.8,13.25,19.6,0,0,0,2011,-1.95,0,0,0
2011,1.25,0,1.25,0,0,0,1.25,2.53,0,8.74,2.04,0.29,0,2011,38,12,22.8,5.48,0,5.48,2010,2.1,59.4,0,59.4
2010,2.49,0,2.49,0,0,0,2.49,5.12,0,17.6,2.7,0.59,0,2010,61.5,29.8,43.6,5.72,0,5.72,2009,3.49,71.5,0,71.5
2009,1.1,0,1.1,0.46,0,0.46,1.55,2.02,8.41,9.87,2.65,0.24,0.33,2009,56,14,34.9,3.15,1.31,4.46,2008,2.19,50.1,20.9,71
2008,1.75,0,1.75,0.5,0,0.5,2.25,-,-,12.5,2.24,0.31,1.12,2008,45.2,11.9,30.8,5.67,1.62,7.3,2007,3.46,50.6,14.5,65
2007,1.5,0,1.5,0.5,0,0.5,2,-,-,10.6,2.58,0.26,-,2007,60.3,30.85,45.6,3.29,1.1,4.38,2006,2.86,52.4,17.5,69.9
2006,0.26,0,0.26,0.61,0.26,0.87,1.13,-,-,4.19,1.74,0.01,-,2006,41.5,22.5,32.5,0.8,2.68,3.48,2005,2.12,12.3,41.1,53.4
2005,0.17,0,0.17,0.17,0.52,0.7,0.87,-,-,1.3,1.63,0,-,2005,27.9,10.7,16.1,1.08,4.33,5.41,2004,0.85,20.4,81.8,102
2004,0,0,0,0.2,0.3,0.5,0.5,-,-,0.58,2.08,0,-,2004,20.2,10.3,14.6,0,3.4,3.4,2003,0.33,0,151,151
2003,0,0,0,0.36,0.1,0.47,0.47,-,-,0.99,2.56,0,-,2003,26.3,12.6,16.9,0,2.77,2.77,2002,0.59,0,79.2,79.2
2002,0,0,0,0.25,0.25,0.5,0.5,-,-,0,0,0,-,2002,28.6,13.1,19.8,0,2.53,2.53,2001,0.14,0,357,357
2001,0.16,0,0.16,0.4,0.5,0.9,1.06,-,-,0,0,0,-,2001,33.4,6.2,18.3,0.87,4.92,5.79,2000,1.1,14.5,81.8,96.4
2000,0,0,0,0.68,0.12,0.8,0.8,-,-,0,0,0,-,2000,77,19.7,42.2,0,1.9,1.9,1999,1.05,0,76.6,76.6
1999,0,0,0,0.68,0.82,1.51,1.51,-,-,0,0,0,-,-,-,-,-,-,-,-,1998,0.96,0,157,157
1998,0,0,0,1,0.62,1.62,1.62,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
1997,0,0,0,1.2,0,1.2,1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
平均,0.49,0,0.49,0.32,0.16,0.48,0.96,,,,,,,平均,34.2,14.4,23.3,2,1.4,3.4,平均,0.95,29.7,53.9,83.6
累計,10.7,0,10.7,7.02,3.51,10.5,21.2,,,,,,,累計,,,,,,,累計,19,,,
