盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.5,0,2.5,0,0,0,2.5,2,0,-,-,-,-,2018,59.3,44.65,50.6,4.94,0,4.94,2017,4.34,57.6,0,57.6
2017,1.5,0,1.5,0,0,0,1.5,1.2,0,-,-,-,-,2017,55.9,25.7,38.9,3.86,0,3.86,2016,2.22,67.6,0,67.6
2016,1.5,0,1.5,0,0,0,1.5,1.2,0,-,-,-,-,2016,34.4,21.6,26.1,5.74,0,5.74,2015,2.47,60.7,0,60.7
2015,1.5,0,1.5,1,0,1,2.5,1.09,7.27,6.42,2.7,0.06,0,2015,39.9,23.75,32.7,4.58,3.05,7.64,2014,3.27,45.9,30.6,76.5
2014,2,0,2,0,0.5,0.5,2.5,1.38,3.46,4.4,2.7,0.04,0,2014,51,33,40,5,1.25,6.25,2013,2.58,77.5,19.4,96.9
2013,2.5,0,2.5,0,0,0,2.5,1.54,0,4.08,2.7,0.04,0,2013,42.3,30.5,35.4,7.06,0,7.06,2012,2.45,102,0,102
2012,3,0,3,0,0,0,3,1.85,0,8.77,2.7,0.09,0,-,-,-,-,-,-,-,2011,5.28,56.8,0,56.8
2011,4,0,4,0,0,0,4,2.46,0,7.36,2.7,0.07,0,-,-,-,-,-,-,-,2010,4.43,90.3,0,90.3
2010,1,0,1,0,0,0,1,0,0,1.85,2.7,0.02,0,-,-,-,-,-,-,-,2009,1.12,89.3,0,89.3
2009,0.5,0,0.5,3,0,3,3.5,0.24,14.2,3.87,2.7,0.04,0,-,-,-,-,-,-,-,2008,3.71,13.5,80.9,94.3
2008,2.5,0,2.5,1.5,0,1.5,4,-,-,6.19,2.7,0.06,0,-,-,-,-,-,-,-,2007,6.87,36.4,21.8,58.2
2007,4,0,4,0.5,0,0.5,4.5,-,-,4.87,3.62,0.05,-,-,-,-,-,-,-,-,2006,4.25,94.1,11.8,106
2006,1,0,1,1,0,1,2,-,-,3.26,3.07,0.03,-,-,-,-,-,-,-,-,2005,3.71,27,27,53.9
2005,0.2,0,0.2,0.6,0,0.6,0.8,-,-,0.73,2.56,0.01,-,-,-,-,-,-,-,-,2004,1.07,18.7,56.1,74.8
2004,0,0,0,0.5,0,0.5,0.5,-,-,0.52,2.7,0.01,-,-,-,-,-,-,-,-,2003,0.75,0,66.7,66.7
2003,0,0,0,1.14,0,1.14,1.14,-,-,0.82,2.7,0,-,-,-,-,-,-,-,-,2002,1.39,0,81.9,81.9
2002,0,0,0,2,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,-,-,-,-
2001,0,0,0,3,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,-,-,-
2000,2.26,0,2.26,0,0,0,2.26,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,-,-,-,-
平均,1.58,0,1.58,0.75,0.03,0.78,2.35,,,,,,,平均,47.1,29.9,37.3,5.2,0.7,5.9,平均,3.12,52.3,24.8,77.1
累計,30,0,30,14.2,0.5,14.7,44.7,,,,,,,累計,,,,,,,累計,49.9,,,
