盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.4,0,0.4,0,0,0,0.4,2.45,0,-,-,-,-,2018,13.1,9.85,10.8,3.72,0,3.72,2017,0.59,67.8,0,67.8
2017,0.3,0,0.3,0,0,0,0.3,1.84,0,-,-,-,-,2017,13.95,8.36,10.3,2.91,0,2.91,2016,0.34,88.2,0,88.2
2016,0.2,0,0.2,0,0,0,0.2,1.22,0,-,-,-,-,2016,10.2,7.49,8.62,2.32,0,2.32,2015,0.22,90.9,0,90.9
2015,0.2,0,0.2,0,0,0,0.2,1.22,0,3.86,6.74,0.03,0,2015,15.2,7.53,10.3,1.95,0,1.95,2014,0.09,222,0,222
2014,0.2,0,0.2,0,0,0,0.2,1.22,0,3.86,1.05,0.03,0,2014,10.65,7.93,9.21,2.17,0,2.17,2013,0.6,33.3,0,33.3
2013,0,0,0,0,0.1,0.1,0.1,0,6.06,0,0,0,0,2013,11.55,8.37,9.82,0,1.02,1.02,2012,-0.17,0,-58.8,-58.8
2012,0.1,0,0.1,0.1,0,0.1,0.2,0.6,6,3.79,2.86,0.03,0,2012,15.5,7.86,10.6,0.94,0.94,1.88,2011,0.26,38.5,38.5,76.9
2011,0.6,0,0.6,0.6,0,0.6,1.2,2.94,29.4,18.5,1.98,0.12,0,2011,23.6,10.05,17,3.52,3.52,7.05,2010,1.91,31.4,31.4,62.8
2010,0.1,0,0.1,0.15,0,0.15,0.25,0.48,72.3,3.81,0.44,0.03,0,2010,17.8,10.45,14.7,0.68,1.02,1.7,2009,1.79,5.6,8.4,14
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,13.85,3.5,7.45,0,0,0,2008,-2.39,0,0,0
2008,0.12,0,0.12,0.18,0,0.18,0.3,-,-,4.55,2.65,0.03,0,2008,9.65,3.19,6.17,1.94,2.92,4.86,2007,0.36,33.3,50,83.3
2007,0.12,0,0.12,0.18,0,0.18,0.3,-,-,4.47,2.41,0.03,-,2007,11.6,6.83,8.78,1.37,2.05,3.42,2006,0.39,30.8,46.2,76.9
2006,0.1,0,0.1,0,0,0,0.1,-,-,1.49,-0.84,0.01,-,2006,8.97,5.51,6.54,1.53,0,1.53,2005,-0.37,-27,0,-27
2005,0.25,0,0.25,0.75,0,0.75,1,-,-,13.9,2.76,0.09,-,2005,12.55,5.8,8.68,2.88,8.64,11.5,2004,1.14,21.9,65.8,87.7
2004,0.2,0,0.2,0.3,0.1,0.4,0.6,-,-,6.67,2.66,0.04,-,2004,13.7,8.45,10.7,1.87,3.73,5.6,2003,0.59,33.9,67.8,102
2003,0.4,0,0.4,0.4,0,0.4,0.8,-,-,10.3,2.04,0.07,-,2003,17.7,7.3,10.7,3.73,3.73,7.45,2002,1.24,32.3,32.3,64.5
2002,0.2,0,0.2,0,0,0,0.2,-,-,0,0,0,-,2002,13.6,5.8,9.78,2.04,0,2.04,2001,0.29,69,0,69
2001,0.1,0,0.1,0,0,0,0.1,-,-,0,0,0,-,2001,6.15,3.3,4.62,2.16,0,2.16,2000,0.04,250,0,250
2000,0,0,0,0.45,0.15,0.6,0.6,-,-,0,0,0,-,2000,15.5,2.81,8.28,0,7.25,7.25,1999,0.48,0,125,125
1999,0,0,0,0.6,0.8,1.4,1.4,-,-,0,0,0,-,1999,24.4,9,15.3,0,9.17,9.17,1998,0.6,0,233,233
1998,0,0,0,1,1,2,2,-,-,0,0,0,-,1998,29.1,15.1,20.8,0,9.6,9.6,1997,1.46,0,137,137
1997,0,0,0,1,1,2,2,-,-,0,0,0,-,1997,41.4,21.3,30.1,0,6.65,6.65,1996,1.89,0,106,106
1996,0,0,0,0.5,1,1.5,1.5,-,-,0,0,0,-,1996,38.2,22.6,29.7,0,5.04,5.04,1995,1.8,0,83.3,83.3
1995,0,0,0,1,1,2,2,-,-,0,0,0,-,1995,64.5,22.6,35.5,0,5.63,5.63,1994,1.48,0,135,135
1994,0,0,0,2,0,2,2,-,-,0,0,0,-,1994,68,27,44.4,0,4.51,4.51,1993,1.74,0,115,115
1993,0,0,0,2.3,0,2.3,2.3,-,-,0,0,0,-,1993,63,48.1,55.7,0,4.13,4.13,1992,2.41,0,95.3,95.3
1992,0,0,0,3.5,0.9,4.4,4.4,-,-,0,0,0,-,-,-,-,-,-,-,-,1991,4.39,0,100,100
1991,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1990,8.14,-,-,-
平均,0.13,0,0.13,0.54,0.22,0.75,0.88,,,,,,,平均,22.4,11.4,15.9,1.4,3.1,4.4,平均,1.12,37.9,52.3,90.1
累計,3.59,0,3.59,15,6.05,21.1,24.7,,,,,,,累計,,,,,,,累計,31.3,,,
