盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,10.55,8.6,9.41,0,0,0,2017,0.63,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,11.95,9.89,10.6,0,0,0,2016,0.34,0,0,0
2016,0.2,0,0.2,0.06,0.43,0.48,0.68,1.42,34.9,-,-,-,-,2016,12.75,9.65,10.6,1.86,4.56,6.42,2015,2.92,6.8,16.6,23.4
2015,0.2,0,0.2,1,0,1,1.2,1.28,63.9,8,0.15,0.08,0,2015,17.95,9.22,12.2,1.64,8.18,9.82,2014,8.13,2.5,12.3,14.8
2014,0.2,0,0.2,0.49,0,0.49,0.69,1.25,31.2,5.89,0.7,0.06,0,2014,12.35,10.55,11.2,1.74,4.36,6.1,2013,1.37,14.3,35.8,50.1
2013,0,0,0,0,0,0,0,0,0,1.55,0.9,0.02,0,2013,12.15,10.55,11.2,0,0,0,2012,0.28,0,0,0
2012,0,0,0,0.62,0,0.62,0.62,0,35.1,4.92,0.9,0,0.44,2012,13.4,10.85,11.9,0,5.18,5.18,2011,1.09,0,56.5,56.5
2011,0,0,0,0.89,0.56,1.45,1.45,0,36.5,3.63,0.9,0,0.28,2011,17.75,10.55,14.1,0,10.3,10.3,2010,1.02,0,142,142
2010,0,0,0,0.41,0,0.41,0.41,0,15.5,1.58,0.9,0,0.13,2010,16.3,11.3,13.7,0,2.99,2.99,2009,0.58,0,70.4,70.4
2009,0,0,0,0.5,0,0.5,0.5,0,14.3,1.45,0.42,0,0.1,2009,18.35,8.1,13.2,0,3.79,3.79,2008,1.16,0,43.2,43.2
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,23.3,6.55,13.7,0,0,0,2007,2.76,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,23,11.4,15.9,0,0,0,2006,-2.39,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,23.85,7.2,12.1,0,0,0,2005,7.28,0,0,0
2005,0,0,0,0,0,0,0,-,-,-,-,-,-,2005,8.26,2.45,3.9,0,0,0,2004,-4.12,0,0,0
2004,0,0,0,0,0,0,0,-,-,-,-,-,-,2004,4.26,1.39,2.77,0,0,0,2003,3.28,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,2.99,1.42,2.03,0,0,0,2002,-2.59,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,8.25,1.36,3.37,0,0,0,2001,-0.64,0,0,0
2001,0,0,0,0,0,0,0,-,-,-,-,-,-,2001,6.4,2.85,4.32,0,0,0,2000,-8.97,0,0,0
2000,0,0,0,2.7,0,2.7,2.7,-,-,-,-,-,-,2000,25.6,2.15,8.59,0,31.4,31.4,1999,-5.07,0,-53.3,-53.3
1999,0,0,0,0.3,2.7,3,3,-,-,-,-,-,-,1999,42,16.3,28.2,0,10.6,10.6,1998,0.52,0,575,575
1998,0,0,0,3,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,2.14,0,140,140
1997,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,1.6,0,0,0
1996,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,1.5,0,1.5,0,0,0,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,1.5,0,1.5,0,0,0,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0.67,0,0.67,0,0,0,0.67,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
1991,0,0,0,1.11,0,1.11,1.11,-,-,-,-,-,-,-,-,-,-,-,-,-,1990,-,-,-,-
平均,0.16,0,0.16,0.41,0.14,0.55,0.7,,,,,,,平均,15.6,7.62,10.6,0.3,4.1,4.3,平均,0.51,1.1,47.2,48.3
累計,4.26,0,4.26,11.1,3.69,14.8,19,,,,,,,累計,,,,,,,累計,11.3,,,
