盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.5,0,0.5,0,0,0,0.5,0.39,0,-,-,-,-,2018,29.7,22.55,25.1,2,0,2,2017,1.11,45,0,45
2017,0.5,0,0.5,0,0,0,0.5,0.39,0,-,-,-,-,2017,29.85,21.7,24.8,2.01,0,2.01,2016,0.78,64.1,0,64.1
2016,1.5,0,1.5,0,0,0,1.5,1.16,0,-,-,-,-,2016,43.6,25.05,32.7,4.59,0,4.59,2015,3.98,37.7,0,37.7
2015,0.5,0,0.5,0,0,0,0.5,0.39,0,0.44,2.99,0.04,0,2015,45.5,24.45,33.3,1.5,0,1.5,2014,0.19,263,0,263
2014,1,0,1,0,0,0,1,0.78,0,0.87,0.9,0.09,0,2014,53.9,30.7,42,2.38,0,2.38,2013,1.25,80,0,80
2013,1.5,0,1.5,0,0,0,1.5,1.16,0,1.31,0.74,0.13,0,2013,61.7,44.8,50.7,2.96,0,2.96,2012,2.26,66.4,0,66.4
2012,1.5,0,1.5,0,0,0,1.5,1.16,0,1.31,0.76,0.13,0,2012,63.5,45.05,51.8,2.9,0,2.9,2011,2.2,68.2,0,68.2
2011,2,0,2,0,0,0,2,1.55,0,1.74,0.93,0.17,0,2011,87.5,47,65.7,3.04,0,3.04,2010,2.62,76.3,0,76.3
2010,2.5,0,2.5,0,0,0,2.5,1.76,70.2,1.97,0.8,0.2,0,2010,65,59,60.5,4.13,0,4.13,2009,3.62,69.1,0,69.1
2009,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2008,1.88,0,0,0
2008,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2007,0.2,-,-,-
2007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2006,0.72,-,-,-
2006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2005,-1.01,-,-,-
2005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2004,-1.6,-,-,-
2004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2003,0.05,-,-,-
2003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2002,-0.01,-,-,-
平均,0.72,0,0.72,0,0,0,0.72,,,,,,,平均,53.4,35.6,43,2.8,0,2.8,平均,1.14,77,0,77
累計,11.5,0,11.5,0,0,0,11.5,,,,,,,累計,,,,,,,累計,18.2,,,
