盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,17.4,13.6,15.1,0,0,0,2017,0.02,0,0,0
2017,1.2,0,1.2,0,0,0,1.2,1.18,0,-,-,-,-,2017,24.4,12.55,18.7,6.42,0,6.42,2016,1.22,98.4,0,98.4
2016,0.1,0,0.1,0,0,0,0.1,0.11,0,-,-,-,-,2016,15.6,10.8,12.8,0.78,0,0.78,2015,0.08,125,0,125
2015,0.3,0,0.3,0,0,0,0.3,0.33,0,0.5,1.21,0.02,0,2015,22.9,12,17.4,1.73,0,1.73,2014,0.37,81.1,0,81.1
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,27.7,18.2,22.5,0,0,0,2013,-0.58,0,0,0
2013,0.73,0,0.73,0,0,0,0.73,0.81,0,1,0.87,0.05,0,2013,24.4,15.8,19.1,3.83,0,3.83,2012,1.02,71.6,0,71.6
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,28.9,17.5,22.2,0,0,0,2011,-1.19,0,0,0
2011,1,0,1,0,0,0,1,1.11,0,1.9,1.18,0.08,0,2011,52.7,15.7,34.5,2.9,0,2.9,2010,1.46,68.5,0,68.5
2010,2.3,0,2.3,0,0,0,2.3,2.54,0,5,1.56,0.28,0,2010,49.5,29,40,5.74,0,5.74,2009,2.91,79,0,79
2009,1,0,1,0,0,0,1,1.1,0,5,2.55,0.2,0,2009,38.3,10.9,24.6,4.06,0,4.06,2008,1.75,57.1,0,57.1
2008,3.5,0,3.5,0.5,0,0.5,4,-,-,6,1.23,0.21,1.2,2008,54.4,11.1,33.3,10.5,1.5,12,2007,4.71,74.3,10.6,84.9
2007,2.88,0,2.88,0.96,0,0.96,3.84,-,-,6,1.45,0.21,-,2007,108.5,42.3,65,4.43,1.48,5.9,2006,4.54,63.4,21.1,84.5
2006,3.29,0,3.29,1.1,0,1.1,4.39,-,-,6,1.31,0.21,-,2006,63,38.3,47.5,6.93,2.31,9.24,2005,5.6,58.8,19.6,78.4
2005,3,0,3,2,0,2,5,-,-,5,1.31,0.12,-,2005,82.3,45,59.4,5.05,3.37,8.42,2004,5.76,52.1,34.7,86.8
2004,0,0,0,3,0,3,3,-,-,3,1.04,0,-,-,-,-,-,-,-,-,2003,5.97,0,50.3,50.3
2003,0.2,0,0.2,1,0,1,1.2,-,-,1.5,1.33,0,-,-,-,-,-,-,-,-,2002,7.97,2.5,12.5,15.1
平均,1.22,0,1.22,0.53,0,0.53,1.75,,,,,,,平均,43.6,20.9,30.9,3.7,0.6,4.4,平均,2.6,52,9.3,61.3
累計,19.5,0,19.5,8.56,0,8.56,28.1,,,,,,,累計,,,,,,,累計,41.6,,,
