盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,5,0,5,0,0,0,5,6.7,0,-,-,-,-,2018,370.5,225,298,1.68,0,1.68,2017,6.38,78.4,0,78.4
2017,3.5,0,3.5,0,0,0,3.5,4.69,0,-,-,-,-,2017,323,77.8,166,2.11,0,2.11,2016,4.11,85.2,0,85.2
2016,3,0,3,0,0,0,3,4.02,0,-,-,-,-,2016,90.9,58.5,75.8,3.96,0,3.96,2015,3.69,81.3,0,81.3
2015,3,0,3,0,0,0,3,4.02,0,3.01,0.69,0.49,0,2015,93.2,49.3,75,4,0,4,2014,3.27,91.7,0,91.7
2014,1.97,1.03,3,0,0,0,3,4.02,0,1.17,0.4,0.33,0,2014,103,73.7,87.3,3.44,0,3.44,2013,2.16,139,0,139
2013,0,3,3,0,0,0,3,4.02,0,4.91,0.8,0.69,0,2013,106,64.9,88.8,3.38,0,3.38,2012,4.57,65.6,0,65.6
2012,3,0,3,0,0,0,3,4.02,0,5.04,0.96,0.59,0,2012,128,87,105,2.86,0,2.86,2011,3.94,76.1,0,76.1
2011,2.99,0,2.99,0,0,0,2.99,4.01,0,6.48,1.07,0.53,0,2011,138,84,108,2.76,0,2.76,2010,4.56,65.6,0,65.6
2010,2,0,2,0,0,0,2,2.64,0,4.13,1,0.41,0,2010,170.5,99.9,131,1.52,0,1.52,2009,3.15,63.4,0,63.4
2009,3.43,0,3.43,0.4,0,0.4,3.82,4.3,4.99,10.2,1.36,0.36,0.81,2009,214,116,157,2.19,0.25,2.44,2008,6.05,56.6,6.6,63.2
2008,3.29,0,3.29,0.55,0,0.55,3.83,-,-,11.2,1.53,0.53,1.33,2008,283,76.8,191,1.72,0.29,2.01,2007,6.41,51.3,8.5,59.8
2007,1.27,0,1.27,0.32,0,0.32,1.59,-,-,3.2,1.35,0.12,-,2007,440,156,271,0.47,0.12,0.58,2006,2.44,52,13,65
2006,0.35,0,0.35,0.52,0,0.52,0.87,-,-,1.92,1.8,0.03,-,2006,155,50,82.3,0.42,0.64,1.06,2005,1.23,28.4,42.6,71.1
2005,0,0,0,0.28,0,0.28,0.28,-,-,0,0,0,-,-,-,-,-,-,-,-,2004,0.37,0,76.6,76.6
平均,2.34,0.29,2.63,0.15,0,0.15,2.78,,,,,,,平均,201,93.8,141,2.3,0.1,2.4,平均,3.74,66.8,10.5,77.3
累計,32.8,4.03,36.8,2.07,0,2.07,38.9,,,,,,,累計,,,,,,,累計,52.3,,,
