盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1,0,1,0,0,0,1,0.77,0,-,-,-,-,2018,53.4,30.15,38,2.63,0,2.63,2017,3.2,31.3,0,31.3
2017,1,0,1,0,0,0,1,0.77,0,-,-,-,-,2017,52.1,32.5,41,2.44,0,2.44,2016,3.24,30.9,0,30.9
2016,1.5,0,1.5,0,0,0,1.5,1.16,0,-,-,-,-,2016,55,40.5,47.8,3.14,0,3.14,2015,3.68,40.8,0,40.8
2015,3.62,0,3.62,0,0,0,3.62,2.81,0,0,0,0,0,2015,74.2,40.6,62,5.83,0,5.83,2014,5.35,67.6,0,67.6
2014,3.6,0,3.6,0,0,0,3.6,2.8,0,0,0,0,0,2014,93.6,65.5,75.7,4.75,0,4.75,2013,5.06,71.1,0,71.1
2013,3.2,0,3.2,0,0,0,3.2,2.24,0,0,-,0,0,2013,99.9,67.5,76.8,4.17,0,4.17,2012,-,-,-,-
2012,4,0,4,0,0,0,4,2.8,0,0,-,0,0,2012,110,58.5,78,5.13,0,5.13,2011,-,-,-,-
2011,0,0,0,12.21,2.92,15.13,15.13,1.48,0,0,-,0,0,2011,89,61.1,78.6,0,19.2,19.2,2010,-,-,-,-
平均,2.24,0,2.24,1.53,0.36,1.89,4.13,,,,,,,平均,78.4,49.5,62.2,3.5,2.4,5.9,平均,4.11,48.3,0,48.3
累計,17.9,0,17.9,12.2,2.92,15.1,33,,,,,,,累計,,,,,,,累計,20.5,,,
