盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.5,0,0.5,0,0,0,0.5,0.65,0,-,-,-,-,2018,40.3,15.8,23.9,2.09,0,2.09,2017,1.63,30.7,0,30.7
2017,0,0.3,0.3,0,0,0,0.3,0.39,0,-,-,-,-,2017,21.35,10.35,16.9,1.78,0,1.78,2016,-1.11,-27,0,-27
2016,0,0.3,0.3,0,0,0,0.3,0.39,0,-,-,-,-,2016,11.2,7.67,9.03,3.32,0,3.32,2015,-3.16,-9.5,0,-9.5
2015,0.2,0.1,0.3,0,0,0,0.3,0.4,0,0,0,0,0,2015,14.8,7.13,10.4,2.89,0,2.89,2014,0.1,300,0,300
2014,0.8,0,0.8,0,0,0,0.8,1.06,0,0,0,0,0,2014,14.9,10.4,12.1,6.63,0,6.63,2013,-0.5,-160,0,-160
2013,0.5,0,0.5,0,0,0,0.5,0.67,0,0,0,0.06,0,2013,11.9,10,10.9,4.57,0,4.57,2012,0.2,250,0,250
2012,0.8,0,0.8,0,0,0,0.8,1.09,0,0,0,0.1,0,2012,17.3,10.8,13.2,6.07,0,6.07,2011,1.1,73.1,0,73.1
2011,1,0,1,0,0,0,1,1.39,0,0,0,0.1,0,2011,26.2,14.25,19.4,5.16,0,5.16,2010,1.61,62.1,0,62.1
2010,0.8,0,0.8,0,0,0,0.8,1.11,0,0,0,0.07,0,2010,29.2,19,22.5,3.55,0,3.55,2009,0.95,84.2,0,84.2
2009,1.08,0,1.08,0,0,0,1.08,1.5,0,0,0,0.12,0,2009,28.15,11.7,17.3,6.26,0,6.26,2008,1.81,59.7,0,59.7
2008,2.1,0,2.1,0.54,0,0.54,2.64,-,-,0,0,0.3,0,2008,42.6,11.55,26.6,7.89,2.03,9.93,2007,4.3,48.8,12.6,61.4
2007,1.53,0,1.53,1.02,0,1.02,2.56,-,-,0,0,0.1,-,2007,56,32.15,44.9,3.42,2.27,5.69,2006,3.99,38.5,25.6,64
2006,0.21,0,0.21,1.31,0.51,1.82,2.03,-,-,0,0,0,-,2006,42.4,24.5,29.7,0.72,6.14,6.86,2005,2.52,8.4,72.3,80.7
2005,0.8,0,0.8,1.02,0,1.02,1.82,-,-,0,0,0,-,2005,36.9,21.8,26.4,3.03,3.86,6.89,2004,2.76,29,37,66
2004,0,0,0,3.08,0.5,3.58,3.58,-,-,0,0,0,-,2004,61,25.1,42.5,0,8.42,8.42,2003,4.35,0,82.2,82.2
2003,0.3,0,0.3,2.2,0,2.2,2.5,-,-,0,0,0,-,2003,63,38.6,48.2,0.62,4.56,5.18,2002,3.59,8.4,61.3,69.6
2002,0.2,0,0.2,3.3,0,3.3,3.5,-,-,0,0,0,-,2002,116,48,69,0.29,4.78,5.07,2001,4.31,4.6,76.6,81.2
2001,0.2,0,0.2,3.8,0,3.8,4,-,-,0,0,0,-,2001,94,39.6,71.4,0.28,5.33,5.61,2000,5.87,3.4,64.7,68.1
2000,0,0,0,1.91,0,1.91,1.91,-,-,0,0,0,-,2000,83,43.7,51.6,0,3.7,3.7,1999,2.2,0,86.8,86.8
1999,0,0,0,1.98,0,1.98,1.98,-,-,0,0,0,-,-,-,-,-,-,-,-,1998,9.87,0,20.1,20.1
1998,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,0,0,0,0
平均,0.53,0.03,0.56,0.96,0.05,1.01,1.57,,,,,,,平均,42.6,21.2,29.8,3.1,2.2,5.2,平均,2.21,38.3,25.7,64
累計,11,0.7,11.7,20.2,1.01,21.2,32.9,,,,,,,累計,,,,,,,累計,46.4,,,
