盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.3,0,0.3,0,0,0,0.3,-,-,-,-,-,-,2018,10.2,5.1,7.23,4.16,0,4.16,2017,-,-,-,-
2017,0.38,0,0.38,0,0,0,0.38,-,-,-,-,-,-,2017,14.05,7.37,11.4,3.36,0,3.36,2016,-,-,-,-
2016,0.62,0,0.62,0,0,0,0.62,-,-,-,-,-,-,2016,17.1,8.93,12.1,5.13,0,5.13,2015,-,-,-,-
2015,0.59,0,0.59,0,0,0,0.59,-,-,-,-,-,-,2015,21.8,10.75,16.5,3.56,0,3.56,2014,-,-,-,-
2014,0.58,0,0.58,0,0,0,0.58,-,-,-,-,-,-,2014,25.5,13.5,19.9,2.92,0,2.92,2013,-,-,-,-
2013,0.46,0,0.46,0,0,0,0.46,-,-,-,-,-,-,2013,21.65,12.5,17.3,2.67,0,2.67,2012,-,-,-,-
2012,0.3,0,0.3,0,0,0,0.3,-,-,-,-,-,-,2012,16.55,6.01,11.8,2.59,0,2.59,2011,-,-,-,-
2011,0.3,0,0.3,0,0,0,0.3,0.48,0,0,-,0,0,2011,24.65,5.78,13.9,2.14,0,2.14,2010,-,-,-,-
2010,0.32,0,0.32,0,0,0,0.32,0.53,0,32.6,-,0,0,2010,36.8,18.4,26,1.25,0,1.25,2009,-,-,-,-
2009,-,-,-,-,-,-,-,-,-,-,-,-,-,2009,49,18.5,36,-,-,-,-,-,-,-,-
平均,0.39,0,0.39,0,0,0,0.39,,,,,,,平均,23.7,10.7,17.2,3.1,0,3.1,平均,,,,
累計,3.86,0,3.86,0,0,0,3.86,,,,,,,累計,,,,,,,累計,,,,
