盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,19.8,13.75,16.6,0,0,0,2017,-0.46,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,23.2,14.8,17.9,0,0,0,2016,-0.61,0,0,0
2016,0.59,0,0.59,0,0,0,0.59,1.06,0,-,-,-,-,2016,20.1,13.6,16.2,3.65,0,3.65,2015,0.79,74.7,0,74.7
2015,0,1.27,1.27,0,0,0,1.27,2.27,0,0,0,0,0,2015,28.35,13.2,20.8,6.11,0,6.11,2014,-7.31,-17.3,0,-17.3
2014,1,0,1,0.07,0,0.07,1.07,1.88,1.31,2.38,0.89,0.23,0.36,2014,43.4,14.25,30.4,3.29,0.23,3.52,2013,1.43,69.9,4.9,74.8
2013,3.4,0,3.4,0.1,0,0.1,3.5,6.28,1.85,8.78,1.02,0.72,1.3,2013,59,32.2,46.3,7.34,0.22,7.56,2012,4.67,72.8,2.1,74.9
2012,5.1,0,5.1,0.1,0,0.1,5.2,9.23,1.81,11.9,0.89,1.31,1.8,2012,84.9,42,62.2,8.2,0.16,8.36,2011,7.42,68.7,1.3,70.1
2011,6.15,0,6.15,0.1,0,0.1,6.25,10.9,1.77,14.8,1.01,1.63,1.96,2011,91.5,61.6,75.9,8.1,0.13,8.23,2010,8.33,73.8,1.2,75
2010,4.4,0,4.4,0.1,0,0.1,4.5,7.65,1.74,21.4,1.7,1.48,1.54,2010,121,78.3,97.2,4.53,0.1,4.63,2009,7.34,59.9,1.4,61.3
2009,2.85,0,2.85,0.1,0,0.1,2.95,4.83,1.69,13.7,1.22,0.1,2.87,2009,119,39.5,75.2,3.79,0.13,3.92,2008,6.54,43.6,1.5,45.1
2008,4.35,0,4.35,1.08,0,1.08,5.43,-,-,48.1,3.73,0.53,4.37,2008,126.5,36.3,83.6,5.21,1.29,6.5,2007,8.56,50.8,12.6,63.4
2007,3.74,0,3.74,0.93,0,0.93,4.67,-,-,37,3.53,0.4,-,2007,177,100,144,2.59,0.65,3.24,2006,7.78,48.1,12,60
2006,3.67,0,3.67,1.58,0,1.58,5.25,-,-,35.1,3.53,0.37,-,2006,256,121.5,173,2.12,0.91,3.04,2005,8.75,41.9,18.1,60
2005,3.2,0,3.2,2,0,2,5.2,-,-,27.9,3.56,0.14,-,2005,149.5,67.5,111,2.87,1.79,4.66,2004,8.6,37.2,23.3,60.5
2004,1.5,0,1.5,1.5,0,1.5,3,-,-,13.8,3.44,0.14,-,2004,94.5,58.5,76.2,1.97,1.97,3.94,2003,5.13,29.2,29.2,58.5
平均,2.66,0.08,2.75,0.51,0,0.51,3.26,,,,,,,平均,94.2,47.1,69.8,4,0.5,4.5,平均,4.46,43.6,7.2,50.7
累計,40,1.27,41.2,7.66,0,7.66,48.9,,,,,,,累計,,,,,,,累計,67,,,
