盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,11.1,7.45,8.53,0,0,0,2017,-0.57,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,9.59,7.12,7.88,0,0,0,2016,-0.2,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,9.75,6.33,7.47,0,0,0,2015,0,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,15.75,5.61,9.01,0,0,0,2014,-0.33,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,16.1,7.03,10.7,0,0,0,2013,-1.2,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,13.9,6.55,8.1,0,0,0,2012,-0.34,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10,6.08,7.21,0,0,0,2011,-1.33,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,20.75,6.11,12.6,0,0,0,2010,-0.62,0,0,0
2010,0.68,0,0.68,0.1,0.19,0.29,0.97,0.64,0.91,2.2,2.07,0.05,0,2010,36.7,18.6,22.9,2.96,1.27,4.22,2009,1.18,57.4,24.6,82
2009,1.2,0,1.2,0,0,0,1.2,0,0,3.24,2.35,0.06,0,2009,29.2,13.3,19.5,6.16,0,6.16,2008,1.56,76.9,0,76.9
2008,3,0,3,0.5,0,0.5,3.5,-,-,6.43,2.02,0.04,1.5,2008,43.35,10.75,26.3,11.4,1.9,13.3,2007,4.29,69.9,11.6,81.5
2007,2.49,0,2.49,0,0,0,2.49,-,-,2.46,1.11,0.05,-,-,-,-,-,-,-,-,2006,3.02,82.4,0,82.4
2006,1.98,0,1.98,1.98,0,1.98,3.96,-,-,2,0.9,0,-,-,-,-,-,-,-,-,2005,3.65,54.2,54.2,108
2005,1,0,1,2,0,2,3,-,-,1.46,0.9,0,-,-,-,-,-,-,-,-,2004,3.22,31.1,62.1,93.2
2004,2.5,0,2.5,2.5,0,2.5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,2003,8.06,31,31,62
平均,0.86,0,0.86,0.47,0.01,0.48,1.34,,,,,,,平均,19.7,8.63,12.7,1.9,0.3,2.2,平均,1.36,26.8,12.2,39.1
累計,12.8,0,12.8,7.07,0.19,7.27,20.1,,,,,,,累計,,,,,,,累計,20.4,,,
