盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.45,0,0.45,0.42,0.03,0.45,0.9,1.47,14.7,-,-,-,-,2018,12.1,8.9,10.3,4.36,4.36,8.73,2017,1,45,45,90
2017,0,0.35,0.35,0,0,0,0.35,1.15,0,-,-,-,-,2017,11.1,8.46,9.29,3.77,0,3.77,2016,0.57,61.4,0,61.4
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,8.98,6.07,7.51,0,0,0,2015,-0.59,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.39,4.75,5.48,0,0,0,2014,-0.44,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7.6,5.9,6.57,0,0,0,2013,-0.32,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,8.7,6.35,7.08,0,0,0,2012,-1.1,0,0,0
2012,0.25,0,0.25,0,0,0,0.25,0.97,0,1,0.71,0.02,0,2012,11.9,6.1,7.44,3.36,0,3.36,2011,0.42,59.5,0,59.5
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,13.15,5.61,9.79,0,0,0,2010,0.98,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,12.2,8.64,10.5,0,0,0,2009,0.04,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,10.7,4.46,6.81,0,0,0,2008,-1.51,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,17.8,3.75,9,0,0,0,2007,-2.04,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,12.3,5.3,8.24,0,0,0,2006,-0.24,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,7.4,4.42,5.71,0,0,0,2005,-0.64,0,0,0
2005,0.3,0,0.3,0,0,0,0.3,-,-,1.39,0.62,0.03,-,2005,11.9,3.8,7.03,4.27,0,4.27,2004,0.62,48.4,0,48.4
2004,0.2,0,0.2,0,0,0,0.2,-,-,0.94,0.28,0.03,-,2004,18.1,7.95,11.3,1.78,0,1.78,2003,0.93,21.7,0,21.7
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,9.9,5.8,7.64,0,0,0,2002,1.03,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,7.9,1.62,4.57,0,0,0,2001,-0.33,0,0,0
2001,0,0,0,0,0,0,0,-,-,-,-,-,-,2001,3.05,1.02,1.65,0,0,0,2000,-0.72,0,0,0
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,2000,9.6,1.24,4.82,0,0,0,1999,-0.68,0,0,0
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,1999,12.15,5.95,8.55,0,0,0,1998,-2.05,0,0,0
1998,0,0,0,0,1,1,1,-,-,-,-,-,-,1998,21,9.3,15.6,0,6.42,6.42,1997,0.3,0,333,333
1997,0,0,0,0,1,1,1,-,-,0,0,0,-,1997,28.5,14.5,20.1,0,4.97,4.97,1996,0,0,0,0
1996,0,0,0,1,1,2,2,-,-,0,0,0,-,1996,26.2,18,20.6,0,9.7,9.7,1995,0.82,0,244,244
1995,0,0,0,0.58,1.42,2,2,-,-,0,0,0,-,1995,47.3,18.89,31.4,0,6.37,6.37,1994,1.61,0,124,124
1994,0,0,0,0.5,1.5,2,2,-,-,0,0,0,-,1994,49.7,34.1,41.5,0,4.82,4.82,1993,1.22,0,163,163
1993,0,0,0,1.14,0.26,1.4,1.4,-,-,0,0,0,-,1993,105.5,42.1,57,0,2.46,2.46,1992,1.56,0,89.9,89.9
1992,0,0,0,1.08,0.28,1.36,1.36,-,-,0,0,0,-,1992,64,37.4,51.2,0,2.66,2.66,1991,1.61,0,84.3,84.3
1991,0,0,0,1.2,0,1.2,1.2,-,-,0,0,0,-,-,-,-,-,-,-,-,1990,1.42,0,84.7,84.7
1990,0,0,0,1,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
平均,0.04,0.01,0.05,0.24,0.22,0.46,0.52,,,,,,,平均,20.6,10.4,14.3,0.6,1.5,2.2,平均,0.12,8.4,41.7,50.2
累計,1.2,0.35,1.55,6.92,6.49,13.4,15,,,,,,,累計,,,,,,,累計,3.47,,,
