盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,8.82,7.48,8.05,0,0,0,2017,-0.25,0,0,0
2017,0.6,0,0.6,0,0,0,0.6,2.43,0,-,-,-,-,2017,10.45,8.29,9.19,6.53,0,6.53,2016,0.78,76.9,0,76.9
2016,0.85,0,0.85,0,0,0,0.85,3.44,0,-,-,-,-,2016,10.45,8.96,9.65,8.81,0,8.81,2015,1.16,73.3,0,73.3
2015,0.6,0,0.6,0,0,0,0.6,2.43,0,17.1,4.5,0.1,0,2015,11.8,9.1,10.4,5.75,0,5.75,2014,0.94,63.8,0,63.8
2014,0.45,0,0.45,0,0,0,0.45,1.82,0,8.07,4.5,0.05,0,2014,11.05,7.88,9.32,4.83,0,4.83,2013,0.44,102,0,102
2013,0,0,0,0,0,0,0,0,0,1.53,0.88,0.01,0,2013,8.5,6.6,7.56,0,0,0,2012,0.43,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6.79,5.16,6.12,0,0,0,2011,-0.35,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,9.2,5.05,6.89,0,0,0,2010,-0.47,0,0,0
2010,0.17,0,0.17,0,0,0,0.17,0.69,0,5.77,5.48,0.03,0,2010,9.35,6.81,7.72,2.2,0,2.2,2009,0.26,65.4,0,65.4
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,9.98,5.07,7.52,0,0,0,2008,-0.08,0,0,0
2008,0.25,0,0.25,0,0,0,0.25,-,-,4.25,3.34,0.03,0,2008,14.8,4.65,8.98,2.78,0,2.78,2007,0.31,80.6,0,80.6
2007,0.45,0,0.45,0,0,0,0.45,-,-,12.2,4.5,0.07,-,2007,17.85,7.35,11.8,3.82,0,3.82,2006,0.67,67.2,0,67.2
2006,0.45,0,0.45,0,0,0,0.45,-,-,9.96,4.5,0.06,-,2006,10.7,6.7,8.14,5.53,0,5.53,2005,0.55,81.8,0,81.8
2005,0.3,0,0.3,0,0,0,0.3,-,-,7.96,4.5,0.05,-,2005,9.8,6.55,7.72,3.89,0,3.89,2004,0.44,68.2,0,68.2
2004,0.15,0,0.15,0,0,0,0.15,-,-,3.73,4.5,0.02,-,2004,13.65,7.2,9.88,1.52,0,1.52,2003,0.21,71.4,0,71.4
2003,0.11,0,0.11,0,0,0,0.11,-,-,3.16,4.5,0.02,-,2003,8.9,3.83,5.46,2.01,0,2.01,2002,0.17,64.7,0,64.7
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,8.15,2.9,5.16,0,0,0,2001,-0.66,0,0,0
2001,0,0,0,0,0,0,0,-,-,-,-,-,-,2001,6.15,2.24,3.6,0,0,0,2000,-1.08,0,0,0
2000,0,0,0,0.5,0,0.5,0.5,-,-,-,-,-,-,2000,14.4,3.65,8.06,0,6.2,6.2,1999,0.07,0,714,714
1999,0,0,0,0.6,0,0.6,0.6,-,-,0,0,0,-,1999,16.8,9.55,12.1,0,4.95,4.95,1998,0.63,0,95.2,95.2
1998,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,1998,22.7,15.1,18.9,2.65,0,2.65,1997,0.38,132,0,132
1997,0.5,0,0.5,0.5,0,0.5,1,-,-,0,0,0,-,1997,35.4,17.3,25.3,1.98,1.98,3.96,1996,1.04,48.1,48.1,96.2
1996,0.5,0,0.5,0.5,0,0.5,1,-,-,0,0,0,-,1996,33.7,24.3,29.1,1.72,1.72,3.43,1995,0.19,263,263,526
1995,0.7,0,0.7,0.5,0,0.5,1.2,-,-,0,0,0,-,1995,42,21.3,29.9,2.34,1.67,4.02,1994,1.26,55.5,39.7,95.2
1994,0.5,0,0.5,0.7,0.8,1.5,2,-,-,0,0,0,-,1994,50,28,36.4,1.37,4.12,5.5,1993,2.35,21.3,63.9,85.2
1993,1.2,0,1.2,0.5,0.5,1,2.2,-,-,0,0,0,-,1993,55.5,34.79,43.2,2.78,2.31,5.09,1992,3.08,39,32.5,71.5
1992,1.2,0,1.2,0.5,0.5,1,2.2,-,-,0,0,0,-,1992,66.5,39.7,52.9,2.27,1.89,4.16,1991,2.72,44.2,36.8,81
1991,1.5,0,1.5,0,0.5,0.5,2,-,-,0,0,0,-,1991,71.5,32.1,55.5,2.7,0.9,3.61,1990,1.99,75.3,25.1,100
1990,0,0,0,0.75,0,0.75,0.75,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,2.25,0,2.25,2.25,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1986,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1985,-,-,-,-
1985,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
平均,0.34,0,0.34,0.23,0.07,0.3,0.64,,,,,,,平均,21.2,12.1,16.2,2.3,0.9,3.3,平均,0.61,53.3,47.1,100
累計,11,0,11,7.3,2.3,9.6,20.6,,,,,,,累計,,,,,,,累計,17.2,,,
