盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.07,0,1.07,0,0,0,1.07,0.64,0,-,-,-,-,2018,165,88,125,0.85,0,0.85,2017,5.08,21,0,21
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,131.5,28.5,68.1,0,0,0,2016,-3.45,0,0,0
2016,0.47,0,0.47,0,0,0,0.47,0.3,0,-,-,-,-,2016,47,23.15,30.3,1.56,0,1.56,2015,2.07,22.9,0,22.9
2015,0.66,0,0.66,0,0,0,0.66,0.39,0,4.23,2,0.13,0,2015,109,30.5,51.7,1.27,0,1.27,2014,3.77,17.4,0,17.4
2014,0.18,0,0.18,0,0,0,0.18,0.1,0,2.34,2.07,0.1,0,2014,128,87,107,0.17,0,0.17,2013,2.1,8.4,0,8.4
2013,0,0,0,0,0,0,0,0,0,0,-,0,0,-,-,-,-,-,-,-,2012,-,-,-,-
2012,0.15,0,0.15,0,0,0,0.15,0.08,0,1.33,-,0.04,0,-,-,-,-,-,-,-,2011,-,-,-,-
2011,1.01,0,1.01,0,0,0,1.01,0.54,0,0,-,0.16,0,-,-,-,-,-,-,-,2010,-,-,-,-
平均,0.44,0,0.44,0,0,0,0.44,,,,,,,平均,116,51.4,76.4,0.8,0,0.8,平均,1.91,13.9,0,13.9
累計,3.53,0,3.53,0,0,0,3.53,,,,,,,累計,,,,,,,累計,9.57,,,
