盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,3.5,0,3.5,0,0,0,3.5,4.93,0,-,-,-,-,2018,87,61.6,75,4.67,0,4.67,2017,5.2,67.3,0,67.3
2017,3,0,3,0,0,0,3,4.23,0,-,-,-,-,2017,91.4,61.2,76,3.95,0,3.95,2016,3.79,79.2,0,79.2
2016,3.7,0,3.7,0,0,0,3.7,5.22,0,-,-,-,-,2016,64.5,46.1,52.9,7,0,7,2015,4.14,89.4,0,89.4
2015,4.1,0,4.1,0,0,0,4.1,5.78,0,11.5,1.76,0.92,0,2015,70.6,40.5,57.9,7.08,0,7.08,2014,4.63,88.6,0,88.6
2014,3.3,0,3.3,0,0,0,3.3,4.65,0,9.4,1.79,0.7,0,2014,103,57.5,78.5,4.2,0,4.2,2013,3.73,88.5,0,88.5
2013,2.7,0,2.7,0,0,0,2.7,3.81,0,7.2,1.62,0.6,0,2013,82.4,41.25,57.1,4.72,0,4.72,2012,3.15,85.7,0,85.7
2012,2.7,0,2.7,0,0,0,2.7,3.81,0,7.8,1.78,0.6,0,2012,52.3,32,42.1,6.41,0,6.41,2011,3.11,86.8,0,86.8
2011,1.5,0,1.5,0,0,0,1.5,2.12,0,4.23,1.71,0.4,0,2011,78.9,30.45,53.3,2.81,0,2.81,2010,1.75,85.7,0,85.7
2010,0.5,0,0.5,0,0,0,0.5,0.7,0,1.6,-2.87,0.1,0,2010,64.8,31.3,44.2,1.13,0,1.13,2009,-0.4,-125,0,-125
2009,1.2,0,1.2,0,0,0,1.2,1.69,0,3.1,1.71,0.22,0,2009,43.45,17.3,30.2,3.98,0,3.98,2008,1.28,93.8,0,93.8
2008,2.1,0,2.1,0.5,0,0.5,2.6,-,-,6.6,1.45,0.4,0.82,2008,68.8,15.5,42,5,1.19,6.19,2007,3.41,61.6,14.7,76.2
2007,2.5,0,2.5,1.5,0,1.5,4,-,-,6.6,1.09,0.61,-,2007,174,51,113,2.21,1.33,3.54,2006,5.25,47.6,28.6,76.2
2006,1.5,0,1.5,1.5,0,1.5,3,-,-,4.95,1.22,0,-,2006,192.5,81.8,138,1.09,1.09,2.18,2005,4.79,31.3,31.3,62.6
2005,1.5,0,1.5,1.5,0,1.5,3,-,-,4.95,1.37,0,-,2005,96.6,62.8,77.7,1.93,1.93,3.86,2004,5.35,28,28,56.1
2004,1.5,0,1.5,1,0,1,2.5,-,-,3.3,1.34,0,-,-,-,-,-,-,-,-,2003,4.12,36.4,24.3,60.7
2003,0.4,0,0.4,0.52,0,0.52,0.92,-,-,1.4,2.24,0.08,-,-,-,-,-,-,-,-,2002,1.24,32.3,42.3,74.5
2002,0.2,0,0.2,0.2,0.67,0.87,1.07,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,-,-,-,-
2001,0.2,0,0.2,0.5,0.5,1,1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,-,-,-
2000,0.2,0,0.2,0.4,0.6,1,1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,-,-,-,-
平均,1.91,0,1.91,0.4,0.09,0.49,2.41,,,,,,,平均,90.7,45,67,4,0.4,4.4,平均,3.41,54.8,10.6,65.4
累計,36.3,0,36.3,7.63,1.77,9.4,45.7,,,,,,,累計,,,,,,,累計,54.5,,,
