盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,13.15,8.32,10.6,0,0,0,2017,-0.65,0,0,0
2017,0.06,0,0.06,0,0,0,0.06,0.13,0,-,-,-,-,2017,18.45,11.35,13.8,0.43,0,0.43,2016,-0.23,-26.1,0,-26.1
2016,0.2,0,0.2,0,0,0,0.2,0.43,0,-,-,-,-,2016,22.9,13.5,19,1.05,0,1.05,2015,0.81,24.7,0,24.7
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,40.75,17.6,27.1,0,0,0,2014,-0.35,0,0,0
2014,0.5,0,0.5,0,0,0,0.5,1.08,0,1.37,2.7,0.05,0,2014,61.1,16.65,35.1,1.42,0,1.42,2013,0.24,208,0,208
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,25.6,13.35,19.2,0,0,0,2012,0.04,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,14.9,7,9.22,0,0,0,2011,-0.6,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,10.85,6.66,8.59,0,0,0,2010,-0.73,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,14.55,9,11.4,0,0,0,2009,-0.23,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,15.1,4.71,7.06,0,0,0,2008,0.03,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,10.1,3.92,6.93,0,0,0,2007,-0.18,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,15.5,7.64,10.5,0,0,0,2006,0.74,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,8.52,5.2,6.61,0,0,0,2005,-2.28,0,0,0
2005,0,0,0,0,0.3,0.3,0.3,-,-,0,0,0,-,2005,8.9,4.38,6.64,0,4.52,4.52,2004,0.21,0,143,143
2004,0,0,0,0,0,0,0,-,-,-,-,-,-,2004,14.1,6.8,10.1,0,0,0,2003,-1.25,0,0,0
2003,0.6,0,0.6,0,0,0,0.6,-,-,2.9,1.44,0,-,2003,17.4,9.5,12.1,4.98,0,4.98,2002,0.66,90.9,0,90.9
2002,0.15,0,0.15,0.75,0,0.75,0.9,-,-,0,0,0,-,2002,46.5,14.6,25.8,0.58,2.91,3.49,2001,0.92,16.3,81.5,97.8
2001,0.3,0,0.3,1.35,0.6,1.95,2.25,-,-,0,0,0,-,2001,74,18.5,40.7,0.74,4.79,5.53,2000,3.47,8.6,56.2,64.8
2000,0,0,0,2.5,1.7,4.2,4.2,-,-,0,0,0,-,2000,193,41.5,113,0,3.72,3.72,1999,3.05,0,138,138
1999,1,0,1,1.5,1.7,3.2,4.2,-,-,0,0,0,-,1999,116.5,53,75.5,1.32,4.24,5.56,1998,3.09,32.4,104,136
1998,0,0,0,2.64,2.16,4.8,4.8,-,-,0,0,0,-,1998,160,61.5,109,0,4.42,4.42,1997,3.56,0,135,135
1997,0,0,0,1.7,0,1.7,1.7,-,-,-,-,-,-,1997,123.5,42.5,82.3,0,2.07,2.07,1996,1.82,0,93.4,93.4
1996,0.5,0,0.5,1,0,1,1.5,-,-,0,0,0,-,1996,45.2,26.7,38.7,1.29,2.58,3.87,1995,1.58,31.7,63.5,95.2
1995,0.5,0,0.5,1,0,1,1.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1994,1.93,25.9,51.8,77.6
1994,0.5,0,0.5,1,0,1,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0.5,0,0.5,1,0,1,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.18,0,0.18,0.56,0.25,0.8,0.99,,,,,,,平均,46.5,17.6,30.4,0.5,1.3,1.8,平均,0.65,17.2,36.1,53.3
累計,4.81,0,4.81,14.4,6.46,20.9,25.7,,,,,,,累計,,,,,,,累計,15.6,,,
