盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.3,0,1.3,0,0,0,1.3,1.59,0,-,-,-,-,2018,25.8,17.75,21.5,6.03,0,6.03,2017,1.61,80.7,0,80.7
2017,1.2,0,1.2,0,0,0,1.2,1.47,0,-,-,-,-,2017,22.4,17,19,6.33,0,6.33,2016,1.85,64.9,0,64.9
2016,1,0,1,0,0,0,1,1.21,0,-,-,-,-,2016,20.2,15.1,17.4,5.76,0,5.76,2015,1.65,60.6,0,60.6
2015,0.41,0,0.41,0.41,0,0.41,0.81,0.47,4.74,2.68,2.39,0.05,0,2015,29.55,13.65,19.4,2.1,2.1,4.2,2014,1.18,34.5,34.5,68.9
2014,0.75,0.1,0.85,0,0,0,0.85,0.71,0,1.92,2.33,0.04,0,2014,21.2,13.3,17.1,4.98,0,4.98,2013,0.87,97.7,0,97.7
2013,0.7,0.1,0.8,0,0,0,0.8,0.76,0,1.87,2.39,0.04,0,2013,19.7,12.9,14.9,5.36,0,5.36,2012,0.82,97.6,0,97.6
2012,0.5,0.2,0.7,0,0,0,0.7,0.66,0,1.17,2.3,0.02,0,2012,23.75,11.8,16.5,4.24,0,4.24,2011,0.54,130,0,130
2011,0.7,0,0.7,0,0,0,0.7,0.66,0,1.72,2.25,0.03,0,2011,29.9,13.1,22,3.18,0,3.18,2010,0.8,87.5,0,87.5
2010,0.5,0,0.5,0,0,0,0.5,0.47,0,1.41,2.57,0.03,0,2010,43.2,21.6,31.4,1.59,0,1.59,2009,0.58,86.2,0,86.2
2009,0.5,0,0.5,0,0,0,0.5,0.48,0,1.2,2.3,0.02,0,2009,24.8,5.65,10.2,4.92,0,4.92,2008,0.54,93.1,0,93.1
2008,0.6,0,0.6,0,0,0,0.6,-,-,0.52,2.23,0.02,0,2008,14.3,5,8.92,6.73,0,6.73,2007,0.26,231,0,231
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,16.1,7.8,11.6,0,0,0,2006,0.02,0,0,0
2006,0,0,0,0,0,0,0,-,-,0.35,1.5,0.02,-,2006,13.2,8.01,9.7,0,0,0,2005,0.28,0,0,0
2005,0.19,0,0.19,0.05,0.24,0.28,0.47,-,-,0.5,1.73,0.03,-,2005,14.6,6.55,10.9,1.74,2.6,4.34,2004,0.39,48.4,72.5,121
2004,0,0,0,0.4,0.59,1,1,-,-,0.6,1.63,0,-,2004,19.9,7.4,12.1,0,8.22,8.22,2003,0.56,0,178,178
2003,0,0,0,0.35,0.6,0.95,0.95,-,-,0.5,1.66,0,-,2003,15,11.1,13,0,7.3,7.3,2002,0.5,0,190,190
2002,0,0,0,0.87,1,1.87,1.87,-,-,0,0,0,-,2002,27,12,17.9,0,10.4,10.4,2001,1.02,0,183,183
2001,0,0,0,1.22,0.96,2.18,2.18,-,-,0,0,0,-,2001,52,9.8,26.4,0,8.25,8.25,2000,1.83,0,119,119
2000,0,0,0,1.4,0.6,2,2,-,-,0,0,0,-,2000,160,18.3,75.8,0,2.64,2.64,1999,2.25,0,88.9,88.9
1999,0,0,0,0,0,0,0,-,-,0,0,0,-,-,-,-,-,-,-,-,1998,2.15,0,0,0
平均,0.42,0.02,0.44,0.23,0.2,0.43,0.87,,,,,,,平均,31.2,12,19.8,2.8,2.2,5,平均,0.99,55.6,43.3,98.9
累計,8.35,0.4,8.75,4.7,3.99,8.69,17.4,,,,,,,累計,,,,,,,累計,19.7,,,
