盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,13.05,7.77,9.55,0,0,0,2017,-3.73,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,16.3,9.92,13.2,0,0,0,2016,-2.03,0,0,0
2016,0.3,0,0.3,0,0,0,0.3,0.48,0,-,-,-,-,2016,22.35,12.95,16.3,1.84,0,1.84,2015,0.48,62.4,0,62.4
2015,1.99,0,1.99,0,0,0,1.99,3.2,0,9.58,2.35,0.19,0,2015,39.8,11.8,24.5,8.12,0,8.12,2014,2.56,77.7,0,77.7
2014,1.6,0,1.6,0,0,0,1.6,2.55,0,7.39,2.24,0.15,0,2014,57.5,30.4,41.8,3.83,0,3.83,2013,2.22,72.1,0,72.1
2013,0.02,0.36,0.39,0,0,0,0.39,0.57,0,1.46,1.45,0.03,0,2013,37.55,12.05,22.1,1.75,0,1.75,2012,0.68,57.1,0,57.1
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,23.2,10.5,15.9,0,0,0,2011,-1.25,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,32.7,13,21.9,0,0,0,2010,0.04,0,0,0
2010,0.77,0,0.77,0,0.26,0.26,1.03,1.06,0,2.68,1.84,0.11,0,2010,31.75,19,23.8,3.24,1.08,4.32,2009,1.05,73.5,24.5,98
2009,0.58,0,0.58,0.55,0,0.55,1.13,0.76,7.27,3.73,2.25,0.11,0.79,2009,29.5,11.4,17.9,3.24,3.1,6.33,2008,1.21,47.9,45.8,93.8
2008,0,0,0,0.13,0,0.13,0.13,-,-,0.55,0.93,0,0.33,2008,32,9.27,19.5,0,0.68,0.68,2007,0.44,0,30.1,30.1
2007,0.08,0,0.08,0,0,0,0.08,-,-,0.23,2.33,0.01,-,2007,43.45,14.75,29.7,0.27,0,0.27,2006,0.08,101,0,101
2006,0,0,0,0.08,0,0.08,0.08,-,-,0.45,2.25,0.03,-,2006,29.7,10.6,15.4,0,0.52,0.52,2005,0.16,0,50,50
2005,0.1,0,0.1,1.1,0,1.1,1.2,-,-,3.43,2.19,0.02,-,2005,29.4,12,19.3,0.52,5.71,6.23,2004,1.37,7.3,80.2,87.5
2004,1.91,0,1.91,1.27,0,1.27,3.19,-,-,8.58,2.25,0.31,-,2004,53,16.4,29.8,6.41,4.27,10.7,2003,3.67,52.1,34.7,86.8
2003,1.75,0,1.75,2,0,2,3.75,-,-,9.8,2.25,0.27,-,2003,79.5,38.7,58.9,2.97,3.39,6.37,2002,5.18,33.8,38.6,72.4
2002,0.5,0,0.5,2.5,0,2.5,3,-,-,0,0,0,-,2002,73.5,61,66,0.76,3.79,4.55,2001,4.96,10.1,50.4,60.5
2001,0,0,0,4.4,0,4.4,4.4,-,-,0,0,0,-,-,-,-,-,-,-,-,2000,5.75,0,76.5,76.5
2000,0,0,0,3.7,0,3.7,3.7,-,-,0,-,0,-,-,-,-,-,-,-,-,1999,-,-,-,-
平均,0.51,0.02,0.52,0.83,0.01,0.84,1.37,,,,,,,平均,37.9,17.7,26.2,1.9,1.3,3.3,平均,1.27,33,23.9,57
累計,9.61,0.36,9.97,15.7,0.26,16,26,,,,,,,累計,,,,,,,累計,22.8,,,
