盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.55,0.25,0.8,0.4,0,0.4,1.2,7.57,37.8,-,-,-,-,2018,50.2,20.9,33.2,2.41,1.2,3.61,2017,1.25,64,32,96
2017,0.5,0,0.5,0.3,0,0.3,0.8,4.14,24.8,-,-,-,-,2017,22.3,16.2,18.2,2.74,1.64,4.38,2016,0.61,81.6,48.9,130
2016,0,0.5,0.5,0.3,0,0.3,0.8,3.83,23,-,-,-,-,2016,19.2,13.85,16.2,3.09,1.85,4.94,2015,-0.36,-139,-83.3,-222
2015,0.61,0,0.61,0.41,0,0.41,1.02,4.66,31.1,12.2,0.65,0.24,0,2015,22.1,12.5,17.3,3.56,2.37,5.94,2014,2.44,25.2,16.8,42
2014,0,0.6,0.6,0,0,0,0.6,4.66,0,0,0,0,0,2014,22.8,13.8,17.6,3.4,0,3.4,2013,0.29,207,0,207
2013,0,0.2,0.2,0,1,1,1.2,1.38,68.9,0,0,0,0,2013,16.1,13.1,14.4,1.39,6.94,8.33,2012,0.57,35.1,175,210
2012,0.82,0.38,1.2,0,0,0,1.2,5.67,0,8.9,1.92,0.18,0,2012,18,13.8,15.3,7.83,0,7.83,2011,0.66,182,0,182
2011,0,0,0,0,1,1,1,0,0,0,0,0,0,2011,23.05,13.7,18.2,0,5.48,5.48,2010,1.21,0,82.6,82.6
2010,0.31,0,0.31,0,1,1,1.31,1.64,529,2.57,0.85,0.05,0,2010,26.9,19,21.6,1.43,4.63,6.06,2009,0.62,49.8,161,211
2009,0,0,0,0,0,0,0,-,-,-,-,-,-,2009,29,11.35,21.1,0,0,0,2008,-7.04,0,0,0
2008,3.05,0,3.05,0,0,0,3.05,-,-,22.4,1.07,0.45,0,2008,45.8,10.5,28.8,10.6,0,10.6,2007,5.37,56.8,0,56.8
2007,3,0,3,0,0,0,3,-,-,39.1,1.71,0.65,-,2007,55.5,33.45,45.9,6.53,0,6.53,2006,7.02,42.7,0,42.7
2006,1.5,0,1.5,0,0,0,1.5,-,-,16.9,2.3,0.28,-,2006,40.95,16,26,5.77,0,5.77,2005,2.75,54.5,0,54.5
2005,1.8,0,1.8,0,0,0,1.8,-,-,16.8,1.97,0.28,-,2005,24.2,15.1,18.5,9.73,0,9.73,2004,3.46,52,0,52
2004,0.35,0,0.35,0,0,0,0.35,-,-,3.19,1.96,0.05,-,2004,34.3,8.7,23.1,1.54,0,1.54,2003,0.79,44.9,0,44.9
2003,0.2,0,0.2,0,0,0,0.2,-,-,1.6,1.5,0.03,-,2003,12.15,6.3,8.08,2.48,0,2.48,2002,0.59,33.9,0,33.9
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,15.6,6.2,8.64,0,0,0,2001,0.08,0,0,0
2001,0,0,0,0,0,0,0,-,-,-,-,-,-,2001,9.1,7.85,8.28,0,0,0,2000,0.05,0,0,0
2000,0,0,0,0.5,1,1.5,1.5,-,-,0,0,0,-,2000,19.6,7.65,12.3,0,12.2,12.2,1999,0.64,0,234,234
1999,0,0,0,0.5,1,1.5,1.5,-,-,-,-,-,-,1999,21.7,12.6,16,0,9.36,9.36,1998,0.81,0,185,185
1998,0,0,0,0.5,1,1.5,1.5,-,-,-,-,-,-,1998,28.2,16.5,20.2,0,7.41,7.41,1997,0.61,0,246,246
1997,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,1997,42.3,16.6,27.2,0,5.52,5.52,1996,1.79,0,83.8,83.8
1996,0,0,0,1,0,1,1,-,-,0,0,0,-,1996,36,26.7,31.8,0,3.14,3.14,1995,1.86,0,53.9,53.9
1995,0,0,0,0.7,0.3,1,1,-,-,0,0,0,-,-,-,-,-,-,-,-,1994,0.81,0,124,124
1994,0,0,0,0.72,0,0.72,0.72,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.49,0.07,0.56,0.26,0.24,0.5,1.07,,,,,,,平均,27.6,14.4,20.3,2.7,2.7,5.4,平均,1.12,32.9,56.7,89.6
累計,12.7,1.93,14.6,6.83,6.3,13.1,27.8,,,,,,,累計,,,,,,,累計,26.9,,,
