盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,8.88,6.15,6.9,0,0,0,2017,0.12,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,11.45,5.25,8,0,0,0,2016,2.77,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,8.58,2.96,4.6,0,0,0,2015,-1.2,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7.44,3.28,5.13,0,0,0,2014,-1.12,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7.5,5.13,6.3,0,0,0,2013,-1.99,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,8,5.71,6.51,0,0,0,2012,-0.81,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10.7,6.51,7.94,0,0,0,2011,-0.76,0,0,0
2011,0.11,0,0.11,0,0.32,0.32,0.43,0.32,0,1.39,2.4,0.02,0,2011,12.6,5.36,9.82,1.09,3.26,4.35,2010,0.18,59.3,178,237
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,15.35,10.05,11.7,0,0,0,2009,-0.77,0,0,0
2009,0,0,0,0,0.31,0.31,0.31,0,9.71,0,0,0,0,2009,15.45,4.85,8.69,0,3.58,3.58,2008,-0.37,0,-84,-84
2008,0.2,0,0.2,0,0.5,0.5,0.7,-,-,3.69,2.38,0.05,0,2008,14.7,4.03,9.91,2.03,5.07,7.09,2007,0.43,46.7,117,164
2007,1,0,1,0,0,0,1,-,-,9.36,5.71,0.12,-,2007,22,10,17,5.87,0,5.87,2006,0.46,217,0,217
2006,1.3,0,1.3,0.5,0.5,1,2.3,-,-,36.3,4.18,0,-,2006,30.55,15,20.5,6.33,4.87,11.2,2005,2.96,43.9,33.8,77.7
2005,1.08,0,1.08,0.49,0.49,0.98,2.07,-,-,24.5,4.7,0,-,2005,32.9,20.6,25.4,4.26,3.88,8.14,2004,2.16,50.1,45.5,95.7
2004,1.31,0,1.31,0.81,0.5,1.31,2.63,-,-,24.1,3.6,0,-,2004,41.4,20,28.4,4.62,4.62,9.25,2003,3.42,38.4,38.4,76.8
2003,0.5,0,0.5,1.5,0.5,2,2.5,-,-,19.8,3.6,0,-,2003,48.2,22.6,34.8,1.44,5.75,7.19,2002,3.5,14.3,57.1,71.4
2002,0.2,0,0.2,0.3,0.5,0.8,1,-,-,0,0,0,-,2002,52.5,19.8,35,0.57,2.29,2.86,2001,0.91,22,87.9,110
2001,0.2,0,0.2,0.3,0.5,0.8,1,-,-,-,-,-,-,2001,28.9,9.5,16.1,1.24,4.97,6.21,2000,0.65,30.8,123,154
2000,0,0,0,0.7,0.8,1.5,1.5,-,-,0,0,0,-,2000,60.5,9.45,30.6,0,4.9,4.9,1999,0.89,0,168,168
1999,0,0,0,0.7,0.2,0.9,0.9,-,-,0,0,0,-,1999,28.8,11.9,20,0,4.5,4.5,1998,1.11,0,81.1,81.1
1998,0,0,0,1.4,0,1.4,1.4,-,-,0,0,0,-,1998,39.2,24.1,31,0,4.52,4.52,1997,1.57,0,89,89
1997,0,0,0,1.2,0,1.2,1.2,-,-,0,0,0,-,-,-,-,-,-,-,-,1996,1.48,0,81.1,81.1
1996,0,0,0,0.5,0,0.5,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0.4,0,0.4,0.17,0.12,0.29,0.69,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,1,0.5,1.5,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,1,0.4,1.4,1.4,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
1992,0,0,0,1.5,1,2.5,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1991,-,-,-,-
1990,0,0,0,1.08,1.62,2.7,2.7,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1988,0,0,0,1.2,0,1.2,1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1986,0,0,0,1,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1985,-,-,-,-
1984,0,0,0,2.1,0,2.1,2.1,-,-,-,-,-,-,-,-,-,-,-,-,-,1983,-,-,-,-
1982,0,0,0,1.8,0,1.8,1.8,-,-,-,-,-,-,-,-,-,-,-,-,-,1981,-,-,-,-
1979,0,0,0,2,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1978,-,-,-,-
平均,0.19,0,0.19,0.64,0.27,0.91,1.1,,,,,,,平均,24.1,10.6,16.4,1.3,2.5,3.8,平均,0.71,23.8,46.2,70
累計,6.3,0,6.3,21.2,8.77,30,36.3,,,,,,,累計,,,,,,,累計,15.6,,,
