盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.5,0,2.5,0,0,0,2.5,4.62,0,-,-,-,-,2018,140,84.3,107,2.35,0,2.35,2017,2.15,116,0,116
2017,2.53,0,2.53,0,0,0,2.53,4.62,0,-,-,-,-,2017,118.5,47.65,64.9,3.9,0,3.9,2016,2.12,119,0,119
2016,2.18,0,2.18,0,0,0,2.18,5.3,0,-,-,-,-,2016,58.1,39.15,47,4.63,0,4.63,2015,2.4,90.7,0,90.7
2015,2,0,2,0,0,0,2,4.93,0,12.6,2.7,0.34,0,2015,58.8,29.55,39.8,5.03,0,5.03,2014,1.9,105,0,105
2014,1.8,0.2,2,0,0,0,2,4.93,0,12.4,2.7,0.33,0,2014,34.55,24.3,30.2,6.63,0,6.63,2013,1.87,107,0,107
2013,0.8,1.7,2.5,0,0,0,2.5,6.16,0,12.5,2.7,0.33,0,2013,40.3,26.25,32.9,7.6,0,7.6,2012,1.88,133,0,133
2012,2,0,2,0,1,1,3,4.47,22.3,13.9,2.7,0.37,0,2012,57.3,29,43.5,4.6,2.3,6.9,2011,2.33,85.8,42.9,129
2011,0.5,0,0.5,1.5,1,2.5,3,0.89,26.7,11.1,2.68,0.18,0,2011,84.8,27.3,57.2,0.87,4.37,5.25,2010,2.37,21.1,106,127
2010,0.5,0,0.5,1.5,1,2.49,2.99,0.7,21,9.15,2.7,0.18,0,2010,91.6,50.5,69.7,0.72,3.58,4.29,2009,2.72,18.3,91.6,110
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,92.3,10.7,44.1,0,0,0,2008,-0.1,0,0,0
2008,0,0,0,0,1.01,1.01,1.01,-,-,0,0,0,0,2008,59.4,10,35.4,0,2.86,2.86,2007,1.65,0,61.4,61.4
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,80.5,36.7,54.4,0,0,0,2006,1.78,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,55.7,13.9,34.1,0,0,0,2005,-1.73,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,18.8,6.8,9.81,0,0,0,2004,-3.32,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,26.6,6.65,14.7,0,0,0,2003,-3.47,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,26.4,9.85,16.3,0,0,0,2002,-2.92,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,51.5,11.5,25.3,0,0,0,2001,0.58,0,0,0
2001,0,0,0,0.54,0.46,1,1,-,-,0,0,0,-,-,-,-,-,-,-,-,2000,0.82,0,122,122
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,-1.6,0,0,0
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-0.95,0,0,0
平均,0.74,0.1,0.84,0.18,0.22,0.4,1.24,,,,,,,平均,64.4,27.3,42.7,2.1,0.8,2.9,平均,0.52,39.8,21.2,61
累計,14.8,1.9,16.7,3.54,4.47,8.01,24.7,,,,,,,累計,,,,,,,累計,10.5,,,
