盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1,0,1,0,0,0,1,1.71,0,-,-,-,-,2018,28.55,20.15,22.8,4.38,0,4.38,2017,0.34,294,0,294
2017,1,0,1,0,0,0,1,1.71,0,-,-,-,-,2017,25.3,14.7,19.4,5.14,0,5.14,2016,0.95,105,0,105
2016,1,0,1,0,0,0,1,1.71,0,-,-,-,-,2016,18.2,13.2,14.9,6.7,0,6.7,2015,2.15,46.5,0,46.5
2015,1,0,1,0,0,0,1,1.71,0,5.36,1.58,0.02,0,2015,21.35,12.15,16.6,6.03,0,6.03,2014,1.91,52.4,0,52.4
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,23.85,13.2,18.5,0,0,0,2013,0.47,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,13.95,11.5,12.7,0,0,0,2012,0.09,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,13.3,9.5,10.7,0,0,0,2011,0.57,0,0,0
2011,0.3,0,0.3,0,0,0,0.3,0.56,0,1.76,1.57,0.01,0,2011,14.8,9.05,11.9,2.53,0,2.53,2010,0.6,50,0,50
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,16.25,11.7,14.2,0,0,0,2009,0.76,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,17,5.68,10.7,0,0,0,2008,0.02,0,0,0
2008,0,0,0,1,0,1,1,-,-,7.26,0.48,0,2.18,2008,27.9,5.72,14.2,0,7.06,7.06,2007,4.01,0,24.9,24.9
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,31.6,9.49,18.9,0,0,0,2006,2.67,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,13.65,5.5,8.47,0,0,0,2005,-0.14,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,6.9,4.02,5.62,0,0,0,2004,-1.52,0,0,0
2004,0,0,0,0,0,0,0,-,-,-,-,-,-,2004,16,6.1,9.49,0,0,0,2003,-0.15,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,15.9,6.85,10.8,0,0,0,2002,-2.93,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,26.5,7.65,14.9,0,0,0,2001,-2.18,0,0,0
2001,0,0,0,1.65,0.7,2.35,2.35,-,-,0,0,0,-,2001,29.2,9.6,18,0,13.1,13.1,2000,2.16,0,109,109
2000,0,0,0,1.16,1,2.16,2.16,-,-,0,0,0,-,2000,81.5,14.8,44.7,0,4.83,4.83,1999,1.62,0,133,133
1999,0,0,0,0,0,0,0,-,-,0,0,0,-,1999,58,26.1,40.6,0,0,0,1998,-1.57,0,0,0
1998,0,0,0,2,1,3,3,-,-,-,-,-,-,1998,82.5,27.2,47.9,0,6.26,6.26,1997,3.01,0,99.7,99.7
1997,0,0,0,2.5,0,2.5,2.5,-,-,0,0,0,-,1997,140,46.5,85.1,0,2.94,2.94,1996,2.52,0,99.2,99.2
1996,0,0,0,2.5,0,2.5,2.5,-,-,-,-,-,-,1996,55,43.8,50.2,0,4.98,4.98,1995,3.02,0,82.8,82.8
1995,0,0,0,1.5,0,1.5,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,0.5,0,0.5,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,1,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.17,0,0.17,0.53,0.1,0.63,0.8,,,,,,,平均,33.8,14.5,22.7,1.1,1.7,2.8,平均,0.8,23.8,23.9,47.7
累計,4.3,0,4.3,13.8,2.7,16.5,20.8,,,,,,,累計,,,,,,,累計,18.4,,,
