盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,5,0,5,0,0,0,5,4.19,0,-,-,-,-,2018,118,85.1,104,4.83,0,4.83,2017,9.25,54.1,0,54.1
2017,4,0,4,0,0,0,4,3.35,0,-,-,-,-,2017,122.5,89.9,106,3.77,0,3.77,2016,8.17,49,0,49
2016,4.5,0,4.5,0,0,0,4.5,3.77,0,-,-,-,-,2016,142.5,89,116,3.88,0,3.88,2015,9.04,49.8,0,49.8
2015,3.7,0,3.7,0,0,0,3.7,3.1,0,3.94,0.62,0.17,0,2015,144.5,65.1,105,3.51,0,3.51,2014,7.78,47.6,0,47.6
2014,2.5,0,2.5,0,0,0,2.5,1.95,0,2.42,0.53,0.09,0,2014,135,86.4,111,2.24,0,2.24,2013,5.87,42.6,0,42.6
2013,1.5,0,1.5,1,0,1,2.5,1.06,7.1,2.34,-,0.07,0,2013,109.5,67.1,79.5,1.89,1.26,3.14,2012,-,-,-,-
2012,1.5,0,1.5,0,0,0,1.5,0.94,0,4.2,-,0.2,0,2012,81,74.2,76.7,1.96,0,1.96,2011,-,-,-,-
2011,0,0,0,0,0,0,0,0,0,4.42,-,0.21,0,-,-,-,-,-,-,-,2010,-,-,-,-
平均,2.84,0,2.84,0.12,0,0.12,2.96,,,,,,,平均,122,79.5,99.7,3.2,0.2,3.3,平均,8.02,48.6,0,48.6
累計,22.7,0,22.7,1,0,1,23.7,,,,,,,累計,,,,,,,累計,40.1,,,
