盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,5.9,0,5.9,0,0,0,5.9,16.2,0,-,-,-,-,2018,138,97.4,117,5.06,0,5.06,2017,8.46,69.7,0,69.7
2017,4.81,0,4.81,0,0,0,4.81,13.2,0,-,-,-,-,2017,128,76.8,101,4.77,0,4.77,2016,6.41,75,0,75
2016,4.72,0,4.72,0,0,0,4.72,12.7,0,-,-,-,-,2016,79.7,67.5,73.3,6.44,0,6.44,2015,5.36,88.1,0,88.1
2015,5.1,0,5.1,0,0,0,5.1,13.6,0,6.81,0.45,0.13,0,2015,83.3,61.3,75.9,6.72,0,6.72,2014,5.9,86.4,0,86.4
2014,4.84,0,4.84,0,0,0,4.84,12.5,0,6.23,0.46,0.13,0,2014,87.5,70.2,77.8,6.23,0,6.23,2013,5.68,85.3,0,85.3
2013,2.95,0,2.95,0,0,0,2.95,7.07,0,5.28,0.45,0.09,0,2013,83.3,65.8,74.4,3.97,0,3.97,2012,4.94,59.8,0,59.8
2012,2,0,2,0,0,0,2,4.72,0,4.42,0.45,0.07,0,2012,74.5,48.6,64.6,3.1,0,3.1,2011,4.16,48.1,0,48.1
2011,2.8,0,2.8,0,0,0,2.8,6.6,0,4.68,0.44,0.37,0,2011,89.4,46,62.4,4.48,0,4.48,2010,4.54,61.7,0,61.7
2010,2.7,0,2.7,0,0,0,2.7,6.37,0,3.23,0.45,0.26,0,2010,65.5,30,45.2,5.98,0,5.98,2009,3.04,88.8,0,88.8
2009,1.7,0,1.7,0,0,0,1.7,4.01,0,2.13,0.45,0.17,0,2009,38.7,16,27,6.3,0,6.3,2008,2.01,84.6,0,84.6
2008,1.7,0,1.7,0,0,0,1.7,-,-,2.19,0.45,0.18,0,2008,25.3,14.75,20.3,8.37,0,8.37,2007,2.05,82.9,0,82.9
2007,1.5,0,1.5,0,0,0,1.5,-,-,1.67,0.45,0.13,-,2007,24.3,19.2,21.2,7.08,0,7.08,2006,1.58,94.9,0,94.9
2006,2.3,0,2.3,0,0,0,2.3,-,-,2.89,0.45,0.23,-,2006,28.4,17,23.2,9.89,0,9.89,2005,2.72,84.6,0,84.6
2005,2.7,0,2.7,0,0,0,2.7,-,-,3.59,0.45,0.29,-,2005,34.95,26.7,29.6,9.11,0,9.11,2004,3.38,79.9,0,79.9
2004,2,0,2,0.4,0,0.4,2.4,-,-,2.83,0.45,0.1,-,2004,35.5,26.5,30,6.66,1.33,7.99,2003,2.79,71.7,14.3,86
2003,2,0,2,0,0,0,2,-,-,2.48,0.45,0.2,-,2003,31,26.5,28.4,7.03,0,7.03,2002,2.44,82,0,82
2002,2,0,2,0.7,0,0.7,2.7,-,-,0,0,0,-,2002,36.4,24.4,30.4,6.59,2.31,8.9,2001,3.19,62.7,21.9,84.6
2001,1.8,0,1.8,1.8,0,1.8,3.6,-,-,0,0,0,-,2001,51,26.7,36.2,4.98,4.98,9.96,2000,4.3,41.9,41.9,83.7
2000,0,0,0,3.5,0,3.5,3.5,-,-,0,0,0,-,2000,73,28.3,48.1,0,7.28,7.28,1999,4.11,0,85.2,85.2
1999,0,0,0,3,1.7,4.7,4.7,-,-,0,0,0,-,1999,50,36.5,40.8,0,11.5,11.5,1998,4.3,0,109,109
1998,0,0,0,2,0,2,2,-,-,0,0,0,-,-,-,-,-,-,-,-,1997,4.51,0,44.3,44.3
1997,0,0,0,5,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
1992,0,0,0,2.14,0,2.14,2.14,-,-,-,-,-,-,-,-,-,-,-,-,-,1991,-,-,-,-
平均,2.33,0,2.33,0.81,0.07,0.88,3.21,,,,,,,平均,62.9,41.3,51.3,5.6,1.4,7,平均,4.09,64.2,15.1,79.3
累計,53.5,0,53.5,18.5,1.7,20.2,73.8,,,,,,,累計,,,,,,,累計,85.9,,,
