盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,13.4,11.4,12.6,0,0,0,2017,-1.02,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,12.1,9.65,10.6,0,0,0,2016,-0.59,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,13.15,7.1,8.84,0,0,0,2015,0.68,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,11.55,6.12,9.45,0,0,0,2014,-1.34,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,17.6,9.9,12.4,0,0,0,2013,13.04,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,15.05,6.5,9.33,0,0,0,2012,-2.09,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,8.5,3.83,5.62,0,0,0,2011,-1.47,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,7.48,3.85,5.41,0,0,0,2010,-2.01,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,11.5,6.6,8.38,0,0,0,2009,-1.08,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,8.46,3.94,6.06,0,0,0,2008,-0.41,0,0,0
2008,0,0,0,0,0,0,0,-,-,-,-,-,-,2008,14.5,3.81,8.46,0,0,0,2007,0.25,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,12.2,5.96,8.14,0,0,0,2006,-1.19,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,8.68,4.41,6.28,0,0,0,2005,-4.32,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,16.9,5.23,9.88,0,0,0,2004,1.5,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,17.9,8.4,12.4,0,0,0,2003,0.55,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,12.6,6.1,9.2,0,0,0,2002,0.28,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,12.3,3.31,6.78,0,0,0,2001,-1.51,0,0,0
2001,0,0,0,0,0,0,0,-,-,-,-,-,-,2001,5.7,2.7,4.08,0,0,0,2000,-1.64,0,0,0
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,2000,12.3,3.31,7.19,0,0,0,1999,0.14,0,0,0
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,1999,19,7.1,12.3,0,0,0,1998,-1.93,0,0,0
1998,0,0,0,0,0.5,0.5,0.5,-,-,0,0,0,-,1998,32.2,15.4,24.5,0,2.04,2.04,1997,0.12,0,417,417
1997,0,0,0,0.6,0.4,1,1,-,-,-,-,-,-,1997,36.79,20.1,28.5,0,3.51,3.51,1996,-0.11,0,-909,-909
1996,0,0,0,0,0.8,0.8,0.8,-,-,-,-,-,-,1996,31.2,19.6,25,0,3.2,3.2,1995,0.08,0,1000,1000
1995,0,0,0,0,0,0,0,-,-,-,-,-,-,1995,64.5,15.5,36.4,0,0,0,1994,0.31,0,0,0
1994,0,0,0,0,0,0,0,-,-,-,-,-,-,1994,42.5,20.6,25.2,0,0,0,1993,-0.21,0,0,0
1993,0,0,0,0,1,1,1,-,-,0,0,0,-,1993,34,15.5,24.6,0,4.07,4.07,1992,-0.08,0,-1196,-1196
1992,0.5,0,0.5,0,0.5,0.5,1,-,-,0,0,0,-,1992,43.3,17.7,30.8,1.62,1.62,3.24,1991,0.21,242,242,483
1991,0,0,0,0,1,1,1,-,-,0,0,0,-,1991,55,20.7,38.5,0,2.59,2.59,1990,-0.26,0,-378,-378
1990,0.5,0,0.5,1,1,2,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,1,0,1,0,1.5,1.5,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,0.3,0,0.3,0,0,0,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1986,0,0,0,0,1.54,1.54,1.54,-,-,-,-,-,-,-,-,-,-,-,-,-,1985,-,-,-,-
平均,0.07,0,0.07,0.05,0.26,0.31,0.38,,,,,,,平均,21.1,9.44,14.5,0.1,0.6,0.7,平均,-0.15,8.6,-29.5,-20.8
累計,2.3,0,2.3,1.6,8.24,9.84,12.1,,,,,,,累計,,,,,,,累計,-4.11,,,
