盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.75,0.75,1.5,0,0,0,1.5,1.5,0,-,-,-,-,2018,35.35,27.1,29.9,5.01,0,5.01,2017,0.86,174,0,174
2017,0.32,1.18,1.5,0,0,0,1.5,1.5,0,-,-,-,-,2017,41.7,31.65,35.6,4.21,0,4.21,2016,0.03,5000,0,5000
2016,2.24,0,2.24,0,0,0,2.24,2.23,0,-,-,-,-,2016,54.7,40.5,45.1,4.96,0,4.96,2015,2.66,84.2,0,84.2
2015,2.5,0,2.5,0,0,0,2.5,2.46,0,2.67,0.98,0.18,0,2015,58.4,31.5,47.4,5.28,0,5.28,2014,2.77,90.3,0,90.3
2014,3.3,0,3.3,0,0,0,3.3,3.25,0,3.46,0.93,0.23,0,2014,70.7,44.7,59.8,5.51,0,5.51,2013,3.77,87.5,0,87.5
2013,4.5,0,4.5,0,0,0,4.5,4.43,0,4.75,0.91,0.32,0,2013,84.5,66.1,75.7,5.95,0,5.95,2012,5.4,83.3,0,83.3
2012,4.99,0,4.99,0,0,0,4.99,4.77,0,5.13,0.97,0.31,0,2012,86.9,59.7,75.2,6.64,0,6.64,2011,5.51,90.6,0,90.6
2011,4.2,0,4.2,0,0,0,4.2,4.01,0,4.38,0.96,0.32,0,2011,75.8,56,64.9,6.47,0,6.47,2010,4.75,88.4,0,88.4
2010,3.1,0,3.1,0,0,0,3.1,2.96,0,3.21,0.98,0.21,0,2010,79.1,53.6,65.9,4.7,0,4.7,2009,3.42,90.6,0,90.6
2009,1.5,0,1.5,1.5,0,1.5,3,1.25,12.5,2.49,0.88,0.17,0,2009,68,43.3,57,2.63,2.63,5.26,2008,3.42,43.9,43.9,87.7
2008,4,0,4,0,0,0,4,-,-,3.61,0.9,0.25,0,2008,79,38.8,56.4,7.09,0,7.09,2007,4.86,82.3,0,82.3
2007,2.34,0,2.34,1,0,1,3.34,-,-,2.73,0.9,0.07,-,2007,115.5,43.4,70.4,3.32,1.42,4.74,2006,4.25,55.1,23.5,78.6
2006,1.96,0,1.96,0.15,0.15,0.3,2.26,-,-,1.56,0.91,0.07,-,2006,47.2,24.8,31.7,6.19,0.95,7.13,2005,2.51,78,11.9,90
2005,2,0,2,0,0,0,2,-,-,1.49,0.9,0.09,-,2005,28.9,21.6,23.9,8.36,0,8.36,2004,2.33,85.8,0,85.8
2004,0.88,0,0.88,1.32,0.3,1.62,2.5,-,-,1.46,0.9,0.04,-,2004,47,21.2,32.1,2.74,5.04,7.78,2003,2.64,33.3,61.4,94.7
2003,0.62,0,0.62,0.98,0.5,1.48,2.1,-,-,0.91,0.9,0.02,-,2003,54,31.5,38.9,1.6,3.81,5.4,2002,1.89,32.8,78.3,111
2002,0,0,0,2.82,0.28,3.1,3.1,-,-,0,0,0,-,2002,126.5,45.3,79.7,0,3.89,3.89,2001,3.41,0,90.9,90.9
2001,0,0,0,2.85,0.25,3.1,3.1,-,-,0,0,0,-,2001,119,41,68.5,0,4.52,4.52,2000,2.72,0,114,114
2000,0,0,0,0,0,0,0,-,-,0,0,0,-,2000,194,41.6,88.6,0,0,0,1999,0.73,0,0,0
1999,0,0,0,0,0,0,0,-,-,0,0,0,-,-,-,-,-,-,-,-,1998,0.09,0,0,0
1998,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
平均,1.87,0.09,1.96,0.51,0.07,0.58,2.53,,,,,,,平均,77.2,40.2,55.1,4.2,1.2,5.4,平均,2.9,310,21.2,331
累計,39.2,1.93,41.1,10.6,1.48,12.1,53.2,,,,,,,累計,,,,,,,累計,58,,,
