盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.45,0,0.45,0,0,0,0.45,0.37,0,-,-,-,-,2018,61.4,25.8,36.6,1.23,0,1.23,2017,0.48,93.8,0,93.8
2017,0.7,0,0.7,0,0,0,0.7,0.57,0,-,-,-,-,2017,39.5,20.5,25.7,2.73,0,2.73,2016,0.88,79.5,0,79.5
2016,1,0,1,0,0,0,1,0.82,0,-,-,-,-,2016,29.8,19.8,23.8,4.2,0,4.2,2015,0.7,143,0,143
2015,0.4,0,0.4,0,0,0,0.4,0.73,0,2.4,1.38,0.16,0,2015,34.3,15.5,26.2,1.53,0,1.53,2014,0.96,41.7,0,41.7
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,32.3,17.35,25.9,0,0,0,2013,-0.78,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,26.1,9,13.1,0,0,0,2012,-1.39,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,15.55,8.52,11.2,0,0,0,2011,-0.81,0,0,0
2011,0.7,0,0.7,0,0,0,0.7,1.01,0,2.94,2.08,0.12,0,2011,30.95,9.02,18.7,3.74,0,3.74,2010,0.98,71.4,0,71.4
2010,1,0,1,0.3,0,0.3,1.3,1.39,4.18,5.26,2.7,0.2,0,2010,46.8,27.15,35,2.85,0.86,3.71,2009,1.44,69.4,20.8,90.2
2009,0.5,0,0.5,0.4,0,0.4,0.9,0.65,5.24,3.68,2.7,0.14,0,2009,45,12.1,28,1.78,1.43,3.21,2008,1.06,47.2,37.7,84.9
2008,0.71,0,0.71,0.76,0,0.76,1.47,-,-,6.09,2.64,0.1,1.05,2008,44,8.42,24.6,2.89,3.1,5.99,2007,2.01,35.4,37.9,73.3
2007,0.54,0,0.54,0.78,0,0.78,1.32,-,-,4.86,2.7,0.06,-,2007,86.7,29.25,49.4,1.09,1.58,2.67,2006,1.72,31.3,45.6,76.9
2006,0.6,0,0.6,1.5,0,1.5,2.1,-,-,6.49,2.7,0.08,-,2006,51.3,23.95,35.3,1.7,4.25,5.96,2005,3.14,19.1,47.8,66.9
2005,0.6,0,0.6,1.29,0,1.29,1.89,-,-,4.26,2.69,0.07,-,2005,46.6,17.6,28.7,2.08,4.51,6.59,2004,2.47,24.1,52.3,76.5
2004,0,0,0,1.5,0,1.5,1.5,-,-,3.54,2.7,0,-,2004,55.5,18.5,28.8,0,5.2,5.2,2003,2.44,0,61.5,61.5
2003,0,0,0,0.6,0,0.6,0.6,-,-,1.18,2.62,0,-,-,-,-,-,-,-,-,2002,0.9,0,66.7,66.7
2002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,-0.16,-,-,-
平均,0.42,0,0.42,0.42,0,0.42,0.84,,,,,,,平均,43.1,17.5,27.4,1.7,1.4,3.1,平均,0.94,41,23.1,64.1
累計,7.2,0,7.2,7.14,0,7.14,14.3,,,,,,,累計,,,,,,,累計,16,,,
