盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,12.3,8.55,9.84,0,0,0,2017,-0.3,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,10.85,7.55,8.2,0,0,0,2016,-0.12,0,0,0
2016,0,0,0,0.2,0,0.2,0.2,0,1.76,-,-,-,-,2016,9.39,7.5,8.16,0,2.45,2.45,2015,0.62,0,32.3,32.3
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,15.3,6.96,9.21,0,0,0,2014,-0.54,0,0,0
2014,0,0,0,0.49,0,0.49,0.49,0,4.11,0.35,1.8,0,0,2014,10.8,8.4,9.75,0,5.03,5.03,2013,0.24,0,204,204
2013,0,0,0,0.85,0,0.85,0.85,0,6.44,2.2,1.8,0.02,0,2013,12.3,9.5,10.5,0,8.09,8.09,2012,1.61,0,52.8,52.8
2012,0,0,0,0.4,0,0.4,0.4,0,2.92,0.13,1.8,0,0,2012,12.3,8.5,9.14,0,4.37,4.37,2011,0.1,0,400,400
2011,0,0,0,0.5,0,0.5,0.5,0,3.54,0.36,1.8,0,0,2011,13.3,7.87,9.62,0,5.2,5.2,2010,0.49,0,102,102
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,17.25,8.2,10.9,0,0,0,2009,0.76,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,9.63,5.21,7.61,0,0,0,2008,0.65,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,12.3,2.73,5.72,0,0,0,2007,0.7,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,6.3,2.8,4.11,0,0,0,2006,-1.8,0,0,0
2006,0,0,0,0,0,0,0,-,-,-,-,-,-,2006,4.25,0.92,2,0,0,0,2005,-5.46,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,4.27,1.71,2.76,0,0,0,2004,-1.38,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,12,3.59,6.73,0,0,0,2003,0.33,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,11.2,2.2,4.02,0,0,0,2002,-2.93,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,12.3,3.5,6.91,0,0,0,2001,0.38,0,0,0
2001,0,0,0,0,0,0,0,-,-,-,-,-,-,2001,15.8,3.5,8.45,0,0,0,2000,-2.64,0,0,0
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,2000,8.55,2.87,4.63,0,0,0,1999,-0.82,0,0,0
1999,0,0,0,0,0.6,0.6,0.6,-,-,-,-,-,-,1999,12.2,3.52,7.8,0,7.69,7.69,1998,0.13,0,462,462
1998,0,0,0,0.1,0.7,0.8,0.8,-,-,0,0,0,-,1998,24.2,10.3,17.2,0,4.66,4.66,1997,0.3,0,267,267
1997,0,0,0,0,0,0,0,-,-,-,-,-,-,1997,22.6,15.3,17.5,0,0,0,1996,-0.31,0,0,0
1996,0,0,0,0,0,0,0,-,-,-,-,-,-,1996,18,13.7,15.6,0,0,0,1995,-1.84,0,0,0
1995,0,0,0,0.6,1,1.6,1.6,-,-,-,-,-,-,1995,32.29,13.6,23,0,6.96,6.96,1994,1.1,0,146,146
1994,0,0,0,0.8,0.2,1,1,-,-,0,0,0,-,1994,64,27,38.8,0,2.58,2.58,1993,0.99,0,101,101
1993,0,0,0,1.2,0.8,2,2,-,-,-,-,-,-,1993,75,37.4,58.1,0,3.44,3.44,1992,1.9,0,105,105
1992,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1991,2.06,0,72.7,72.7
1991,0,0,0,1,0,1,1,-,-,0,0,0,-,-,-,-,-,-,-,-,1990,1.22,0,82.1,82.1
1990,0,0,0,1,1.25,2.25,2.25,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,1,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
平均,0,0,0,0.32,0.15,0.47,0.47,,,,,,,平均,17.6,8.57,12.2,0,1.9,1.9,平均,-0.16,0,72.4,72.4
累計,0,0,0,9.64,4.55,14.2,14.2,,,,,,,累計,,,,,,,累計,-4.55,,,
