盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.5,0,1.5,0,0,0,1.5,2.88,0,-,-,-,-,2018,27.85,21.75,24.2,6.19,0,6.19,2017,1.64,91.5,0,91.5
2017,1,0.5,1.5,0,0,0,1.5,2.88,0,-,-,-,-,2017,26.6,21.55,23.8,6.32,0,6.32,2016,1.61,93.2,0,93.2
2016,1,0.5,1.5,0,0,0,1.5,2.88,0,-,-,-,-,2016,28.55,20,23.5,6.4,0,6.4,2015,1.73,86.7,0,86.7
2015,0.1,0,0.1,0,0,0,0.1,0.23,0,0.26,0.07,0.03,0,2015,27.6,13,21.4,0.47,0,0.47,2014,1.71,5.8,0,5.8
2014,1.8,0,1.8,0,0,0,1.8,4.22,0,4.74,0.96,0.47,0,2014,34.8,24.15,29.3,6.14,0,6.14,2013,2.14,84.1,0,84.1
2013,1.99,0,1.99,0,0,0,1.99,4.6,0,5.17,0.89,0.52,0,2013,30.7,24.9,27.2,7.31,0,7.31,2012,2.53,78.7,0,78.7
2012,2,0,2,0,0,0,2,4.59,0,5.15,0.86,0.52,0,2012,31.35,23.3,26.9,7.42,0,7.42,2011,2.62,76.3,0,76.3
2011,2.59,0,2.59,0.1,0,0.1,2.69,5.87,2.26,6.84,0.8,0.63,0.17,2011,39.35,21,29.8,8.69,0.33,9.02,2010,3.83,67.7,2.6,70.3
2010,2.59,0,2.59,0.2,0,0.2,2.79,5.71,4.39,6.91,0.81,0.64,0.14,2010,44.6,36.05,39.3,6.6,0.51,7.1,2009,3.93,66,5.1,71.1
2009,2,0,2,0.25,0,0.25,2.25,4.25,5.32,5.38,0.85,0.48,0.25,2009,42,14,26.9,7.42,0.93,8.35,2008,2.9,69,8.6,77.6
2008,2,0,2,1,0,1,3,-,-,6.64,0.89,0.44,2.21,2008,38.9,14.25,27.5,7.28,3.64,10.9,2007,4.15,48.2,24.1,72.3
2007,1.75,0,1.75,1.25,0,1.25,3,-,-,5.09,1.02,0.1,-,2007,65,34.3,48.7,3.59,2.56,6.16,2006,3.44,50.9,36.3,87.2
2006,1.75,0,1.75,1.25,0,1.25,3,-,-,4.33,0.95,0.25,-,2006,51.2,32.7,40.8,4.29,3.06,7.35,2005,3.66,47.8,34.2,82
2005,1.1,0,1.1,2.5,0,2.5,3.6,-,-,3.95,0.81,0.15,-,2005,49,30.1,39.1,2.81,6.4,9.21,2004,4.97,22.1,50.3,72.4
2004,2.33,0,2.33,1.55,0,1.55,3.89,-,-,3.63,0.82,0.21,-,2004,69,34.7,50.9,4.58,3.06,7.64,2003,5.44,42.9,28.6,71.4
2003,1.5,0,1.5,1.25,0,1.25,2.75,-,-,2.16,0.61,0.12,-,2003,64.5,49.5,55.8,2.69,2.24,4.93,2002,5.08,29.5,24.6,54.1
2002,1,0,1,0.5,1,1.5,2.5,-,-,0,0,0,-,2002,69.5,57,64,1.56,2.34,3.91,2001,4.88,20.5,30.7,51.2
2001,0,0,0,2.9,0.1,3,3,-,-,0,0,0,-,-,-,-,-,-,-,-,2000,3.51,0,85.5,85.5
2000,0,0,0,2,0,2,2,-,-,0,-,0,-,-,-,-,-,-,-,-,1999,-,-,-,-
平均,1.47,0.05,1.53,0.78,0.06,0.83,2.36,,,,,,,平均,43.6,27.8,35.2,5.3,1.5,6.8,平均,3.32,54.5,18.4,72.9
累計,28,1,29,14.8,1.1,15.9,44.9,,,,,,,累計,,,,,,,累計,59.8,,,
