盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,11.05,9.33,9.85,0,0,0,2017,0.01,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,13,9.05,10.2,0,0,0,2016,0.04,0,0,0
2016,0.2,0,0.2,0,0,0,0.2,0.2,0,-,-,-,-,2016,10.8,8.52,9.52,2.1,0,2.1,2015,0.11,182,0,182
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,20.3,7.86,13.6,0,0,0,2014,0.13,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,18.5,14.2,16,0,0,0,2013,1.58,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,21.9,9.6,15.3,0,0,0,2012,0.05,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,12.5,8.5,9.79,0,0,0,2011,-0.12,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,17.8,8.57,12.5,0,0,0,2010,1.24,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,14.8,9.72,12.4,0,0,0,2009,-0.37,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,14.8,4.92,10.2,0,0,0,2008,-0.34,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,18.8,4.77,10.2,0,0,0,2007,-1.89,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,22.55,5.95,9.85,0,0,0,2006,-0.84,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,8.45,4.3,6.03,0,0,0,2005,-1.25,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,7.85,3.7,5.21,0,0,0,2004,-0.66,0,0,0
2004,0,0,0,0,0,0,0,-,-,-,-,-,-,2004,12.85,4.33,6.77,0,0,0,2003,-1.41,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,5.8,2.8,4.11,0,0,0,2002,-2.98,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,7.25,2.28,4.37,0,0,0,2001,-1.87,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,7.5,2,4.12,0,0,0,2000,-1.51,0,0,0
2000,0,0,0,0,0,0,0,-,-,0,0,0,-,2000,24.6,3.9,11.6,0,0,0,1999,-0.36,0,0,0
1999,0,0,0,0,0,0,0,-,-,0,0,0,-,1999,29.5,11.4,21,0,0,0,1998,0.01,0,0,0
1998,0,0,0,2.5,0,2.5,2.5,-,-,0,0,0,-,1998,66.5,26.8,43.8,0,5.7,5.7,1997,3.01,0,83.1,83.1
1997,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,1997,69.5,40.1,55.9,0,2.68,2.68,1996,0.85,0,176,176
1996,0,0,0,1.7,0,1.7,1.7,-,-,0,0,0,-,1996,60.5,41.6,48.3,0,3.52,3.52,1995,0.96,0,177,177
1995,1.3,0,1.3,0,5,5,6.3,-,-,0,0,0,-,1995,102,42.5,70.8,1.84,7.07,8.9,1994,10.34,12.6,48.4,60.9
1994,0,0,0,1.2,0.4,1.6,1.6,-,-,0,0,0,-,1994,125,75,99,0,1.62,1.62,1993,0.14,0,1169,1169
1993,0,0,0,1,0,1,1,-,-,0,0,0,-,1993,149,48.9,86.7,0,1.15,1.15,1992,-0.74,0,-134,-134
1992,0,0,0,1,0,1,1,-,-,0,0,0,-,1992,223,59.5,116,0,0.86,0.86,1991,0.3,0,331,331
1991,0,0,0,2,0,2,2,-,-,-,-,-,-,1991,123,51.5,82.3,0,2.43,2.43,1990,1.7,0,118,118
1990,0,0,0,6.5,0,6.5,6.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0.8,0,0.8,15,0,15,15.8,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,1.5,0,1.5,8.5,0,8.5,10,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,0.3,0,0.3,1.5,0,1.5,1.8,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1985,0.2,0,0.2,1.83,0,1.83,2.03,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
1984,0.4,0,0.4,0.4,0.4,0.8,1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1983,-,-,-,-
平均,0.14,0,0.14,1.31,0.17,1.48,1.62,,,,,,,平均,43.5,18.6,28.8,0.1,0.9,1,平均,0.22,6.9,70.3,77.2
累計,4.7,0,4.7,44.6,5.8,50.4,55.1,,,,,,,累計,,,,,,,累計,6.13,,,
