盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,16.2,9.85,13.7,0,0,0,2017,-0.34,0,0,0
2017,0.77,0,0.77,0,0,0,0.77,0.85,0,-,-,-,-,2017,19.25,13.7,15.7,4.91,0,4.91,2016,0.88,87.5,0,87.5
2016,0.27,0,0.27,0,0,0,0.27,0.3,0,-,-,-,-,2016,16.35,12.1,13.8,1.95,0,1.95,2015,0.32,84.4,0,84.4
2015,0.18,0,0.18,0,0,0,0.18,0.2,0,1.01,0.71,0.02,0,2015,31,9.14,18.9,0.95,0,0.95,2014,1.28,14.1,0,14.1
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,30.3,16.55,24,0,0,0,2013,0.5,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,18.2,6.46,9.45,0,0,0,2012,-1.12,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,11.45,5.84,7.48,0,0,0,2011,-0.39,0,0,0
2011,0.2,0,0.2,0.55,0,0.55,0.75,0.21,5.76,2.26,2.66,0.02,0.46,2011,18.3,6.25,11.5,1.74,4.78,6.52,2010,0.81,24.7,67.9,92.6
2010,0.3,0,0.3,0.7,0,0.7,1,0.29,6.85,4.2,2.2,0.08,0,2010,26.8,16.25,20.6,1.46,3.4,4.85,2009,1.95,15.4,35.9,51.3
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,25.4,3.92,12.9,0,0,0,2008,-0.74,0,0,0
2008,0,0,0,0,0,0,0,-,-,-,-,-,-,2008,12.3,3.57,7.93,0,0,0,2007,-0.64,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,15.6,9.17,11.7,0,0,0,2006,-0.5,0,0,0
2006,0.5,0,0.5,0,0,0,0.5,-,-,2.98,2.32,0.04,-,2006,12.8,7.4,9.88,5.06,0,5.06,2005,1.18,42.4,0,42.4
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,15.85,7.4,11.5,0,0,0,2004,-0.47,0,0,0
2004,0.7,0,0.7,0,0,0,0.7,-,-,1.01,0.87,0.02,-,2004,14.95,7.35,10.4,6.75,0,6.75,2003,1.04,67.3,0,67.3
2003,0.85,0,0.85,0,0.21,0.21,1.07,-,-,1.18,1.05,0.02,-,2003,16.5,12,13.4,6.34,1.58,7.93,2002,0.99,86.1,21.5,108
2002,0.2,0,0.2,0.3,0.5,0.8,1,-,-,-,-,-,-,2002,28.2,11.3,17.8,1.12,4.5,5.62,2001,0.51,39.2,157,196
2001,0.3,0,0.3,0.3,0.7,1,1.3,-,-,0,0,0,-,2001,27.8,6.8,14.4,2.09,6.96,9.04,2000,1.05,28.6,95.2,124
2000,0.7,0,0.7,0.8,0.7,1.5,2.2,-,-,0,0,0,-,2000,48.5,8.3,25.9,2.71,5.8,8.51,1999,2.01,34.8,74.6,110
1999,1,0,1,0.7,0.3,1,2,-,-,0,0,0,-,1999,39.7,22,29.9,3.34,3.34,6.69,1998,1.84,54.3,54.3,109
1998,1,0,1,2,0,2,3,-,-,0,0,0,-,1998,85,32.2,49.1,2.04,4.08,6.12,1997,3.66,27.3,54.6,82
1997,1,0,1,2.5,0,2.5,3.5,-,-,0,0,0,-,1997,151,51.5,89.1,1.12,2.81,3.93,1996,3.66,27.3,68.2,95.5
1996,1,0,1,3.5,0,3.5,4.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1995,5.27,19,66.4,85.3
1995,1,0,1,5,0,5,6,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,2,0,2,0,0,0,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,1,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.46,0,0.46,0.67,0.09,0.76,1.22,,,,,,,平均,31,12.7,20,1.9,1.7,3.6,平均,0.99,28.4,30.2,58.6
累計,12,0,12,17.4,2.41,19.8,31.7,,,,,,,累計,,,,,,,累計,22.8,,,
