盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.2,0,0.2,0.7,0,0.7,0.9,4.34,152,-,-,-,-,2018,12.3,10.3,11.3,1.78,6.21,7.99,2017,1.33,15,52.6,67.7
2017,0.37,0,0.37,0,0,0,0.37,8.03,0,-,-,-,-,2017,12.2,8.88,10.1,3.65,0,3.65,2016,0.53,69.8,0,69.8
2016,0.49,0,0.49,0,0,0,0.49,11.1,0,-,-,-,-,2016,9.89,7.8,8.53,5.75,0,5.75,2015,0.66,74.2,0,74.2
2015,0.6,0,0.6,0,0,0,0.6,14.2,0,37,1.83,0.22,0,2015,11.65,7.51,9.87,6.08,0,6.08,2014,0.85,70.6,0,70.6
2014,0.45,0,0.45,0,0,0,0.45,10.7,0,25.4,1.73,0.14,0,2014,12.3,9.46,10.8,4.18,0,4.18,2013,0.62,72.6,0,72.6
2013,0.15,0,0.15,0,0,0,0.15,3.55,0,15.3,1.45,0.11,0,2013,11.85,9.3,10.4,1.44,0,1.44,2012,0.45,33.3,0,33.3
2012,0.25,0,0.25,0,0,0,0.25,5.92,0,25.5,3.13,0.19,0,2012,13.15,8.85,10.7,2.34,0,2.34,2011,0.35,71.4,0,71.4
2011,0.3,0,0.3,0.15,0,0.15,0.45,7,35,45.2,2.75,0.34,0,2011,16.3,9.55,12.8,2.34,1.17,3.51,2010,0.8,37.5,18.8,56.2
2010,0.1,0,0.1,0.84,0,0.84,0.94,1.88,158,76,2.99,0.57,0,2010,20.5,12.8,15.1,0.66,5.58,6.24,2009,1.58,6.3,53.2,59.5
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,19.85,6.42,13.6,0,0,0,2008,-3.6,0,0,0
2008,0.2,0,0.2,1,0,1,1.2,-,-,70.2,2.8,0,5.26,2008,26.3,5.13,16.1,1.24,6.21,7.46,2007,1.7,11.8,58.8,70.6
2007,0.2,0,0.2,0.5,0,0.5,0.7,-,-,41.4,2.8,0,-,2007,23.9,13.55,17.2,1.16,2.91,4.07,2006,1.05,19,47.6,66.7
2006,0.04,0,0.04,0.26,0,0.26,0.3,-,-,15.8,2.8,0,-,2006,15.35,11.45,12.7,0.31,2.04,2.36,2005,0.42,9.5,61.9,71.4
2005,1.01,0,1.01,0,0,0,1.01,-,-,46.1,3.08,0.35,-,2005,15.6,10.75,12.9,7.82,0,7.82,2004,1.1,92,0,92
2004,0.45,0,0.45,0,0,0,0.45,-,-,26.4,2.71,0.2,-,2004,17.9,10.1,12.6,3.58,0,3.58,2003,0.72,62.5,0,62.5
2003,0.5,0,0.5,0,0,0,0.5,-,-,29.3,3.74,0.22,-,2003,13.15,8.35,10.5,4.78,0,4.78,2002,0.58,86.5,0,86.5
2002,0.1,0,0.1,0.37,0.33,0.7,0.8,-,-,0,0,0,-,2002,17.1,9.5,12.5,0.8,5.6,6.4,2001,0.98,10.2,71.4,81.6
2001,0.3,0,0.3,1.7,1,2.7,3,-,-,0,0,0,-,2001,21.4,8.15,14.2,2.12,19,21.2,2000,1.6,18.8,169,188
2000,0,0,0,0,0,0,0,-,-,0,0,0,-,2000,32,9.4,19.3,0,0,0,1999,1.79,0,0,0
1999,0,0,0,0.07,0.18,0.25,0.25,-,-,0,0,0,-,1999,34.4,15,22.1,0,1.13,1.13,1998,0.12,0,208,208
1998,0,0,0,2.25,1,3.25,3.25,-,-,0,0,0,-,1998,72,16.8,35.1,0,9.27,9.27,1997,4.72,0,68.9,68.9
1997,0,0,0,0.74,0.86,1.6,1.6,-,-,0,0,0,-,1997,101,37.6,65.7,0,2.43,2.43,1996,2.01,0,79.4,79.4
1996,0,0,0,0.3,0,0.3,0.3,-,-,0,0,0,-,1996,47.2,11.7,23.3,0,1.29,1.29,1995,0.58,0,52,52
1995,0,0,0,2,0.39,2.39,2.39,-,-,-,-,-,-,1995,12.9,11,12,0,20,20,1994,2.78,0,86,86
1994,0.5,0,0.5,0,0,0,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,0.82,61,0,61
1993,0.2,0,0.2,0,0,0,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.25,0,0.25,0.42,0.14,0.56,0.81,,,,,,,平均,24.6,11.2,16.6,2.1,3.5,5.5,平均,0.98,32.9,41.1,74
累計,6.41,0,6.41,10.9,3.76,14.6,21.1,,,,,,,累計,,,,,,,累計,24.5,,,
