盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1,0,1,0,0,0,1,1.31,0,-,-,-,-,2018,45.3,34.7,38.8,2.58,0,2.58,2017,2.07,48.3,0,48.3
2017,3,0,3,0,0,0,3,3.93,0,-,-,-,-,2017,69.6,41.85,49.6,6.05,0,6.05,2016,6.05,49.6,0,49.6
2016,3.5,0,3.5,0,0,0,3.5,4.58,0,-,-,-,-,2016,95.5,51.5,69.2,5.06,0,5.06,2015,6.67,52.5,0,52.5
2015,2,0,2,0,0,0,2,2.59,0,9.12,1.57,0.3,0,2015,86.6,32.1,48.6,4.11,0,4.11,2014,4.52,44.2,0,44.2
2014,1,0,1,0,0,0,1,1.29,0,3.31,1.53,0.11,0,2014,48.5,31,39.1,2.56,0,2.56,2013,1.57,63.7,0,63.7
2013,1.2,0,1.2,0,0,0,1.2,1.66,0,4.57,-,0.15,0,2013,41.6,26.4,33.2,3.61,0,3.61,2012,-,-,-,-
2012,2.5,0,2.5,0,0,0,2.5,3.47,0,7.53,-,0.25,0,2012,65,31.1,43.9,5.7,0,5.7,2011,-,-,-,-
2011,0,0,0,0,0,0,0,0,0,0,-,0,0,2011,69.2,32.35,47.1,0,0,0,2010,-,-,-,-
平均,1.78,0,1.78,0,0,0,1.78,,,,,,,平均,65.2,35.1,46.2,3.7,0,3.7,平均,4.18,51.7,0,51.7
累計,14.2,0,14.2,0,0,0,14.2,,,,,,,累計,,,,,,,累計,20.9,,,
