盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,15.6,9.28,12.6,0,0,0,2017,-2.51,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,17.25,12,13.8,0,0,0,2016,-1.3,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,21.25,13.3,17.1,0,0,0,2015,-0.91,0,0,0
2015,0.1,0,0.1,0,0,0,0.1,0.37,0,3.42,2.25,0.14,0,2015,22.3,9.9,18,0.55,0,0.55,2014,0.42,23.8,0,23.8
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,30.2,16.4,22.6,0,0,0,2013,-1.18,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,29.35,17.1,21.5,0,0,0,2012,-6.35,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,42.4,13.6,26.6,0,0,0,2011,-4.86,0,0,0
2011,3,0,3,0.5,0,0.5,3.5,7.63,12.7,61,4.37,1.22,0,2011,97,19.8,55,5.45,0.91,6.36,2010,7.43,40.4,6.7,47.1
2010,0.1,0,0.1,0.8,0,0.8,0.9,0.16,13.1,7.42,4.48,0.15,0,2010,105.5,49.5,74.9,0.13,1.07,1.2,2009,1.25,8,64,72
2009,0.3,0,0.3,1.2,0,1.2,1.5,0.36,14.4,17,4.5,0.07,1.37,2009,62.4,19,27.8,1.08,4.32,5.4,2008,3.99,7.5,30.1,37.6
2008,1.02,0,1.02,0.51,0,0.51,1.53,-,-,12.8,4.5,0.17,0.85,2008,33.4,20,27.5,3.7,1.85,5.54,2007,3.18,32,16,48
2007,0,0,0,0,0,0,0,-,-,0.64,-,0.02,-,-,-,-,-,-,-,-,2006,-,-,-,-
平均,0.38,0,0.38,0.25,0,0.25,0.63,,,,,,,平均,43.3,18.2,28.9,1,0.7,1.7,平均,-0.08,10.2,10.6,20.8
累計,4.52,0,4.52,3.01,0,3.01,7.53,,,,,,,累計,,,,,,,累計,-0.84,,,
