盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,5.8,0.2,6,0,0,0,6,25.8,0,-,-,-,-,2018,89.3,73.8,82.5,7.27,0,7.27,2017,6.17,97.2,0,97.2
2017,5.75,0.25,6,0,0,0,6,25.8,0,-,-,-,-,2017,104.5,80.4,91.4,6.56,0,6.56,2016,6.69,89.7,0,89.7
2016,6.8,0,6.8,0,0,0,6.8,29.3,0,-,-,-,-,2016,107.5,79.1,91.6,7.42,0,7.42,2015,7.48,90.9,0,90.9
2015,7.8,0,7.8,0,0,0,7.8,33.6,0,6.05,0.16,0.3,0,2015,122,68.1,99.2,7.86,0,7.86,2014,8.67,90,0,90
2014,6.7,0,6.7,0,0,0,6.7,28.9,0,5.19,0.16,0.26,0,2014,113.5,85.7,99.7,6.72,0,6.72,2013,7.43,90.2,0,90.2
2013,6,0.5,6.5,0,0,0,6.5,28,0,5.17,0.18,0.85,0,2013,105.5,79.5,90.8,7.16,0,7.16,2012,6.61,98.3,0,98.3
2012,5.5,0,5.5,0,0,0,5.5,23.7,0,5.73,0.2,0.86,0,2012,90.9,72.2,80,6.88,0,6.88,2011,6.72,81.8,0,81.8
2011,3,0,3,0,0,0,3,12.8,0,2.95,0.2,0.44,0,2011,90.3,57.1,75.5,3.97,0,3.97,2010,3.48,86.2,0,86.2
2010,5.99,0,5.99,0,0,0,5.99,25.4,0,5.1,0.12,1.31,0,2010,124,69.1,91.2,6.57,0,6.57,2009,10.42,57.5,0,57.5
2009,3.25,0,3.25,0.1,0.39,0.49,3.75,13,19.8,2.7,0.12,0.56,1.23,2009,122.5,57.6,92.6,3.51,0.53,4.04,2008,5.72,56.8,8.6,65.5
2008,3.97,0,3.97,0.1,0.4,0.5,4.46,-,-,3.07,0.11,0.23,2.3,2008,126.5,36.1,80.3,4.94,0.62,5.56,2007,7.78,51,6.4,57.4
2007,3.56,0,3.56,0.1,0,0.1,3.66,-,-,2.57,0.11,0.27,-,2007,180,84,118,3.03,0.08,3.11,2006,7.23,49.3,1.4,50.7
2006,2.99,0,2.99,0.2,0.3,0.5,3.49,-,-,0,0,0.27,-,2006,98.1,49.4,71.4,4.19,0.7,4.89,2005,4.58,65.3,10.9,76.2
2005,3.99,0,3.99,1,0,1,4.99,-,-,0,0,0.31,-,2005,97,53.9,75.2,5.3,1.33,6.63,2004,6.85,58.2,14.6,72.8
2004,3.48,0,3.48,1.99,0,1.99,5.48,-,-,0,0,0.19,-,2004,107,61,76.4,4.56,2.61,7.17,2003,6.32,55.1,31.5,86.7
2003,3.3,0,3.3,1.2,0,1.2,4.5,-,-,0,0,0.14,-,2003,93.5,53,72,4.59,1.67,6.25,2002,5.4,61.1,22.2,83.3
2002,0.5,0,0.5,2,0,2,2.5,-,-,0,0,0,-,2002,125.5,59,88.9,0.56,2.25,2.81,2001,2.91,17.2,68.7,85.9
2001,1.86,0,1.86,2.5,0,2.5,4.36,-,-,0,0,0,-,2001,96.5,26,51.8,3.59,4.83,8.42,2000,5.03,37,49.7,86.7
2000,1,0,1,3.5,0.5,4,5,-,-,0,0,0,-,-,-,-,-,-,-,-,1999,5.01,20,79.8,99.8
1999,1.35,0,1.35,6,1,7,8.35,-,-,0,-,0,-,-,-,-,-,-,-,-,1998,-,-,-,-
1998,1,0,1,2,1,3,4,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
平均,3.98,0.05,4.03,0.99,0.17,1.16,5.18,,,,,,,平均,111,63.6,84.9,5.3,0.8,6.1,平均,6.34,65.9,15.5,81.4
累計,83.6,0.95,84.5,20.7,3.59,24.3,109,,,,,,,累計,,,,,,,累計,121,,,
