盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,6.2,0,6.2,0,0,0,6.2,18,0,-,-,-,-,2018,99.5,76.7,88,7.05,0,7.05,2017,10.48,59.2,0,59.2
2017,6,0,6,0,0,0,6,17.4,0,-,-,-,-,2017,79.9,62.6,70.9,8.46,0,8.46,2016,9.69,61.9,0,61.9
2016,2.08,0.76,2.83,0,0,0,2.83,8.23,0,-,-,-,-,2016,66.2,40.5,53.1,5.34,0,5.34,2015,2.44,116,0,116
2015,4,0,4,0.5,0,0.5,4.5,10.5,131,2.5,0.13,0.25,0,2015,72.9,39.45,57.2,6.99,0.87,7.87,2014,7.22,55.4,6.9,62.3
2014,6.5,0,6.5,0.5,0,0.5,7,16.2,12.4,2.5,0.05,0.25,0,2014,94.3,61.1,78.4,8.29,0.64,8.93,2013,20.36,31.9,2.5,34.4
2013,9.97,0,9.97,0,0,0,9.97,24.8,0,2.5,0.05,0.25,0,2013,131,84.9,102,9.76,0,9.76,2012,21.28,46.9,0,46.9
2012,5.5,0,5.5,0.1,0,0.1,5.6,13.5,2.45,2.5,0.11,0,0.51,2012,85.6,48.55,67.4,8.16,0.15,8.3,2011,9.35,58.8,1.1,59.9
2011,6.2,0,6.2,0.1,0,0.1,6.3,15,2.41,2.5,0.09,0,0.37,2011,96,43.9,71.2,8.71,0.14,8.85,2010,11.18,55.5,0.9,56.4
2010,4,0,4,0.2,0,0.2,4.2,9.45,4.73,2.5,0.21,0,0.38,2010,88.8,50.3,68,5.88,0.29,6.18,2009,5.57,71.8,3.6,75.4
2009,3.7,0,3.7,0.5,0,0.5,4.2,7.79,10.5,2.5,0.16,0,0.35,2009,89,22.4,55.5,6.66,0.9,7.56,2008,8.19,45.2,6.1,51.3
2008,4.8,0,4.8,0.2,0,0.2,5,-,-,2.5,0.2,0,0.92,2008,111,17.25,60.6,7.91,0.33,8.24,2007,7.56,63.5,2.6,66.1
2007,4,0,4,1,0,1,5,-,-,2,0.18,0,-,2007,91.6,47,66.6,6.01,1.5,7.51,2006,7.95,50.3,12.6,62.9
2006,2.07,0,2.07,1.89,0,1.89,3.96,-,-,1.97,0.3,0,-,2006,103,32.8,72.3,2.87,2.61,5.48,2005,5.74,36.1,32.8,69
2005,1.5,0,1.5,1.5,0,1.5,3,-,-,1.53,0.37,0,-,2005,47,27.7,36.8,4.07,4.07,8.15,2004,4.14,36.2,36.2,72.5
2004,0.7,0,0.7,0.8,0,0.8,1.5,-,-,1.44,0.88,0,-,2004,47,20.3,33.6,2.09,2.38,4.47,2003,1.79,39.1,44.7,83.8
2003,1,0,1,0.5,0,0.5,1.5,-,-,0.67,0.43,0.01,-,2003,22,10.05,12.6,7.91,3.95,11.9,2002,1.79,55.9,27.9,83.8
2002,0.5,0,0.5,1,0,1,1.5,-,-,0,0,0,-,2002,15.7,10,11.7,4.26,8.53,12.8,2001,2.43,20.6,41.2,61.7
2001,0.5,0,0.5,1,0,1,1.5,-,-,0,0,0,-,-,-,-,-,-,-,-,2000,1.7,29.4,58.8,88.2
2000,0,0,0,1,0,1,1,-,-,0,0,0,-,-,-,-,-,-,-,-,1999,1.15,0,87,87
1999,0,0,0,1,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-,-,-,-
1998,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
平均,3.3,0.04,3.33,0.56,0,0.56,3.89,,,,,,,平均,78.9,40.9,59.2,6.5,1.6,8,平均,7.37,49.1,19.2,68.4
累計,69.2,0.76,70,11.8,0,11.8,81.8,,,,,,,累計,,,,,,,累計,140,,,
