盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.25,0,0.25,0,0,0,0.25,0.26,0,-,-,-,-,2018,13.8,10,11.7,2.14,0,2.14,2017,0.73,34.2,0,34.2
2017,0.5,0,0.5,0,0,0,0.5,0.51,0,-,-,-,-,2017,16.75,10.35,13.1,3.81,0,3.81,2016,0.59,84.7,0,84.7
2016,0.35,0,0.35,0,0,0,0.35,0.36,0,-,-,-,-,2016,11.35,9.6,10.2,3.43,0,3.43,2015,0.41,85.4,0,85.4
2015,0.8,0,0.8,0,0,0,0.8,0.82,0,2.47,3.16,0.04,0,2015,16.45,9.7,12.5,6.42,0,6.42,2014,0.77,104,0,104
2014,1,0,1,0,0,0,1,1.02,0,4.12,8.11,0.06,0,2014,20.75,11.2,15.3,6.56,0,6.56,2013,0.5,200,0,200
2013,0.4,0,0.4,0,0,0,0.4,0.41,0,1.56,2.8,0.02,0,2013,12,9.95,10.6,3.77,0,3.77,2012,0.55,72.7,0,72.7
2012,0.3,0,0.3,0,0,0,0.3,0.31,0,0.14,1.22,0,0,2012,12.7,9.21,10.8,2.77,0,2.77,2011,0.11,273,0,273
2011,0.6,0,0.6,0,0,0,0.6,0.61,0,0.59,0.49,0.01,0,2011,18.2,9.16,13.1,4.57,0,4.57,2010,1.17,51.3,0,51.3
2010,1.8,0,1.8,0,0,0,1.8,1.84,0,7.63,3.31,0.11,0,2010,28.15,16.05,21.4,8.43,0,8.43,2009,2.26,79.6,0,79.6
2009,1,0,1,0,0,0,1,1.02,0,3.99,2.82,0.06,0,2009,28.35,9.45,17.2,5.82,0,5.82,2008,1.38,72.5,0,72.5
2008,1.3,0,1.3,0.5,0,0.5,1.8,-,-,6.2,3.16,0.02,0.57,2008,23.45,9.45,15.9,8.16,3.14,11.3,2007,2.04,63.7,24.5,88.2
2007,1.3,0,1.3,0.5,0,0.5,1.8,-,-,6.2,3.09,0.02,-,2007,39.4,18.1,27.4,4.75,1.83,6.58,2006,2.29,56.8,21.8,78.6
2006,0.5,0,0.5,1,0,1,1.5,-,-,5.5,3.19,0.01,-,2006,32,17.7,24.1,2.08,4.16,6.23,2005,2.18,22.9,45.9,68.8
2005,0.4,0,0.4,0.8,0,0.8,1.2,-,-,4.3,2.98,0.01,-,2005,20.8,14.95,17,2.36,4.72,7.08,2004,1.94,20.6,41.2,61.9
2004,0.32,0,0.32,1.27,0,1.27,1.59,-,-,4,3.1,0,-,2004,29.9,13.95,21.1,1.51,6.04,7.55,2003,1.89,16.9,67.4,84.3
2003,0,0,0,1,0,1,1,-,-,2.1,3.14,0,-,2003,30.7,16.7,22.8,0,4.38,4.38,2002,1.08,0,92.6,92.6
2002,0,0,0,2,0,2,2,-,-,0,0,0,-,2002,59.5,15.8,29.7,0,6.74,6.74,2001,2.54,0,78.7,78.7
2001,0,0,0,2.25,0.35,2.6,2.6,-,-,0,0,0,-,2001,52,23.5,34,0,7.65,7.65,2000,2.62,0,99.2,99.2
2000,0,0,0,3.4,0,3.4,3.4,-,-,0,0,0,-,2000,46,24.4,30.3,0,11.2,11.2,1999,5.07,0,67.1,67.1
1999,0,0,0,1.65,0,1.65,1.65,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-,-,-,-
1998,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
平均,0.52,0,0.52,0.68,0.02,0.7,1.22,,,,,,,平均,27,13.6,18.9,3.5,2.6,6.1,平均,1.59,65.2,28.3,93.5
累計,10.8,0,10.8,14.4,0.35,14.7,25.5,,,,,,,累計,,,,,,,累計,30.1,,,
