盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,14.45,7.81,10.6,0,0,0,2017,1.06,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,11.1,6.97,8.61,0,0,0,2016,-2.93,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,10.25,6.84,8.07,0,0,0,2015,-4.01,0,0,0
2015,0.25,0,0.25,0,0,0,0.25,0.93,0,0.91,-4.66,0.01,0,2015,18.5,8.38,13.3,1.87,0,1.87,2014,-0.05,-500,0,-500
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,23.5,16.05,19.4,0,0,0,2013,-0.79,0,0,0
2013,0.25,0,0.25,0,0,0,0.25,0.94,0,0.98,0.2,0.01,0,2013,27.4,18.05,21.1,1.21,0,1.21,2012,1.75,14.5,0,14.5
2012,0.5,0,0.5,0,0,0,0.5,1.39,0,1.47,0.27,0.02,0,2012,50,21.6,34.7,1.44,0,1.44,2011,1.99,25.1,0,25.1
2011,1.01,0,1.01,0,0,0,1.01,2.79,0,2.94,0.28,0.03,0,2011,79.6,30.4,59,1.7,0,1.7,2010,3.98,25.3,0,25.3
2010,1.01,0,1.01,0,0,0,1.01,2.69,0,2.8,0.28,0.03,0,2010,72.4,39.35,57.5,1.76,0,1.76,2009,3.84,26.3,0,26.3
2009,1.03,0,1.03,1.03,0,1.03,2.05,2.44,24.4,4.62,0.2,0.05,0,2009,54.2,29.5,42.2,2.43,2.43,4.86,2008,9.43,10.9,10.9,21.8
2008,1.02,0,1.02,0,0,0,1.02,-,-,0,0,0.02,0,2008,89.8,22.2,55.7,1.83,0,1.83,2007,3.25,31.3,0,31.3
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,103,28.4,57.6,0,0,0,2006,1.34,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,33.8,4.9,14,0,0,0,2005,1.04,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,10.05,3.7,6.32,0,0,0,2004,-1.92,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,13.35,5.45,8.33,0,0,0,2003,0.12,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,7.7,3.11,5.04,0,0,0,2002,-0.67,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,4.9,1.54,2.8,0,0,0,2001,-3.93,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,3.9,1.67,2.51,0,0,0,2000,-0.35,0,0,0
2000,0,0,0,0,0,0,0,-,-,0,0,0,-,2000,9,2.74,5.62,0,0,0,1999,-1.99,0,0,0
1999,0,0,0,0,0,0,0,-,-,0,0,0,-,1999,12,4.04,7.73,0,0,0,1998,0.81,0,0,0
1998,0,0,0,0,0.6,0.6,0.6,-,-,0,0,0,-,1998,19.2,8.15,14,0,4.28,4.28,1997,0.17,0,353,353
1997,0,0,0,0,0.5,0.5,0.5,-,-,0,0,0,-,1997,30.7,13.7,19.4,0,2.57,2.57,1996,0.34,0,147,147
1996,0,0,0,0,0,0,0,-,-,0,0,0,-,1996,23.2,16.7,19.3,0,0,0,1995,1.07,0,0,0
1995,0,0,0,0,0,0,0,-,-,0,0,0,-,1995,24.5,12.75,18.1,0,0,0,1994,0.08,0,0,0
1994,0,0,0,0,0,0,0,-,-,0,0,0,-,1994,29.8,16.89,21.7,0,0,0,1993,-1.68,0,0,0
1993,0,0,0,0,0,0,0,-,-,0,0,0,-,1993,35.5,18.39,25.5,0,0,0,1992,-0.34,0,0,0
1992,0,0,0,0,0,0,0,-,-,0,0,0,-,1992,39.29,16,25.7,0,0,0,1991,0.73,0,0,0
1991,0,0,0,0,0,0,0,-,-,0,0,0,-,1991,43.7,16.89,31.2,0,0,0,1990,-5.5,0,0,0
1990,0,0,0,0,0,0,0,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
平均,0.17,0,0.17,0.04,0.04,0.07,0.25,,,,,,,平均,32,13.6,22,0.4,0.3,0.8,平均,0.24,-13.1,18.2,5.2
累計,5.07,0,5.07,1.03,1.1,2.13,7.19,,,,,,,累計,,,,,,,累計,6.84,,,
