盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,6,0,6,0,0,0,6,6.69,0,-,-,-,-,2018,267.5,171.5,225,2.67,0,2.67,2017,7.03,85.3,0,85.3
2017,4.5,0,4.5,0,0,0,4.5,5.02,0,-,-,-,-,2017,273,113,171,2.64,0,2.64,2016,5.5,81.8,0,81.8
2016,3.5,0,3.5,0,0,0,3.5,3.9,0,-,-,-,-,2016,161.5,102.5,133,2.63,0,2.63,2015,4.71,74.3,0,74.3
2015,2.2,0,2.2,0,0,0,2.2,2.45,0,5.48,1.8,0.27,0,2015,152,52.7,95.5,2.3,0,2.3,2014,3.04,72.4,0,72.4
2014,2,0,2,0,0,0,2,2,0,9.5,-,0.24,0,-,-,-,-,-,-,-,2013,-,-,-,-
2013,0.8,0,0.8,0,0,0,0.8,0.8,0,3.21,3.6,0.08,0,-,-,-,-,-,-,-,2012,1.17,68.4,0,68.4
2012,0.8,0,0.8,0,0,0,0.8,0.6,0,3.02,3.6,0.08,0,-,-,-,-,-,-,-,2011,1.12,71.4,0,71.4
2011,0.7,0,0.7,0,0,0,0.7,0.52,0,5.45,9,0.02,0,-,-,-,-,-,-,-,2010,0.81,86.4,0,86.4
2010,0.35,0,0.35,0,0,0,0.35,0.26,0,1.2,3.25,0.03,0,-,-,-,-,-,-,-,2009,0.49,71.4,0,71.4
2009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2008,0.27,-,-,-
2008,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2007,0.03,-,-,-
2007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2006,-0.49,-,-,-
2006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2005,-1.05,-,-,-
2005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2004,0.23,-,-,-
2004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2003,0.58,-,-,-
2003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2002,1.55,-,-,-
平均,1.3,0,1.3,0,0,0,1.3,,,,,,,平均,214,110,156,2.6,0,2.6,平均,1.67,76.4,0,76.4
累計,20.8,0,20.8,0,0,0,20.8,,,,,,,累計,,,,,,,累計,25,,,
