盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.5,0,1.5,0.3,0,0.3,1.8,7.38,14.8,-,-,-,-,2018,35.55,28,31.2,4.81,0.96,5.77,2017,2.58,58.1,11.6,69.8
2017,1.7,0,1.7,0.3,0,0.3,2,8.12,14.3,-,-,-,-,2017,37.6,22.9,29.1,5.85,1.03,6.88,2016,3.02,56.3,9.9,66.2
2016,1,0,1,0.2,0,0.2,1.2,4.68,9.37,-,-,-,-,2016,28.05,12,18.2,5.51,1.1,6.61,2015,1.64,61,12.2,73.2
2015,0.2,0,0.2,0,0,0,0.2,0.94,0,0,0,0.01,0,2015,16.2,10,13.3,1.5,0,1.5,2014,0.25,80,0,80
2014,0.8,0,0.8,0.4,0,0.4,1.2,3.6,18,0,0,0.07,0,2014,17.25,9.7,14,5.72,2.86,8.58,2013,1.67,47.9,24,71.9
2013,0.4,0,0.4,0.6,0,0.6,1,1.7,25.5,0,0,0.07,0,2013,20.95,14.1,17,2.36,3.54,5.89,2012,1.88,21.3,31.9,53.2
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,15.6,8.23,11.7,0,0,0,2011,-0.22,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,16.35,7.8,11.8,0,0,0,2010,0.01,0,0,0
2010,0.3,0,0.3,0,0,0,0.3,1.27,425,0,0,0.02,0,2010,15.15,9,11.8,2.55,0,2.55,2009,1.21,24.8,0,24.8
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,13.35,6.35,10.8,0,0,0,2008,-0.78,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,16.75,4,9.58,0,0,0,2007,0.11,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,13.1,7.62,9,0,0,0,2006,0.15,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,10.45,6.42,7.82,0,0,0,2005,-1.31,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,16.3,7.96,10.5,0,0,0,2004,2,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,17.4,10.65,13.3,0,0,0,2003,0.01,0,0,0
