盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.54,0.36,0.9,0,0,0,0.9,0.76,0,-,-,-,-,2018,28,20.05,23,3.92,0,3.92,2017,0.63,143,0,143
2017,0.77,0.33,1.1,0,0,0,1.1,0.92,0,-,-,-,-,2017,28.65,21,23.3,4.72,0,4.72,2016,0.86,128,0,128
2016,0.88,0.28,1.16,0,0,0,1.16,0.97,0,-,-,-,-,2016,28,19.55,23,5.05,0,5.05,2015,1.01,115,0,115
2015,0.75,0.4,1.15,0,0,0,1.15,0.96,0,1.25,1.51,0.08,0,2015,39.5,15.7,27.7,4.15,0,4.15,2014,1,115,0,115
2014,0.79,0.33,1.12,0,0,0,1.12,0.93,0,1.38,1.92,0.07,0,2014,49,20.9,34,3.29,0,3.29,2013,0.87,129,0,129
2013,0.6,0.4,1,0,0,0,1,0.83,0,1.1,1.8,0.06,0,2013,23.1,16.8,19.1,5.24,0,5.24,2012,0.75,133,0,133
2012,0,0.61,0.61,0,0,0,0.61,0.5,0,0,0,0,0,2012,24.9,14.45,18.1,3.37,0,3.37,2011,0.6,101,0,101
2011,1.15,0,1.15,0.1,0.1,0.2,1.35,0.96,0.83,2.12,1.68,0.11,0,2011,42.6,16.3,26.3,4.37,0.76,5.14,2010,1.53,75.1,13.1,88.1
2010,1.15,0,1.15,0,0.2,0.2,1.35,0.93,0,1.22,0.96,0.12,0,2010,51.4,35.7,45,2.55,0.45,3,2009,1.62,70.9,12.4,83.3
2009,0.54,0,0.54,0,0,0,0.54,0.43,0,0.61,1.08,0.06,0,2009,52.1,17.2,34.4,1.56,0,1.56,2008,0.71,75.8,0,75.8
2008,1.36,0,1.36,0.1,0.1,0.2,1.56,-,-,1.43,0.89,0.2,0.68,2008,82,13.1,40.4,3.37,0.49,3.87,2007,2.19,62.3,9.1,71.4
2007,0.73,0,0.73,0.13,0,0.13,0.86,-,-,0.7,0.79,0.08,-,2007,152,65,84.8,0.86,0.16,1.02,2006,1.39,52.7,9.5,62.2
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,-,-,-,-,-,-,-,2005,0.19,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,-,-,-,-,-,-,-,2004,0.01,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,-,-,-,-,-,-,-,2003,-0.09,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,-,-,-,-,-,-,-,2002,0.7,0,0,0
2002,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,-,-,-,-
2001,0,0,0,0.4,0,0.4,0.4,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,-,-,-
2000,0,0,0,2.5,0,2.5,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,-,-,-,-
平均,0.49,0.14,0.63,0.17,0.02,0.19,0.82,,,,,,,平均,50.1,23,33.3,3.5,0.2,3.7,平均,0.87,75,2.8,77.8
累計,9.26,2.71,12,3.23,0.4,3.63,15.6,,,,,,,累計,,,,,,,累計,14,,,
