盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,21.7,14.8,16.5,0,0,0,2017,-1.55,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,20.65,12.8,15.4,0,0,0,2016,-0.71,0,0,0
2016,0,0.32,0.32,0,0,0,0.32,0.4,0,-,-,-,-,2016,17.9,11.1,14.3,2.27,0,2.27,2015,-1.07,-30.3,0,-30.3
2015,0,0.31,0.31,0,0,0,0.31,0.4,0,0,0,0,0,2015,31.7,15.95,22.4,1.37,0,1.37,2014,-0.34,-90,0,-90
2014,0,0.42,0.42,0,0,0,0.42,0.55,0,0,0,0,0,2014,49.1,20.8,33.1,1.27,0,1.27,2013,-1.42,-29.6,0,-29.6
2013,0.31,0.53,0.83,0,0,0,0.83,0.95,0,1,3.33,0.05,0,2013,42.6,28.2,36.1,2.3,0,2.3,2012,0.26,320,0,320
2012,2.01,1,3.01,0,0.5,0.5,3.52,3.33,5.55,2,0.95,0.15,0,2012,80,30.5,51.4,5.86,0.98,6.84,2011,2.04,148,24.6,172
2011,3.5,0,3.5,1,0.5,1.5,5,3.11,8.88,6,1.22,0.42,0,2011,182,46.25,107,3.27,1.4,4.68,2010,6.2,56.5,24.2,80.6
2010,3,0,3,1.38,0.12,1.5,4.5,2,9.22,5.08,1.56,0,1,2010,194.5,121,169,1.77,0.89,2.66,2009,5.31,56.5,28.2,84.7
2009,1,0,1,1.72,0.3,2.02,3.02,0.5,8.59,3,2,0.12,0,-,-,-,-,-,-,-,2008,3.03,33,66.6,99.6
2008,1,0,1,1.3,0.7,2,3,-,-,3,2.45,0,1.32,-,-,-,-,-,-,-,2007,3.47,28.8,57.6,86.5
平均,0.98,0.23,1.22,0.49,0.19,0.68,1.9,,,,,,,平均,71.1,33.5,51.7,2,0.4,2.4,平均,1.38,44.8,18.3,63.1
累計,10.8,2.58,13.4,5.4,2.12,7.52,20.9,,,,,,,累計,,,,,,,累計,15.2,,,
