盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,4.18,2.5,3.26,0,0,0,2017,-2.01,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,4.59,2.33,3.11,0,0,0,2016,-6.84,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,8.39,2.11,5.23,0,0,0,2015,-5.75,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,17.3,6.01,11.4,0,0,0,2014,0.38,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,25.85,13.2,19.2,0,0,0,2013,-1.63,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,25.8,13.3,19,0,0,0,2012,-2.58,0,0,0
2012,0,0,0,0.6,0,0.6,0.6,0,15.7,5.45,1.8,0.27,0,2012,52.6,17.65,30.3,0,1.97,1.97,2011,1.16,0,51.4,51.4
2011,0,0,0,2.25,0,2.25,2.25,0,49.4,10.3,1.74,0,0.68,2011,115.5,33,68.4,0,3.29,3.29,2010,3.71,0,60.8,60.8
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,56,36.05,46.7,0,0,0,2009,-1.51,0,0,0
2009,0.49,0,0.49,1.97,0,1.97,2.47,0.5,20.1,5.71,1.8,0,0.38,2009,66.2,32,42.9,1.15,4.6,5.76,2008,3.16,15.6,62.5,78.1
2008,0,0,0,3.6,0.7,4.3,4.3,-,-,5.45,1.8,0.03,1.39,2008,125,31.2,72.6,0,5.92,5.92,2007,4.84,0,88.8,88.8
2007,0,0,0,1.82,0.27,2.09,2.09,-,-,2.19,1.11,0,-,2007,109,78,92.6,0,2.26,2.26,2006,3.94,0,53,53
2006,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2005,0.09,0,0,0
2005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2004,-0.89,-,-,-
2004,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2003,-1.7,0,0,0
平均,0.03,0,0.03,0.68,0.06,0.75,0.78,,,,,,,平均,50.9,22.3,34.6,0.1,1.5,1.6,平均,-0.38,1.1,22.6,23.7
累計,0.49,0,0.49,10.2,0.97,11.2,11.7,,,,,,,累計,,,,,,,累計,-5.63,,,
