盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,2.78,1.71,2.11,0,0,0,2017,0.46,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,3.69,1.28,1.91,0,0,0,2016,-0.27,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,1.88,0.4,0.96,0,0,0,2015,-1.35,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1.71,0.65,1.1,0,0,0,2014,-0.61,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,2.08,1.24,1.72,0,0,0,2013,-0.75,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2.27,0.83,1.54,0,0,0,2012,-1.82,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2.6,0.76,1.23,0,0,0,2011,-1.93,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4.82,1.06,3.04,0,0,0,2010,-2.42,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,5.07,1.91,3.43,0,0,0,2009,-3.46,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,5.9,2.59,4.09,0,0,0,2008,-1.47,0,0,0
2008,0.4,0,0.4,0,0,0,0.4,-,-,0,0,3.32,0,2008,11.4,2.03,7.22,5.55,0,5.55,2007,1.02,39.3,0,39.3
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,13.75,5.71,8.79,0,0,0,2006,-1.7,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,10.75,6.13,7.71,0,0,0,2005,-0.94,0,0,0
2005,0.54,0,0.54,0.18,0.63,0.81,1.35,-,-,0,0,2.8,-,2005,15.4,7.14,11.7,4.62,6.92,11.5,2004,1.58,34.2,51.3,85.6
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,26.2,11.45,16.8,0,0,0,2003,0.18,0,0,0
2003,0,0,0,0,0,0,0,-,-,1.57,-0.05,0,-,2003,20.2,7.5,13.7,0,0,0,2002,-0.74,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,46,9.85,24.6,0,0,0,2001,-1.5,0,0,0
2001,0,0,0,1.2,0.3,1.5,1.5,-,-,0,0,0,-,2001,32.9,6.7,16.9,0,8.9,8.9,2000,2.17,0,69.1,69.1
2000,1,0,1,0.4,0.6,1,2,-,-,0,0,0,-,2000,64,18.7,34.7,2.88,2.88,5.76,1999,2.03,49.3,49.3,98.5
1999,0,0,0,0.5,0.7,1.2,1.2,-,-,0,0,0,-,-,-,-,-,-,-,-,1998,0.02,0,6000,6000
1998,0,0,0,1,1,2,2,-,-,0,0,0,-,-,-,-,-,-,-,-,1997,0.22,0,909,909
1997,0.5,0,0.5,4.5,0,4.5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
平均,0.11,0,0.11,0.35,0.15,0.5,0.61,,,,,,,平均,14.4,4.61,8.59,0.7,1,1.7,平均,-0.54,5.8,337,343
累計,2.44,0,2.44,7.78,3.23,11,13.5,,,,,,,累計,,,,,,,累計,-11.3,,,
