盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.2,0,0.2,0,0,0,0.2,0.18,0,-,-,-,-,2018,15.7,13.4,14.3,1.4,0,1.4,2017,0.33,60.6,0,60.6
2017,0.6,0,0.6,0,0,0,0.6,0.53,0,-,-,-,-,2017,15.3,13.75,14.4,4.17,0,4.17,2016,0.97,61.9,0,61.9
2016,1,0,1,0,0,0,1,0.81,0,-,-,-,-,2016,17.65,14.45,16,6.27,0,6.27,2015,1.24,80.6,0,80.6
2015,0.3,0,0.3,0.67,0.03,0.7,1,0.23,5.28,2.23,2.7,0,0.42,2015,18.2,14.1,15.5,1.93,4.51,6.44,2014,1.1,27.3,63.6,90.9
2014,0.6,0,0.6,0,0,0,0.6,0.45,0,1.37,2.7,0.04,0,2014,17,13.8,14.9,4.01,0,4.01,2013,0.68,88.2,0,88.2
2013,0.7,0,0.7,0.3,0,0.3,1,0.51,2.2,2.01,2.7,0.05,0,2013,16.6,14.05,14.9,4.7,2.01,6.71,2012,1.02,68.6,29.4,98
2012,0.25,0,0.25,0.5,0,0.5,0.75,0.17,69.2,1.52,2.7,0.04,0,2012,19.5,12.25,14.6,1.71,3.42,5.13,2011,0.81,30.9,61.7,92.6
2011,0.2,0,0.2,0,0,0,0.2,0.14,0,0.28,1.99,0,0,2011,24.6,10.9,16.4,1.22,0,1.22,2010,0.2,100,0,100
2010,0.25,0,0.25,0.15,0.1,0.25,0.5,0.17,1.02,0.82,2.7,0.01,0,2010,32.75,12.8,19.8,1.26,1.26,2.52,2009,0.45,55.6,55.6,111
2009,0,0,0,0.5,0,0.5,0.5,-,-,-,-,-,-,2009,18.7,10.2,13.7,0,3.65,3.65,2008,0.61,0,82,82
2008,0.5,0,0.5,0.5,0,0.5,1,-,-,2.07,2.7,0,0.55,2008,15.95,8.83,12.3,4.06,4.06,8.11,2007,1.59,31.4,31.4,62.9
2007,0.3,0,0.3,0.5,0,0.5,0.8,-,-,1.22,2.7,0,-,2007,27.6,10.95,15.4,1.94,3.24,5.18,2006,0.99,30.3,50.5,80.8
2006,0,0,0,0.5,0,0.5,0.5,-,-,0.53,2.7,0,-,2006,11.5,8.06,9.37,0,5.33,5.33,2005,0.45,0,111,111
2005,0.3,0,0.3,0.5,0,0.5,0.8,-,-,0.95,2.17,0,-,2005,16.1,9.02,11.7,2.56,4.27,6.83,2004,1.07,28,46.7,74.8
2004,0.5,0,0.5,1,0,1,1.5,-,-,-,-,-,-,2004,20.3,13.4,16.9,2.97,5.93,8.9,2003,1.84,27.2,54.3,81.5
2003,0.7,0,0.7,1,0,1,1.7,-,-,1.84,2.7,0,-,2003,22.2,16.8,18.8,3.73,5.32,9.05,2002,2.05,34.1,48.8,82.9
2002,0.7,0,0.7,0.88,0.12,1,1.7,-,-,0,0,0,-,2002,27.1,15.7,20,3.5,5,8.49,2001,2.07,33.8,48.3,82.1
2001,1,0,1,1,0,1,2,-,-,0,0,0,-,2001,23.4,11.85,15.6,6.4,6.4,12.8,2000,2.22,45,45,90.1
2000,0,0,0,2.5,0,2.5,2.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1999,2.61,0,95.8,95.8
1999,0,0,0,1.5,0,1.5,1.5,-,-,0,-,0,-,-,-,-,-,-,-,-,1998,-,-,-,-
1998,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
平均,0.39,0,0.39,0.57,0.01,0.58,0.97,,,,,,,平均,20,12.5,15.3,2.9,3,5.9,平均,1.17,42.3,43.4,85.7
累計,8.1,0,8.1,12,0.25,12.2,20.4,,,,,,,累計,,,,,,,累計,22.3,,,
