盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.5,0,0.5,0,0,0,0.5,1.67,0,-,-,-,-,2018,12.3,9.9,11.4,4.39,0,4.39,2017,0.51,98,0,98
2017,0.5,0,0.5,0,0,0,0.5,1.67,0,-,-,-,-,2017,12.4,8.4,9.73,5.14,0,5.14,2016,0.13,385,0,385
2016,0.51,0,0.51,0,0,0,0.51,1.69,0,-,-,-,-,2016,9.19,8.1,8.61,5.87,0,5.87,2015,-0.51,-99.1,0,-99.1
2015,0.5,0.02,0.52,0,0,0,0.52,1.7,0,5.12,2.7,0.05,0,2015,12.2,7.61,10.5,5.01,0,5.01,2014,0.53,98.9,0,98.9
2014,1,0,1,0,0,0,1,3.55,0,14.1,1.31,0.14,0,2014,14.2,11.25,12.9,7.74,0,7.74,2013,3.03,33,0,33
2013,1,0,1,0,0,0,1,3.55,0,14,2.41,0.14,0,2013,16.35,13.5,14.3,6.97,0,6.97,2012,1.64,61,0,61
2012,0.5,0,0.5,0,0,0,0.5,1.78,0,12.3,2.7,0.21,0,2012,16.85,12.4,14.1,3.54,0,3.54,2011,1.27,39.4,0,39.4
2011,0.75,0,0.75,0.75,0,0.75,1.5,2.51,25.1,15.3,2.7,0.26,0,2011,18.9,12.3,15.6,4.8,4.8,9.59,2010,1.7,44.1,44.1,88.2
2010,0.3,0,0.3,1.2,0.2,1.4,1.7,0.88,35.1,13.8,2.7,0.05,1.22,2010,20.15,15.5,17.3,1.74,8.1,9.83,2009,2.02,14.9,69.3,84.2
2009,0.3,0,0.3,1.4,0,1.4,1.7,0.61,28.5,10.1,2.7,0.03,0.79,2009,25.15,13.7,18.5,1.62,7.56,9.18,2008,1.84,16.3,76.1,92.4
2008,0.3,0,0.3,1.45,0.25,1.7,2,-,-,9.72,2.7,0.03,1.32,2008,32.5,9.35,19.8,1.51,8.58,10.1,2007,2.08,14.4,81.7,96.2
2007,0.3,0,0.3,1.4,0,1.4,1.7,-,-,8.01,2.7,0.02,-,2007,44.4,16,25.7,1.17,5.45,6.62,2006,1.97,15.2,71.1,86.3
2006,0.7,0,0.7,1,0,1,1.7,-,-,7.94,3.21,0.04,-,2006,17.6,11.65,14,4.99,7.13,12.1,2005,1.82,38.5,54.9,93.4
2005,0.5,0,0.5,0.5,0,0.5,1,-,-,4.7,2.1,0,-,2005,18.5,10.8,12.8,3.92,3.92,7.84,2004,1.74,28.7,28.7,57.5
2004,0,0,0,1.42,0,1.42,1.42,-,-,5.02,2.81,0,-,2004,28.3,13.4,18.5,0,7.69,7.69,2003,1.87,0,76.2,76.2
2003,0,0,0,1.64,0,1.64,1.64,-,-,4.21,2.86,0,-,2003,31.4,17.1,21.9,0,7.5,7.5,2002,1.95,0,84.1,84.1
2002,0.25,0,0.25,1.15,0,1.15,1.4,-,-,0,0,0,-,2002,29.6,9.6,17.4,1.44,6.62,8.06,2001,1.45,17.2,79.3,96.6
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,11.75,5.1,6.2,0,0,0,2000,0.6,0,0,0
2000,0,0,0,1.21,0.1,1.31,1.31,-,-,0,0,0,-,2000,19.6,7.55,12.4,0,10.6,10.6,1999,1.41,0,92.9,92.9
1999,0,0,0,0.95,0.1,1.05,1.05,-,-,0,0,0,-,1999,23.5,9.5,14.9,0,7.06,7.06,1998,1.11,0,94.6,94.6
1998,0,0,0,1,0.25,1.25,1.25,-,-,0,0,0,-,-,-,-,-,-,-,-,1997,1.14,0,110,110
1997,0.5,0,0.5,0.7,1,1.7,2.2,-,-,0,-,0,-,-,-,-,-,-,-,-,1996,-,-,-,-
1996,0.3,0,0.3,0,0,0,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0.5,0,0.5,1.5,0.43,1.93,2.43,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0.3,0,0.3,0,0,0,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,2.1,0.9,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.37,0,0.37,0.75,0.12,0.87,1.24,,,,,,,平均,20.7,11.1,14.8,3,4.2,7.2,平均,1.4,38.3,45.9,84.2
累計,9.51,0.02,9.53,19.4,3.23,22.6,32.1,,,,,,,累計,,,,,,,累計,29.3,,,
