盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,5,0,5,0,0,0,5,3.38,0,-,-,-,-,2018,96.5,83.6,90.4,5.53,0,5.53,2017,5.02,99.6,0,99.6
2017,5,0,5,0,0,0,5,3.38,0,-,-,-,-,2017,91.5,68.4,76,6.58,0,6.58,2016,5.19,96.3,0,96.3
2016,5,0,5,0,0,0,5,3.38,0,-,-,-,-,2016,84.5,69,78.4,6.37,0,6.37,2015,6.2,80.6,0,80.6
2015,5,0,5,0,0,0,5,3.38,0,8.92,1.8,0.18,0,2015,131,61,91.3,5.48,0,5.48,2014,7.34,68.1,0,68.1
2014,5,0,5,1,0,1,6,3.07,6.14,7.98,1.83,0.16,0,2014,129.5,79.7,105,4.77,0.95,5.73,2013,7.11,70.3,14.1,84.4
2013,5,0,5,0,0,0,5,3.07,0,8.25,1.8,0.16,0,2013,92.1,75.8,82.7,6.04,0,6.04,2012,7.46,67,0,67
2012,4,0,4,0,0,0,4,2.46,0,6.67,1.8,0.13,0,2012,90.9,52.4,66.8,5.99,0,5.99,2011,6.06,66,0,66
2011,2.99,0,2.99,0,0,0,2.99,1.83,0,4.76,1.8,0.1,0,2011,75.8,32,51.7,5.78,0,5.78,2010,4.64,64.4,0,64.4
2010,1.5,0,1.5,1,0,1,2.5,0.75,5.02,2.19,1.45,0.04,0,2010,37.45,26.9,31.5,4.77,3.18,7.94,2009,3.01,49.8,33.2,83.1
2009,1,0,1,0.5,0,0.5,1.5,0.48,2.39,2.08,1.8,0.04,0,2009,35.5,18.95,25.6,3.91,1.95,5.86,2008,2.42,41.3,20.7,62
2008,3,0,3,0.5,0,0.5,3.5,-,-,6.5,2.69,0.05,0.5,2008,44.9,17.7,33.1,9.07,1.51,10.6,2007,5.37,55.8,9.3,65.1
2007,2.06,0,2.06,0.5,0,0.5,2.56,-,-,3.79,1.79,0.08,-,2007,53.1,36.4,45.8,4.49,1.09,5.58,2006,5.28,38.9,9.5,48.4
2006,1.5,0,1.5,0.7,0.8,1.5,3,-,-,3.7,2.7,0.08,-,2006,47,41.2,44.8,3.35,3.35,6.69,2005,4.32,34.7,34.7,69.4
2005,0.75,0,0.75,0.8,0.65,1.45,2.2,-,-,1.47,2.7,0.03,-,-,-,-,-,-,-,-,2004,2.18,34.4,66.7,101
2004,0.2,0,0.2,0.7,0.23,0.93,1.13,-,-,0.63,2.7,0.01,-,-,-,-,-,-,-,-,2003,1.09,18.3,85.4,104
平均,3.13,0,3.13,0.38,0.11,0.49,3.63,,,,,,,平均,77.7,51,63.3,5.5,0.9,6.5,平均,4.85,59.1,18.2,77.3
累計,47,0,47,5.7,1.68,7.38,54.4,,,,,,,累計,,,,,,,累計,72.7,,,
