盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.8,0,0.8,0,0,0,0.8,3.51,0,-,-,-,-,2018,13.3,9.8,10.7,7.48,0,7.48,2017,0.12,667,0,667
2017,0.9,0.1,1,0,0,0,1,4.38,0,-,-,-,-,2017,12.3,9.11,10.5,9.51,0,9.51,2016,-0.23,-435,0,-435
2016,1,0.3,1.3,0,0,0,1.3,5.7,0,-,-,-,-,2016,17.65,8.16,12.9,10,0,10,2015,4.02,32.3,0,32.3
2015,1,0.25,1.24,0,0,0,1.24,5.23,0,46.2,3.55,0.46,0,2015,21.5,14.2,18.1,6.89,0,6.89,2014,3.18,39.1,0,39.1
2014,1.7,0,1.7,0,0,0,1.7,6.95,0,28,3.12,0.28,0,2014,21.7,16.5,19.5,8.73,0,8.73,2013,2.22,76.6,0,76.6
2013,1.47,0,1.47,0,0,0,1.47,6,0,24.8,3.04,0.25,0,2013,24,19.75,21.2,6.93,0,6.93,2012,2.06,71.4,0,71.4
2012,1.3,0,1.3,0,0,0,1.3,5.16,0,18,2.71,0.18,0,2012,21.6,12.3,16.5,7.86,0,7.86,2011,1.68,77.4,0,77.4
2011,1,0,1,0,0.2,0.2,1.2,3.89,7.78,14.8,2.53,0.15,0,2011,26.1,11.7,17.5,5.72,1.14,6.86,2010,1.52,65.8,13.2,78.9
2010,0.6,0,0.6,0,0.6,0.6,1.2,2.17,21.7,13.6,2.5,0.14,0,2010,24.5,13.45,16.3,3.68,3.68,7.36,2009,1.5,40,40,80
2009,0.6,0,0.6,0,0.5,0.5,1.1,2.07,17.2,6.79,1.66,0.07,0,2009,20.3,5.54,13.2,4.54,3.78,8.33,2008,1.19,50.4,42,92.4
2008,0.61,0,0.61,0.05,0.76,0.81,1.42,-,-,18.4,2.95,0,1.84,2008,31.7,5.42,15.9,3.83,5.11,8.94,2007,2,30.5,40.7,71.2
2007,0.6,0,0.6,0.25,0.25,0.5,1.1,-,-,16.2,2.88,0,-,2007,45.95,16.15,29.5,2.03,1.69,3.72,2006,2.05,29.3,24.4,53.7
2006,0,0,0,0,1,1,1,-,-,0,0,0,-,2006,29,6.69,13.4,0,7.46,7.46,2005,-0.98,0,-102,-102
2005,0,0,0,0,0,0,0,-,-,-,-,-,-,2005,8.2,5.4,6.49,0,0,0,2004,-0.09,0,0,0
2004,0,0,0,0,0,0,0,-,-,-,-,-,-,2004,13.95,5.35,8.54,0,0,0,2003,0.88,0,0,0
2003,0,0,0,0,0,0,0,-,-,-,-,-,-,2003,10.25,2.55,5.58,0,0,0,2002,0.51,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,8.9,2,3.34,0,0,0,2001,-1.9,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,9.85,1.99,5.24,0,0,0,2000,0.1,0,0,0
2000,0,0,0,0,1,1,1,-,-,-,-,-,-,2000,18.3,4.8,11.5,0,8.67,8.67,1999,1.54,0,64.9,64.9
1999,1,0,1,0,1,1,2,-,-,0,0,0,-,1999,24.8,11.7,18,5.54,5.54,11.1,1998,1.15,87,87,174
1998,0,0,0,1.5,2,3.5,3.5,-,-,0,0,0,-,1998,68,23.1,43.4,0,8.07,8.07,1997,2.76,0,127,127
1997,0,0,0,2.5,0.5,3,3,-,-,0,0,0,-,1997,78,41.8,56.6,0,5.3,5.3,1996,2.68,0,112,112
1996,1,0,1,0,0,0,1,-,-,0,0,0,-,1996,50.5,32.5,44,2.27,0,2.27,1995,2.15,46.5,0,46.5
1995,0,0,0,2.25,0.75,3,3,-,-,0,0,0,-,-,-,-,-,-,-,-,1994,3.53,0,84.9,84.9
1994,0,0,0,0,0,0,0,-,-,0,-,0,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,1,0,1,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.56,0.02,0.59,0.25,0.33,0.58,1.17,,,,,,,平均,26.1,12.2,18.2,3.7,2.2,5.9,平均,1.4,36.6,22.2,58.8
累計,14.6,0.65,15.2,6.55,8.56,15.1,30.3,,,,,,,累計,,,,,,,累計,33.6,,,
