盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,16.65,11.2,12.8,0,0,0,2017,-0.81,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,13.25,8.03,9.14,0,0,0,2016,-1.52,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,10.15,7.5,8.72,0,0,0,2015,-1.51,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,15.7,7.99,10.7,0,0,0,2014,-1.55,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,19.25,10.55,14.7,0,0,0,2013,0.21,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,14.45,8.3,10.8,0,0,0,2012,-1.93,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10.5,6.8,8.22,0,0,0,2011,-0.99,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,14,7.01,10.4,0,0,0,2010,-2.18,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,18.5,12,14.7,0,0,0,2009,-0.55,0,0,0
2009,0.2,0,0.2,0,0,0,0.2,0.17,0,0,0,0,0,2009,17.5,8.05,13.3,1.51,0,1.51,2008,0.14,143,0,143
2008,1.3,0,1.3,0.3,0,0.3,1.6,-,-,5.44,3.6,0,1.09,2008,29.8,8.82,19.1,6.81,1.57,8.39,2007,1.82,71.4,16.5,87.9
2007,1.5,0,1.5,0.5,0,0.5,2,-,-,7.62,3.6,0,-,2007,58.3,26.5,36.9,4.07,1.36,5.42,2006,2.73,54.9,18.3,73.3
2006,2.4,0,2.4,0.5,0,0.5,2.9,-,-,10.3,3.6,0,-,2006,47.25,27.8,38.3,6.27,1.31,7.57,2005,3.97,60.5,12.6,73
2005,1.3,0,1.3,1,0,1,2.3,-,-,7.05,3.6,0,-,2005,66.2,21.4,39,3.34,2.57,5.9,2004,3.06,42.5,32.7,75.2
2004,1,0,1,1,0,1,2,-,-,5.57,3.6,0,-,-,-,-,-,-,-,-,2003,2.69,37.2,37.2,74.3
2003,0.6,0,0.6,0.6,0,0.6,1.2,-,-,3.01,3.6,0,-,-,-,-,-,-,-,-,2002,1.55,38.7,38.7,77.4
2002,0.2,0,0.2,1.2,0,1.2,1.4,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,-,-,-,-
2001,0.3,0,0.3,1.2,0,1.2,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,-,-,-
1999,0,0,0,0.5,0,0.5,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-,-,-,-
平均,0.46,0,0.46,0.36,0,0.36,0.82,,,,,,,平均,25.1,12.3,17.6,1.6,0.5,2.1,平均,0.32,28,9.7,37.8
累計,8.8,0,8.8,6.8,0,6.8,15.6,,,,,,,累計,,,,,,,累計,5.13,,,
